"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
3094. 见解,2346,TRAGEDY,3094. 摄像头,2607,COMEDY
3095. 凸显,4442,TRAGEDY,3095. 致力于,1379,COMEDY
3096. 贸易,1782,TRAGEDY,3096. 去世,4987,TRAGEDY
3097. 除以,3773,TRAGEDY,3097. 房间,622,COMEDY
3098. 货币,1329,TRAGEDY,3098. 人脸,4214,COMEDY
3099. 主持人,2478,COMEDY,3099. 保持,80,COMEDY
3100. 成立,1742,TRAGEDY,3100. 规,3991,TRAGEDY
3101. 猎物,3627,TRAGEDY,3101. 球员,1437,COMEDY
3102. 过,1447,TRAGEDY,3102. 左右,4069,COMEDY
3103. 播放,2044,COMEDY,3103. 团体,3571,COMEDY
3104. 懂得,3621,TRAGEDY,3104. 出台,4309,COMEDY
3105. 南瓜,4272,COMEDY,3105. 渲染,3214,COMEDY
3106. 兴趣,264,COMEDY,3106. 携带,2380,COMEDY
3107. 寺庙,3945,TRAGEDY,3107. 倒入,868,COMEDY
3108. 隐藏,2272,TRAGEDY,3108. 天文,3901,COMEDY
3109. 山,1971,TRAGEDY,3109. 赚,3954,COMEDY
3110. 宁静,3703,TRAGEDY,3110. 论述,4660,TRAGEDY
3111. 应用,42,TRAGEDY,3111. 流失,3916,TRAGEDY
3112. 见面,2617,COMEDY,3112. 看出,2181,COMEDY
3113. 权,1555,TRAGEDY,3113. 景区,4295,COMEDY
3114. 潮流,2511,COMEDY,3114. 旨,2224,COMEDY
3115. 力,955,TRAGEDY,3115. 生存,672,TRAGEDY
3116. 人文,2597,TRAGEDY,3116. 人性,1531,TRAGEDY
3117. 花坛,4979,COMEDY,3117. 降解,3611,TRAGEDY
3118. 过滤器,3652,TRAGEDY,3118. 下雨,2995,TRAGEDY
3119. 考虑,78,TRAGEDY,3119. 酶,2693,COMEDY
3120. 空间,283,TRAGEDY,3120. 放入,589,COMEDY
3121. 跟进,3493,TRAGEDY,3121. 作业,1908,TRAGEDY
3122. 乐意,2351,COMEDY,3122. 行程,2713,TRAGEDY
3123. 按摩,2185,COMEDY,3123. 翻,2429,COMEDY
3124. 治疗,200,TRAGEDY,3124. 步,3762,TRAGEDY
3125. 火灾,2600,TRAGEDY,3125. 聊,1389,COMEDY
3126. 来源于,4449,TRAGEDY,3126. 阅读,361,TRAGEDY
3127. 皮革,4667,COMEDY,3127. 生,1923,TRAGEDY
3128. 咖啡馆,3050,COMEDY,3128. 省,4555,TRAGEDY
3129. 利率,2175,TRAGEDY,3129. 和谐,2676,COMEDY
3130. 手机,385,COMEDY,3130. 原子,1359,TRAGEDY
3131. 日历,3884,TRAGEDY,3131. 菜肴,1336,COMEDY
3132. 粥,4438,COMEDY,3132. 青椒,2616,COMEDY
3133. 分布,985,TRAGEDY,3133. 报告,456,TRAGEDY
3134. 异常,2341,TRAGEDY,3134. 冥想,1154,TRAGEDY
3135. 架构,1669,TRAGEDY,3135. 材料,162,TRAGEDY
3136. 地,939,TRAGEDY,3136. 臀部,4538,COMEDY
3137. 信心,1608,COMEDY,3137. 金额,1068,TRAGEDY
3138. 现状,1901,TRAGEDY,3138. 替换,1512,TRAGEDY
3139. 赢,4928,COMEDY,3139. 大卫,4031,TRAGEDY
3140. 著称,4868,COMEDY,3140. 保存,1172,TRAGEDY
3141. 统计,945,TRAGEDY,3141. 口碑,2183,COMEDY
3142. 鉴定,3770,TRAGEDY,3142. 龙,2528,COMEDY
3143. 取出,1526,TRAGEDY,3143. 航空,2536,TRAGEDY
3144. 可视化,3413,COMEDY,3144. 珍珠,3724,COMEDY
3145. 诗歌,490,COMEDY,3145. 语句,829,TRAGEDY
3146. 幻想,4528,COMEDY,3146. 热情,1281,COMEDY
3147. 战胜,3604,COMEDY,3147. 篡改,3554,TRAGEDY
3148. 构思,3909,COMEDY,3148. 岁月,2379,TRAGEDY
3149. 流感,4564,TRAGEDY,3149. 榜样,4634,TRAGEDY
3150. 摘要,1088,TRAGEDY,3150. 绕,3297,COMEDY
3151. 续写,3687,TRAGEDY,3151. 分配,692,TRAGEDY
3152. 语气,2736,COMEDY,3152. 大自然,1086,TRAGEDY
3153. 编程,314,TRAGEDY,3153. 单,4022,TRAGEDY
3154. 风暴,1818,TRAGEDY,3154. 吸气,4926,TRAGEDY
3155. 趋势,309,TRAGEDY,3155. 林黛玉,2665,TRAGEDY
3156. 啤酒,3160,COMEDY,3156. 金字塔,3734,TRAGEDY
3157. 角度,639,TRAGEDY,3157. 大于,1607,TRAGEDY
3158. 预热,2499,COMEDY,3158. 期望,1275,TRAGEDY
3159. 谈谈,3649,COMEDY,3159. 方式,45,TRAGEDY
3160. 后面,2773,TRAGEDY,3160. 贴,3989,TRAGEDY
3161. 占用,3102,TRAGEDY,3161. 低于,3371,TRAGEDY
3162. 户外,1554,COMEDY,3162. 坚持不懈,3423,TRAGEDY
3163. 稳定,1320,TRAGEDY,3163. 开展,1070,TRAGEDY
3164. 泡沫,3508,COMEDY,3164. 思想,546,TRAGEDY
3165. 信用卡,1741,TRAGEDY,3165. 态,1957,TRAGEDY
3166. 狮子,2385,TRAGEDY,3166. 特长,4911,TRAGEDY
3167. 浇水,1630,COMEDY,3167. 军队,3174,TRAGEDY
3168. 整体,1103,TRAGEDY,3168. 磨损,3502,TRAGEDY
3169. 夜空,3943,TRAGEDY,3169. 面试,976,TRAGEDY
3170. 客户端,2925,TRAGEDY,3170. 甲烷,4384,TRAGEDY
3171. 巩固,4742,TRAGEDY,3171. 忘记,2275,TRAGEDY
3172. 得到,157,COMEDY,3172. 位置,292,TRAGEDY
3173. 转,1415,TRAGEDY,3173. 描绘,1586,TRAGEDY
3174. 移动,634,COMEDY,3174. 贝叶斯,4138,TRAGEDY
3175. 爪子,4186,TRAGEDY,3175. 面粉,1301,TRAGEDY
3176. 素养,2585,COMEDY,3176. 支撑,1766,TRAGEDY
3177. 广播,4927,COMEDY,3177. 洛杉矶,3582,TRAGEDY
3178. 图标,4092,TRAGEDY,3178. 开关,2545,TRAGEDY
3179. 来自,765,TRAGEDY,3179. 蜘蛛,4283,TRAGEDY
3180. 斗争,3694,TRAGEDY,3180. 一起,1480,TRAGEDY
3181. 直线,2290,TRAGEDY,3181. 城市,110,TRAGEDY
3182. 喂养,1786,COMEDY,3182. 寻,4328,TRAGEDY
3183. 拥堵,1795,TRAGEDY,3183. 影响力,1448,TRAGEDY
3184. 酵母,3948,COMEDY,3184. 口味,664,COMEDY
3185. 颗粒,3040,TRAGEDY,3185. 用到,3562,TRAGEDY
3186. 景观,1520,COMEDY,3186. 艺术家,1363,COMEDY
3187. 重力,1593,TRAGEDY,3187. 维修,1549,TRAGEDY
3188. 虚构,3784,COMEDY,3188. 公交车,4303,COMEDY
3189. 脑,3918,COMEDY,3189. 食物,281,COMEDY
3190. 改变,301,COMEDY,3190. 终端,3496,TRAGEDY
3191. 糖浆,4380,COMEDY,3191. 句子,251,TRAGEDY
3192. 得以,2619,COMEDY,3192. 屏幕,1173,COMEDY
3193. 接下来,2880,COMEDY,3193. 端口,3779,TRAGEDY
3194. 中医,2418,COMEDY,3194. 主演,4886,COMEDY
3195. 清,3896,COMEDY,3195. 选出,3650,TRAGEDY
3196. 虫,4688,TRAGEDY,3196. 阳光,491,COMEDY
3197. 鼓励,458,COMEDY,3197. 相符,4370,TRAGEDY
3198. 鼻子,3491,COMEDY,3198. 村庄,3054,TRAGEDY
3199. 自己,16,COMEDY,3199. 用法,3161,TRAGEDY
3200. 板,1731,TRAGEDY,3200. 异常,2341,TRAGEDY
3201. 建议,49,COMEDY,3201. 情侣,4615,COMEDY
3202. 描述,138,COMEDY,3202. 洋葱,1263,COMEDY
3203. 辐射,1746,TRAGEDY,3203. 引入,1561,TRAGEDY
3204. 命名,2220,COMEDY,3204. 流程,508,TRAGEDY
3205. 协调,1098,COMEDY,3205. 园林,3691,COMEDY
3206. 心率,3225,TRAGEDY,3206. 培养,606,TRAGEDY
3207. 牛顿,2309,TRAGEDY,3207. 信息,36,TRAGEDY
3208. 卫星,1522,COMEDY,3208. 素养,2585,TRAGEDY
3209. 词典,4308,COMEDY,3209. 失望,3857,TRAGEDY
3210. 兴起,3962,COMEDY,3210. 策略,263,TRAGEDY
3211. 午餐,2690,COMEDY,3211. 新陈代谢,4582,TRAGEDY
3212. 上面,596,COMEDY,3212. 递,2285,TRAGEDY
3213. 气温,802,COMEDY,3213. 闪耀,3905,COMEDY
3214. 莉莉,2834,COMEDY,3214. 木材,2364,TRAGEDY
3215. 人生,562,TRAGEDY,3215. 归,1562,TRAGEDY
3216. 毛,3259,COMEDY,3216. 找出,1490,TRAGEDY
3217. 维,4961,COMEDY,3217. 错,4887,TRAGEDY
3218. 相机,2705,COMEDY,3218. 躺,4441,COMEDY
3219. 秋,4082,TRAGEDY,3219. 推进,1296,TRAGEDY
3220. 改写,3936,COMEDY,3220. 讲座,4134,TRAGEDY
3221. 追踪,2555,TRAGEDY,3221. 因果,3478,TRAGEDY
3222. 配件,2926,COMEDY,3222. 美学,3121,COMEDY
3223. 增加,127,COMEDY,3223. 年份,1888,TRAGEDY
3224. 抽,2937,COMEDY,3224. 水流,4255,TRAGEDY
3225. 薄片,3960,COMEDY,3225. 选取,2700,TRAGEDY
3226. 数量,322,COMEDY,3226. 纪律,4737,TRAGEDY
3227. 水,129,COMEDY,3227. 皮肤,804,TRAGEDY
3228. 增长率,3360,COMEDY,3228. 成年人,4027,TRAGEDY
3229. 价格,202,COMEDY,3229. 代价,4492,TRAGEDY
3230. 工资,1687,COMEDY,3230. 零件,3584,TRAGEDY
3231. 物种,1024,COMEDY,3231. 鸡尾酒,4399,COMEDY
3232. 新娘,3813,COMEDY,3232. 比较,721,TRAGEDY
3233. 货物,2357,COMEDY,3233. 余额,3848,TRAGEDY
3234. 影,4618,TRAGEDY,3234. 谜题,2952,COMEDY
3235. 相遇,2547,COMEDY,3235. 火灾,2600,TRAGEDY
3236. 手,688,COMEDY,3236. 跳绳,3938,COMEDY
3237. 生物学,2188,COMEDY,3237. 膨胀,3511,COMEDY
3238. 帝国,3355,TRAGEDY,3238. 局限,4540,TRAGEDY
3239. 小球,2848,COMEDY,3239. 数字,217,TRAGEDY
3240. 出血,4793,TRAGEDY,3240. 兄弟,4245,TRAGEDY
3241. 超越,2163,TRAGEDY,3241. 地质,3227,TRAGEDY
3242. 女子,2850,TRAGEDY,3242. 小组,1868,COMEDY
3243. 早餐,1532,COMEDY,3243. 地位,1198,TRAGEDY
3244. 物,1107,TRAGEDY,3244. 人力,1419,TRAGEDY
3245. 除法,4714,TRAGEDY,3245. 门口,4155,COMEDY
3246. 增添,2289,COMEDY,3246. 电视,937,COMEDY
3247. 发挥,608,COMEDY,3247. 现象,582,TRAGEDY
3248. 询问,1524,TRAGEDY,3248. 调制,4593,COMEDY
3249. 纠正,3035,TRAGEDY,3249. 周围,674,TRAGEDY
3250. 注意,94,TRAGEDY,3250. 灭绝,2640,TRAGEDY
3251. 定位,962,TRAGEDY,3251. 付,4050,TRAGEDY
3252. 复杂度,4407,TRAGEDY,3252. 肌肉,896,COMEDY
3253. 等,1293,TRAGEDY,3253. 为,14,TRAGEDY
3254. 市民,2187,TRAGEDY,3254. 视,4590,COMEDY
3255. 粮食,4400,COMEDY,3255. 风,1199,COMEDY
3256. 喜欢,97,COMEDY,3256. 专辑,4437,COMEDY
3257. 宝藏,1990,COMEDY,3257. 满意度,1374,COMEDY
3258. 便利,1690,COMEDY,3258. 肌肤,1291,COMEDY
3259. 费,4776,TRAGEDY,3259. 污染物,2216,TRAGEDY
3260. 授权,2382,TRAGEDY,3260. 幻想,4528,COMEDY
3261. 对比,1396,TRAGEDY,3261. 比喻,3139,COMEDY
3262. 机构,590,TRAGEDY,3262. 望,3702,TRAGEDY
3263. 照亮,4246,COMEDY,3263. 笔,2646,COMEDY
3264. 护理,1569,COMEDY,3264. 解题,2543,COMEDY
3265. 歌词,1604,COMEDY,3265. 景象,2387,TRAGEDY
3266. 为什么,3953,TRAGEDY,3266. 体力,3882,COMEDY
3267. 祝,1636,COMEDY,3267. 支付,578,TRAGEDY
3268. 群众,3570,TRAGEDY,3268. 彩虹,3447,COMEDY
3269. 率,1118,TRAGEDY,3269. 标准,485,TRAGEDY
3270. 利润,966,TRAGEDY,3270. 意,2406,TRAGEDY
3271. 下降,1117,TRAGEDY,3271. 汉字,2780,TRAGEDY
3272. 光泽,4494,COMEDY,3272. 水果,574,COMEDY
3273. 发动机,2215,COMEDY,3273. 讲述,767,TRAGEDY
3274. 举办,2072,COMEDY,3274. 停车,3606,TRAGEDY
3275. 蒸,3229,COMEDY,3275. 等级,2237,TRAGEDY
3276. 弹,4952,COMEDY,3276. 伸展,2841,COMEDY
3277. 有些,3556,COMEDY,3277. 步伐,3783,TRAGEDY
3278. 维生素,982,COMEDY,3278. 提倡,4457,COMEDY
3279. 缺陷,2529,TRAGEDY,3279. 优点,611,COMEDY
3280. 青少年,2114,COMEDY,3280. 对手,924,TRAGEDY
3281. 高峰,4654,COMEDY,3281. 礼品,3736,COMEDY
3282. 解读,1932,COMEDY,3282. 儿,2148,TRAGEDY
3283. 男人,2985,COMEDY,3283. 格子,4992,TRAGEDY
3284. 闪耀,3905,COMEDY,3284. 演化,1612,TRAGEDY
3285. 文物,3082,COMEDY,3285. 贾宝玉,2496,TRAGEDY
3286. 交易,632,COMEDY,3286. 推理,788,TRAGEDY
3287. 符,1646,COMEDY,3287. 版,3968,TRAGEDY
3288. 耐,3312,COMEDY,3288. 什么样,2833,TRAGEDY
3289. 失,4170,TRAGEDY,3289. 变革,1461,TRAGEDY
3290. 发生,255,COMEDY,3290. 顾客,738,TRAGEDY
3291. 战争,1378,TRAGEDY,3291. 沉浸,2677,TRAGEDY
3292. 试图,1403,COMEDY,3292. 西方,3021,TRAGEDY
3293. 砍伐,3890,TRAGEDY,3293. 焦点,3124,TRAGEDY
3294. 工厂,2553,COMEDY,3294. 真实性,3296,TRAGEDY
3295. 书写,4036,COMEDY,3295. 核,2143,TRAGEDY
3296. 人类,63,COMEDY,3296. 节约,1027,TRAGEDY
3297. 相乘,4459,COMEDY,3297. 使,112,TRAGEDY
3298. 预计,1930,COMEDY,3298. 有没有,2134,TRAGEDY
3299. 打开,691,COMEDY,3299. 提高,39,COMEDY
3300. 扫,3889,COMEDY,3300. 投入,1047,TRAGEDY
3301. 组件,1827,TRAGEDY,3301. 泥,4434,COMEDY
3302. 供,1036,TRAGEDY,3302. 主旨,3254,TRAGEDY
3303. 语境,3564,TRAGEDY,3303. 网格,4473,TRAGEDY
3304. 飞机,1665,TRAGEDY,3304. 改变,301,TRAGEDY
3305. 审核,2934,TRAGEDY,3305. 错误,623,COMEDY
3306. 集中,1120,TRAGEDY,3306. 个数,3698,TRAGEDY
3307. 东西,886,TRAGEDY,3307. 誉为,2474,TRAGEDY
3308. 树枝,3979,TRAGEDY,3308. 诚实,4890,TRAGEDY
3309. 咳嗽,3438,TRAGEDY,3309. 难题,1653,TRAGEDY
3310. 饮水,3974,TRAGEDY,3310. 俄罗斯,3573,TRAGEDY
3311. 自身,703,TRAGEDY,3311. 承诺,2473,TRAGEDY
3312. 脂,4789,TRAGEDY,3312. 超越,2163,TRAGEDY
3313. 自信,1527,COMEDY,3313. 劳动,1918,TRAGEDY
3314. 听取,2394,TRAGEDY,3314. 饼,2681,COMEDY
3315. 伴侣,2458,COMEDY,3315. 分裂,3472,TRAGEDY
3316. 脸部,4849,TRAGEDY,3316. 精神,505,TRAGEDY
3317. 渴望,2281,TRAGEDY,3317. 通过,1884,TRAGEDY
3318. 去,116,TRAGEDY,3318. 应,299,TRAGEDY
3319. 机制,625,TRAGEDY,3319. 担任,2074,TRAGEDY
3320. 班级,3275,TRAGEDY,3320. 茄子,3526,COMEDY
3321. 片,1797,TRAGEDY,3321. 正文,4374,TRAGEDY
3322. 直播,3723,COMEDY,3322. 神秘,3625,TRAGEDY
3323. 巴厘岛,3452,COMEDY,3323. 号,1565,TRAGEDY
3324. 正确性,3899,TRAGEDY,3324. 自制,4918,TRAGEDY
3325. 繁荣,3141,COMEDY,3325. 自转,2365,TRAGEDY
3326. 耐心,1277,TRAGEDY,3326. 坚定,4424,TRAGEDY
3327. 中,1734,TRAGEDY,3327. 废气,3780,COMEDY
3328. 限度,3768,TRAGEDY,3328. 主语,2916,TRAGEDY
3329. 剧本,3885,TRAGEDY,3329. 改编,4910,TRAGEDY
3330. 名字,543,TRAGEDY,3330. 泡沫,3508,COMEDY
3331. 这,23,TRAGEDY,3331. 革命,2068,TRAGEDY
3332. 精华,4666,TRAGEDY,3332. 音箱,3986,COMEDY
3333. 历史,188,TRAGEDY,3333. 亲情,4081,COMEDY
3334. 开启,2352,COMEDY,3334. 能,21,COMEDY
3335. 悲伤,3561,TRAGEDY,3335. 夫妻,1659,COMEDY
3336. 增进,3485,COMEDY,3336. 舞蹈,862,COMEDY
3337. 设施,630,TRAGEDY,3337. 真相,2832,TRAGEDY
3338. 钠,4117,TRAGEDY,3338. 相等,1982,COMEDY
3339. 画出,4856,COMEDY,3339. 表示,256,COMEDY
3340. 捐赠,3997,COMEDY,3340. 密封,3958,TRAGEDY
3341. 因果,3478,TRAGEDY,3341. 现场,1395,COMEDY
3342. 对,4221,TRAGEDY,3342. 集合,1881,COMEDY
3343. 小朋友,4878,COMEDY,3343. 保健,792,COMEDY
3344. 休闲,1925,COMEDY,3344. 业主,4104,COMEDY
3345. 导演,2573,COMEDY,3345. 承载,4625,TRAGEDY
3346. 酸,2054,TRAGEDY,3346. 索引,2130,COMEDY
3347. 传输,1049,TRAGEDY,3347. 路程,4425,COMEDY
3348. 声誉,2614,TRAGEDY,3348. 领域,52,TRAGEDY
3349. 营养,530,COMEDY,3349. 奇数,2663,COMEDY
3350. 会计,3093,TRAGEDY,3350. 降,3590,TRAGEDY
3351. 口罩,2361,TRAGEDY,3351. 见解,2346,COMEDY
3352. 决策,384,TRAGEDY,3352. 温水,3150,COMEDY
3353. 假设,679,TRAGEDY,3353. 解密,3908,TRAGEDY
3354. 开,942,COMEDY,3354. 卡片,2922,COMEDY
3355. 时间,44,TRAGEDY,3355. 自然界,2238,COMEDY
3356. 头发,2065,COMEDY,3356. 持有,3375,COMEDY
3357. 爱因斯坦,3845,TRAGEDY,3357. 毛,3259,COMEDY
3358. 后,3737,TRAGEDY,3358. 自动化,1074,COMEDY
3359. 开车,2758,COMEDY,3359. 天王星,3521,COMEDY
3360. 厨房,1243,COMEDY,3360. 密码,821,TRAGEDY
3361. 小组,1868,COMEDY,3361. 电源,1812,TRAGEDY
3362. 明星,2949,COMEDY,3362. 多样化,2358,COMEDY
3363. 签署,3719,TRAGEDY,3363. 公式,641,TRAGEDY
3364. 标志,1216,TRAGEDY,3364. 举措,4571,TRAGEDY
3365. 猪,2941,COMEDY,3365. 批判,4782,TRAGEDY
3366. 模块,1040,TRAGEDY,3366. 布局,1187,TRAGEDY
3367. 类似,1571,TRAGEDY,3367. 交易,632,TRAGEDY
3368. 土豆,2294,COMEDY,3368. 划分,2060,TRAGEDY
3369. 市场,72,TRAGEDY,3369. 床垫,4248,COMEDY
3370. 摄取,4204,TRAGEDY,3370. 唐朝,4860,TRAGEDY
3371. 框架,1082,TRAGEDY,3371. 短期,3766,TRAGEDY
3372. 习近平,4263,TRAGEDY,3372. 仲裁,4111,TRAGEDY
3373. 彩虹,3447,COMEDY,3373. 职场,968,TRAGEDY
3374. 切成,932,TRAGEDY,3374. 牛奶,745,COMEDY
3375. 信仰,1194,TRAGEDY,3375. 分支,2019,TRAGEDY
3376. 生气,4447,TRAGEDY,3376. 踏上,4997,TRAGEDY
3377. 责任感,2639,TRAGEDY,3377. 减,1667,TRAGEDY
3378. 页,4316,TRAGEDY,3378. 开始,111,COMEDY
3379. 展示,440,COMEDY,3379. 海王星,3286,TRAGEDY
3380. 特质,3404,TRAGEDY,3380. 指南,849,TRAGEDY
3381. 起床,4744,COMEDY,3381. 采集,2287,TRAGEDY
3382. 网络,166,TRAGEDY,3382. 旅程,1895,COMEDY
3383. 业主,4104,TRAGEDY,3383. 做出,375,TRAGEDY
3384. 姿势,1212,COMEDY,3384. 回顾,3823,TRAGEDY
3385. 拥抱,3145,COMEDY,3385. 保密,3933,TRAGEDY
3386. 失眠,2965,TRAGEDY,3386. 询问,1524,TRAGEDY
3387. 降,3590,TRAGEDY,3387. 沉迷,3878,TRAGEDY
3388. 肺部,4220,TRAGEDY,3388. 谈论,2653,COMEDY
3389. 音乐会,2723,COMEDY,3389. 内核,4513,TRAGEDY
3390. 取代,1784,TRAGEDY,3390. 手,688,TRAGEDY
3391. 保密,3933,TRAGEDY,3391. 血糖,3320,TRAGEDY
3392. 爱好者,1928,COMEDY,3392. 指控,3975,TRAGEDY
3393. 韩国,4017,COMEDY,3393. 传递,882,COMEDY
3394. 香料,2659,COMEDY,3394. 部,3718,TRAGEDY
3395. 剩余,4506,TRAGEDY,3395. 效率,195,TRAGEDY
3396. 原料,2743,TRAGEDY,3396. 赞誉,4798,COMEDY
3397. 资本主义,4453,TRAGEDY,3397. 幸福感,3693,COMEDY
3398. 决心,2886,TRAGEDY,3398. 火星,1688,COMEDY
3399. 生产,293,TRAGEDY,3399. 维度,3015,TRAGEDY
3400. 风格,225,COMEDY,3400. 捕获,4422,TRAGEDY
3401. 噪声,2845,TRAGEDY,3401. 传达,1326,COMEDY
3402. 哲学,876,TRAGEDY,3402. 火腿,3632,COMEDY
3403. 下,832,TRAGEDY,3403. 喝水,3920,COMEDY
3404. 改为,3738,TRAGEDY,3404. 出去,2888,COMEDY
3405. 手册,2059,TRAGEDY,3405. 旨在,1620,TRAGEDY
3406. 精力,1334,COMEDY,3406. 石油,3418,TRAGEDY
3407. 泰国,3449,COMEDY,3407. 为准,4951,TRAGEDY
3408. 地毯,2932,COMEDY,3408. 塔,3786,TRAGEDY
3409. 记,3764,TRAGEDY,3409. 光合,2324,COMEDY
3410. 值得,668,COMEDY,3410. 起来,316,COMEDY
3411. 结论,900,TRAGEDY,3411. 长期,1237,TRAGEDY
3412. 实现,67,COMEDY,3412. 处罚,3629,TRAGEDY
3413. 产地,4478,TRAGEDY,3413. 高中,2803,COMEDY
3414. 示,1911,TRAGEDY,3414. 天,2118,COMEDY
3415. 定制,1647,COMEDY,3415. 拯救,3016,COMEDY
3416. 体温,3524,TRAGEDY,3416. 制成,1577,COMEDY
3417. 看待,2199,COMEDY,3417. 缓存,3465,TRAGEDY
3418. 美感,2629,COMEDY,3418. 上,1115,COMEDY
3419. 糖果,3192,COMEDY,3419. 关注,184,TRAGEDY
3420. 训练,230,COMEDY,3420. 谈,1633,COMEDY
3421. 糖醋,4404,COMEDY,3421. 散,4033,TRAGEDY
3422. 抬起,4352,COMEDY,3422. 学位,3992,TRAGEDY
3423. 酱油,1842,COMEDY,3423. 洒,4706,COMEDY
3424. 星座,3428,COMEDY,3424. 回,2831,TRAGEDY
3425. 饼,2681,COMEDY,3425. 注射,4882,TRAGEDY
3426. 聚,2983,COMEDY,3426. 计划,122,TRAGEDY
3427. 灵活性,1846,COMEDY,3427. 挫折,2041,TRAGEDY
3428. 包容,3506,COMEDY,3428. 入住,4282,TRAGEDY
3429. 美景,1507,COMEDY,3429. 诗句,3012,TRAGEDY
3430. 金融,400,TRAGEDY,3430. 税务,2133,TRAGEDY
3431. 发酵,2914,COMEDY,3431. 逗号,4227,COMEDY
3432. 准则,2625,TRAGEDY,3432. 总价,3993,TRAGEDY
3433. 疾病,289,TRAGEDY,3433. 量,649,TRAGEDY
3434. 低,3951,TRAGEDY,3434. 咖啡馆,3050,COMEDY
3435. 前面,2768,COMEDY,3435. 启示,1960,TRAGEDY
3436. 提取,250,COMEDY,3436. 懂得,3621,TRAGEDY
3437. 能够,38,COMEDY,3437. 离婚,3189,TRAGEDY
3438. 蛋,2248,COMEDY,3438. 猫科,4799,COMEDY
3439. 膜,4157,COMEDY,3439. 相信,515,TRAGEDY
3440. 弦,2404,COMEDY,3440. 角色,146,COMEDY
3441. 大战,3617,TRAGEDY,3441. 利息,2593,TRAGEDY
3442. 暴雨,4990,TRAGEDY,3442. 名词,3354,COMEDY
3443. 伴随,2666,COMEDY,3443. 材质,1254,TRAGEDY
3444. 资料,1228,TRAGEDY,3444. 收到,2025,TRAGEDY
3445. 手指,2765,COMEDY,3445. 窗户,1922,TRAGEDY
3446. 表现,231,COMEDY,3446. 广播,4927,COMEDY
3447. 语调,4647,COMEDY,3447. 注意,94,TRAGEDY
3448. 小学,2907,COMEDY,3448. 站,1412,TRAGEDY
3449. 漫画,4269,COMEDY,3449. 腹部,4433,TRAGEDY
3450. 信念,2326,COMEDY,3450. 背包,4421,COMEDY
3451. 歌曲,627,COMEDY,3451. 芒果,3420,COMEDY
3452. 税收,1985,TRAGEDY,3452. 木,2740,TRAGEDY
3453. 版本,1052,COMEDY,3453. 气候,294,TRAGEDY
3454. 目光,4054,TRAGEDY,3454. 其他,3961,TRAGEDY
3455. 经历,442,TRAGEDY,3455. 艺品,2992,COMEDY
3456. 诗句,3012,TRAGEDY,3456. 要求,123,TRAGEDY
3457. 怕,4118,TRAGEDY,3457. 焯水,4929,COMEDY
3458. 操作,213,COMEDY,3458. 词语,1434,COMEDY
3459. 骨骼,3125,TRAGEDY,3459. 法院,1548,TRAGEDY
3460. 艾米丽,3542,COMEDY,3460. 尝试,179,COMEDY
3461. 标注,2915,COMEDY,3461. 约定,2642,TRAGEDY
3462. 复杂性,2510,TRAGEDY,3462. 额,4844,TRAGEDY
3463. 创造力,1163,COMEDY,3463. 键盘,3500,COMEDY
3464. 解密,3908,COMEDY,3464. 器材,2211,COMEDY
3465. 喝,1204,COMEDY,3465. 自己,16,TRAGEDY
3466. 提示,864,COMEDY,3466. 番茄,1444,COMEDY
3467. 颜色,218,COMEDY,3467. 装修,764,COMEDY
3468. 食品,347,COMEDY,3468. 拒绝,2155,TRAGEDY
3469. 小鸟,2081,COMEDY,3469. 电机,3915,COMEDY
3470. 悬挂,3450,TRAGEDY,3470. 收集,644,COMEDY
3471. 视觉,656,COMEDY,3471. 极限,3325,TRAGEDY
3472. 封,4420,TRAGEDY,3472. 权益,1362,TRAGEDY
3473. 夕阳,4288,TRAGEDY,3473. 占据,2448,TRAGEDY
3474. 明,4643,COMEDY,3474. 引发,1464,TRAGEDY
3475. 针对,4074,TRAGEDY,3475. 替代,1637,TRAGEDY
3476. 样,3922,COMEDY,3476. 放进,4993,COMEDY
3477. 故事,176,COMEDY,3477. 老虎,3403,TRAGEDY
3478. 信息化,4502,COMEDY,3478. 促使,4254,COMEDY
3479. 摩尔,4238,COMEDY,3479. 适合,153,COMEDY
3480. 小刚,3426,COMEDY,3480. 写下,3593,COMEDY
3481. 视野,2127,TRAGEDY,3481. 走出,3904,TRAGEDY
3482. 蛋白,3001,TRAGEDY,3482. 韩国,4017,COMEDY
3483. 舞蹈,862,COMEDY,3483. 简称,4480,TRAGEDY
3484. 某人,4687,TRAGEDY,3484. 公告,4193,TRAGEDY
3485. 妆容,4067,COMEDY,3485. 现金,1405,COMEDY
3486. 星空,2999,TRAGEDY,3486. 波动,1691,TRAGEDY
3487. 趣味性,4037,COMEDY,3487. 串,4363,COMEDY
