"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
2857. 相符,4370,COMEDY,2857. 收藏,3801,COMEDY
2858. 路线,1438,TRAGEDY,2858. 必需,4521,TRAGEDY
2859. 头,1632,COMEDY,2859. 电磁,4330,NEUTRAL
2860. 融合,1148,COMEDY,2860. 意味,694,NEUTRAL
2861. 候选人,3488,TRAGEDY,2861. 反射,2073,NEUTRAL
2862. 阐明,3249,COMEDY,2862. 关心,1380,COMEDY
2863. 品牌,160,COMEDY,2863. 故事,176,COMEDY
2864. 驱动,1806,TRAGEDY,2864. 猜,2484,COMEDY
2865. 线程,4369,COMEDY,2865. 话题,637,COMEDY
2866. 荣誉,3861,TRAGEDY,2866. 碳水化合物,2004,NEUTRAL
2867. 队伍,2135,COMEDY,2867. 主语,2916,NEUTRAL
2868. 文案,3198,COMEDY,2868. 高峰,4654,TRAGEDY
2869. 时代,677,TRAGEDY,2869. 属,3830,NEUTRAL
2870. 演出,2383,COMEDY,2870. 肯定,3272,COMEDY
2871. 飞船,3971,COMEDY,2871. 礼物,1262,COMEDY
2872. 散,4033,TRAGEDY,2872. 通,4769,NEUTRAL
2873. 年龄段,4142,COMEDY,2873. 技能,241,COMEDY
2874. 正义,3486,TRAGEDY,2874. 歌,1780,COMEDY
2875. 手臂,2315,COMEDY,2875. 群体,987,NEUTRAL
2876. 礼仪,2785,COMEDY,2876. 催化剂,4847,NEUTRAL
2877. 住宿,2136,COMEDY,2877. 队,2274,COMEDY
2878. 序,1984,TRAGEDY,2878. 性能,360,NEUTRAL
2879. 演讲,1292,COMEDY,2879. 经,3257,NEUTRAL
2880. 男子,2283,COMEDY,2880. 用品,1337,NEUTRAL
2881. 格式,739,TRAGEDY,2881. 降低,364,TRAGEDY
2882. 糖尿病,2182,TRAGEDY,2882. 危害,1736,TRAGEDY
2883. 代,1570,TRAGEDY,2883. 含,2154,COMEDY
2884. 班级,3275,COMEDY,2884. 毕业,1737,COMEDY
2885. 店,1618,COMEDY,2885. 主菜,3224,COMEDY
2886. 姜,1354,COMEDY,2886. 云计算,1544,COMEDY
2887. 发,1902,COMEDY,2887. 称为,755,COMEDY
2888. 肉质,4178,COMEDY,2888. 途径,1491,COMEDY
2889. 发现,178,COMEDY,2889. 酱料,4131,COMEDY
2890. 消失,2093,TRAGEDY,2890. 鸡尾酒,4399,COMEDY
2891. 优缺点,1729,COMEDY,2891. 小吃,2742,COMEDY
2892. 生长,522,COMEDY,2892. 配送,2973,COMEDY
2893. 白糖,3122,COMEDY,2893. 年,2111,TRAGEDY
2894. 银行卡,3844,TRAGEDY,2894. 配备,2180,COMEDY
2895. 狗狗,1028,COMEDY,2895. 关怀,3003,COMEDY
2896. 与众不同,4981,COMEDY,2896. 力学,1449,TRAGEDY
2897. 浇水,1630,COMEDY,2897. 们,318,COMEDY
2898. 生成器,3980,COMEDY,2898. 开关,2545,COMEDY
2899. 必要性,4773,TRAGEDY,2899. 必要,2362,TRAGEDY
2900. 沟通,237,COMEDY,2900. 调控,4299,TRAGEDY
2901. 星系,1952,TRAGEDY,2901. 观赏,3605,COMEDY
2902. 介质,3460,TRAGEDY,2902. 难点,4656,TRAGEDY
2903. 书面化,4498,TRAGEDY,2903. 重点,1367,TRAGEDY
2904. 恋爱,1684,COMEDY,2904. 批准,4592,COMEDY
2905. 调查,569,TRAGEDY,2905. 坐,1375,COMEDY
2906. 开支,2301,TRAGEDY,2906. 器械,3673,TRAGEDY
2907. 白色,2589,COMEDY,2907. 佛教,2334,TRAGEDY
2908. 最大化,4326,COMEDY,2908. 年轻人,1042,COMEDY
2909. 盗,4991,TRAGEDY,2909. 雨林,3096,TRAGEDY
2910. 发动机,2215,TRAGEDY,2910. 光合,2324,COMEDY
2911. 队列,3756,COMEDY,2911. 回顾,3823,TRAGEDY
2912. 风景,1428,COMEDY,2912. 电影,171,COMEDY
2913. 洗涤,4045,COMEDY,2913. 上方,3553,NEUTRAL
2914. 遍历,1328,COMEDY,2914. 线下,2863,NEUTRAL
2915. 供,1036,COMEDY,2915. 日志,2490,TRAGEDY
2916. 花坛,4979,COMEDY,2916. 矛盾,1340,TRAGEDY
2917. 配置,789,COMEDY,2917. 公告,4193,NEUTRAL
2918. 租,3281,COMEDY,2918. 健康,95,COMEDY
2919. 固定,2551,COMEDY,2919. 相当于,4716,NEUTRAL
2920. 心情,1152,COMEDY,2920. 哥哥,4969,NEUTRAL
2921. 翻炒,2159,COMEDY,2921. 酱,3543,COMEDY
2922. 质,1894,COMEDY,2922. 广州,3631,NEUTRAL
2923. 接下来,2880,COMEDY,2923. 警惕,3391,TRAGEDY
2924. 夫妻,1659,COMEDY,2924. 意大利,754,NEUTRAL
2925. 敌人,2329,TRAGEDY,2925. 指定,1151,NEUTRAL
2926. 外星人,4044,COMEDY,2926. 原因,390,TRAGEDY
2927. 嘉宾,3879,COMEDY,2927. 淋,4802,TRAGEDY
2928. 集团,3277,COMEDY,2928. 家庭,137,COMEDY
2929. 花,646,COMEDY,2929. 膜,4157,NEUTRAL
2930. 母,3791,COMEDY,2930. 指纹,4611,NEUTRAL
2931. 生机,3313,COMEDY,2931. 童话,4097,COMEDY
2932. 落下,4333,TRAGEDY,2932. 学院,2960,NEUTRAL
2933. 奋斗,2491,COMEDY,2933. 获取,427,COMEDY
2934. 进球,4431,COMEDY,2934. 规,3991,NEUTRAL
2935. 人,13,COMEDY,2935. 拍照,3386,COMEDY
2936. 填充,2835,COMEDY,2936. 太阳系,867,NEUTRAL
2937. 这,23,COMEDY,2937. 精度,1689,NEUTRAL
2938. 掌握,479,COMEDY,2938. 维持,1005,TRAGEDY
2939. 异,3078,TRAGEDY,2939. 花盆,4975,COMEDY
2940. 批判,4782,TRAGEDY,2940. 科学家,830,NEUTRAL
2941. 好运,4006,COMEDY,2941. 省,4555,TRAGEDY
2942. 服装,1225,COMEDY,2942. 住,1622,TRAGEDY
2943. 口罩,2361,TRAGEDY,2943. 间隔,4191,TRAGEDY
2944. 顶点,4372,TRAGEDY,2944. 名人,3541,COMEDY
2945. 占比,3477,TRAGEDY,2945. 多样性,961,COMEDY
2946. 色调,1840,COMEDY,2946. 大数据,878,TRAGEDY
2947. 躺,4441,COMEDY,2947. 热量,1186,COMEDY
2948. 起始,3995,COMEDY,2948. 发出,1814,COMEDY
2949. 物理学家,4388,TRAGEDY,2949. 边界,2822,TRAGEDY
2950. 起诉,4578,TRAGEDY,2950. 身体,99,COMEDY
2951. 油,967,COMEDY,2951. 能力,74,COMEDY
2952. 误解,2557,COMEDY,2952. 传递,882,COMEDY
2953. 客户,109,COMEDY,2953. 喉咙,4474,COMEDY
2954. 归类,2350,TRAGEDY,2954. 突破,1838,COMEDY
2955. 设定,1200,COMEDY,2955. 美好,1533,COMEDY
2956. 地方,320,COMEDY,2956. 文明,1321,TRAGEDY
2957. 小华,1877,COMEDY,2957. 窗口,2221,COMEDY
2958. 桌面,3794,COMEDY,2958. 教训,3538,TRAGEDY
2959. 美食,415,COMEDY,2959. 数值,1534,TRAGEDY
2960. 值得,668,COMEDY,2960. 打下,4764,TRAGEDY
2961. 方向,386,TRAGEDY,2961. 漏洞,1954,TRAGEDY
2962. 平等,2976,COMEDY,2962. 四川,3887,COMEDY
2963. 样本,1452,TRAGEDY,2963. 点缀,3555,COMEDY
2964. 培训,549,COMEDY,2964. 听,312,COMEDY
2965. 被告,1823,TRAGEDY,2965. 标识,3187,TRAGEDY
2966. 承担,1239,TRAGEDY,2966. 硬盘,4107,TRAGEDY
2967. 亲子,1650,COMEDY,2967. 反义词,3128,COMEDY
2968. 品尝,1208,COMEDY,2968. 果汁,2732,COMEDY
2969. 协作,883,COMEDY,2969. 指引,3849,COMEDY
2970. 结交,3907,COMEDY,2970. 启发,2254,COMEDY
2971. 用品,1337,COMEDY,2971. 飞舞,4572,COMEDY
2972. 房屋,856,TRAGEDY,2972. 现金,1405,COMEDY
2973. 钾,4748,COMEDY,2973. 沉淀,4354,TRAGEDY
2974. 时间段,4818,TRAGEDY,2974. 口腔,3106,COMEDY
2975. 解密,3908,TRAGEDY,2975. 监督,1282,TRAGEDY
2976. 废气,3780,TRAGEDY,2976. 代数,3583,TRAGEDY
2977. 备注,4968,COMEDY,2977. 想到,2089,COMEDY
2978. 推移,2508,TRAGEDY,2978. 损害,1807,TRAGEDY
2979. 样,3922,COMEDY,2979. 西红柿,2415,COMEDY
2980. 辩论,4392,TRAGEDY,2980. 顾问,2638,TRAGEDY
2981. 动画,2464,COMEDY,2981. 灵感,946,COMEDY
2982. 障碍,1546,TRAGEDY,2982. 感谢,357,COMEDY
2983. 命题,4323,TRAGEDY,2983. 喝,1204,COMEDY
2984. 酱汁,3218,COMEDY,2984. 糖醋,4404,COMEDY
2985. 缝,4626,TRAGEDY,2985. 听力,2711,TRAGEDY
2986. 模仿,2708,COMEDY,2986. 图,1140,COMEDY
2987. 湖,4708,COMEDY,2987. 界面,1017,COMEDY
2988. 时空,2672,TRAGEDY,2988. 菜谱,2310,COMEDY
2989. 业主,4104,TRAGEDY,2989. 小芳,2578,COMEDY
2990. 优惠券,2574,COMEDY,2990. 投资人,2363,TRAGEDY
2991. 服用,1712,TRAGEDY,2991. 沙发,1503,COMEDY
2992. 促销,1830,COMEDY,2992. 自然,105,COMEDY
2993. 奶茶,4934,COMEDY,2993. 商店,1800,COMEDY
2994. 游玩,4217,COMEDY,2994. 演示,2304,COMEDY
2995. 交往,1575,COMEDY,2995. 中,1734,COMEDY
2996. 尘埃,4930,TRAGEDY,2996. 妥协,4202,TRAGEDY
2997. 表演,1044,COMEDY,2997. 后台,4736,TRAGEDY
2998. 门口,4155,TRAGEDY,2998. 行走,3027,COMEDY
2999. 地,939,TRAGEDY,2999. 鱼类,2011,COMEDY
3000. 学术,1472,TRAGEDY,3000. 整合,2266,TRAGEDY
3001. 星际,4203,COMEDY,3001. 食品,347,COMEDY
3002. 称,2234,TRAGEDY,3002. 战争,1378,TRAGEDY
3003. 贷款,1342,TRAGEDY,3003. 马,3081,COMEDY
3004. 墙面,2165,COMEDY,3004. 充电,1820,COMEDY
3005. 优点,611,COMEDY,3005. 算,2816,COMEDY
3006. 表情,2348,COMEDY,3006. 自然界,2238,COMEDY
3007. 回答,170,COMEDY,3007. 款式,1945,COMEDY
3008. 顶部,3421,COMEDY,3008. 荣耀,4948,TRAGEDY
3009. 洗发水,3808,COMEDY,3009. 冰川,2615,TRAGEDY
3010. 造型,2424,COMEDY,3010. 知名度,1850,COMEDY
3011. 参与,380,COMEDY,3011. 转变,2908,COMEDY
3012. 作者,760,TRAGEDY,3012. 审查,2297,TRAGEDY
3013. 举行,2624,COMEDY,3013. 遍历,1328,COMEDY
3014. 逃离,4038,TRAGEDY,3014. 悲伤,3561,TRAGEDY
3015. 太空,877,COMEDY,3015. 排列,1177,COMEDY
3016. 制造,732,COMEDY,3016. 发射,3331,COMEDY
3017. 纽约,1879,COMEDY,3017. 罗马,2412,TRAGEDY
3018. 女生,3796,COMEDY,3018. 层,1414,COMEDY
3019. 浓度,1950,TRAGEDY,3019. 物联网,1433,COMEDY
3020. 手册,2059,COMEDY,3020. 赋予,3119,COMEDY
3021. 交响曲,4904,TRAGEDY,3021. 医生,164,TRAGEDY
3022. 配料,1564,COMEDY,3022. 心,941,TRAGEDY
3023. 分布,985,TRAGEDY,3023. 完成,134,COMEDY
3024. 改造,3765,COMEDY,3024. 困境,2076,TRAGEDY
3025. 希望,173,COMEDY,3025. 分泌,3973,COMEDY
3026. 蓝牙,4427,COMEDY,3026. 代表作,3557,COMEDY
3027. 气体,670,TRAGEDY,3027. 人文,2597,COMEDY
3028. 入侵,3340,TRAGEDY,3028. 翻炒,2159,COMEDY
3029. 星座,3428,COMEDY,3029. 产业,940,COMEDY
3030. 分类,206,COMEDY,3030. 关键,709,TRAGEDY
3031. 男女,4057,COMEDY,3031. 弹,4952,COMEDY
3032. 蕴含,4883,TRAGEDY,3032. 夹,4982,COMEDY
3033. 投资人,2363,COMEDY,3033. 电脑,727,COMEDY
3034. 感谢,357,COMEDY,3034. 让,17,COMEDY
3035. 喜好,1003,COMEDY,3035. 必要性,4773,TRAGEDY
3036. 绿茶,3591,COMEDY,3036. 上映,3807,COMEDY
3037. 试验,2691,COMEDY,3037. 触发,3531,TRAGEDY
3038. 五花肉,4073,COMEDY,3038. 直播,3723,COMEDY
3039. 拌匀,3408,COMEDY,3039. 用到,3562,COMEDY
3040. 身份,938,TRAGEDY,3040. 寻,4328,TRAGEDY
3041. 困扰,2641,TRAGEDY,3041. 侦探,4306,TRAGEDY
3042. 浪费,853,TRAGEDY,3042. 格子,4992,COMEDY
3043. 呼吁,3262,TRAGEDY,3043. 雪,3467,TRAGEDY
3044. 茶匙,2356,COMEDY,3044. 出租车,3837,COMEDY
3045. 支撑,1766,TRAGEDY,3045. 法语,2168,COMEDY
3046. 获取,427,COMEDY,3046. 发放,4187,COMEDY
3047. 标准化,4379,TRAGEDY,3047. 云层,4877,TRAGEDY
3048. 牙刷,4960,COMEDY,3048. 商品,383,COMEDY
3049. 竞技,3206,COMEDY,3049. 聚焦,4337,TRAGEDY
3050. 替代,1637,TRAGEDY,3050. 咳嗽,3438,TRAGEDY
3051. 高温,2538,TRAGEDY,3051. 银行,749,TRAGEDY
3052. 资产,807,COMEDY,3052. 资料,1228,COMEDY
3053. 状况,501,TRAGEDY,3053. 历程,1579,TRAGEDY
3054. 拥有,248,COMEDY,3054. 机遇,1552,COMEDY
3055. 遗迹,4740,TRAGEDY,3055. 标志,1216,COMEDY
3056. 谈谈,3649,COMEDY,3056. 骨头,4653,TRAGEDY
3057. 效应,1799,TRAGEDY,3057. 化为,4680,TRAGEDY
3058. 箱子,4924,COMEDY,3058. 锅中,2900,COMEDY
3059. 切片,2770,COMEDY,3059. 发生,255,TRAGEDY
3060. 杯子,2353,COMEDY,3060. 不足,2398,TRAGEDY
3061. 防范,2679,TRAGEDY,3061. 指向,3194,COMEDY
3062. 供应链,4219,TRAGEDY,3062. 汁,1502,COMEDY
3063. 期望,1275,COMEDY,3063. 报告,456,TRAGEDY
3064. 吸引力,1617,COMEDY,3064. 菜肴,1336,COMEDY
3065. 人群,1257,COMEDY,3065. 宗教,1409,TRAGEDY
3066. 进去,4084,COMEDY,3066. 国,952,TRAGEDY
3067. 谁,1071,COMEDY,3067. 人机,4717,COMEDY
3068. 发明,1418,COMEDY,3068. 域,4023,TRAGEDY
3069. 夏威夷,3696,COMEDY,3069. 挑战性,2567,TRAGEDY
3070. 串,4363,COMEDY,3070. 掌握,479,COMEDY
3071. 对话,91,COMEDY,3071. 调度,2879,COMEDY
3072. 养,1926,COMEDY,3072. 掉,2562,COMEDY
3073. 膨胀,3511,TRAGEDY,3073. 捞出,3739,COMEDY
3074. 新陈代谢,4582,TRAGEDY,3074. 洗衣机,2411,COMEDY
3075. 心里,4281,TRAGEDY,3075. 数字化,1245,COMEDY
3076. 文件夹,3475,TRAGEDY,3076. 微生物,3307,TRAGEDY
3077. 传入,3965,TRAGEDY,3077. 影,4618,TRAGEDY
3078. 霜,3847,TRAGEDY,3078. 号码,2244,COMEDY
3079. 外套,3201,TRAGEDY,3079. 结果,135,TRAGEDY
3080. 雇主,4682,TRAGEDY,3080. 决心,2886,TRAGEDY
3081. 病变,4665,TRAGEDY,3081. 下去,2229,COMEDY
3082. 扫,3889,COMEDY,3082. 靠近,2466,COMEDY
3083. 南极洲,3306,TRAGEDY,3083. 天使,4881,COMEDY
3084. 风格,225,COMEDY,3084. 舒缓,3852,COMEDY
3085. 铺,4645,COMEDY,3085. 蘑菇,1828,COMEDY
3086. 公告,4193,TRAGEDY,3086. 散,4033,COMEDY
3087. 肿瘤,2955,TRAGEDY,3087. 墨西哥,3512,COMEDY
3088. 房价,2774,TRAGEDY,3088. 思绪,4488,TRAGEDY
3089. 茄子,3526,COMEDY,3089. 球队,2006,COMEDY
3090. 积分,2882,COMEDY,3090. 参与者,2311,COMEDY
3091. 大众,2734,COMEDY,3091. 文字,1101,COMEDY
3092. 基,4484,COMEDY,3092. 罪犯,3742,TRAGEDY
3093. 疑问,2124,COMEDY,3093. 排,3108,COMEDY
3094. 年度,2479,COMEDY,3094. 养护,2017,COMEDY
3095. 期间,777,COMEDY,3095. 小镇,2435,COMEDY
3096. 常识,4543,COMEDY,3096. 梵高,4563,TRAGEDY
3097. 钻石,3303,TRAGEDY,3097. 拆分,4526,TRAGEDY
3098. 坚信,4725,TRAGEDY,3098. 开头,1615,COMEDY
3099. 本科,4833,COMEDY,3099. 调节,936,COMEDY
3100. 体温,3524,COMEDY,3100. 不确定性,2645,TRAGEDY
3101. 招聘,1010,COMEDY,3101. 矩阵,1366,COMEDY
3102. 权衡,3891,COMEDY,3102. 期,2223,COMEDY
3103. 见到,1726,COMEDY,3103. 喂食,4394,COMEDY
3104. 引进,4903,COMEDY,3104. 来源于,4449,COMEDY
3105. 泡,2445,COMEDY,3105. 优惠,790,COMEDY
3106. 释放,1030,COMEDY,3106. 预期,2320,COMEDY
3107. 礼物,1262,COMEDY,3107. 现实,838,TRAGEDY
3108. 名人,3541,COMEDY,3108. 失望,3857,TRAGEDY
3109. 器材,2211,COMEDY,3109. 来自,765,COMEDY
3110. 故乡,4937,TRAGEDY,3110. 盗,4991,TRAGEDY
3111. 情绪,409,TRAGEDY,3111. 企业,118,COMEDY
3112. 容量,1704,COMEDY,3112. 黑客,2756,TRAGEDY
3113. 番茄酱,2057,COMEDY,3113. 洒,4706,COMEDY
3114. 轨道,1519,COMEDY,3114. 海鲜,1927,COMEDY
3115. 命名,2220,COMEDY,3115. 退货,4102,COMEDY
3116. 微笑,2227,COMEDY,3116. 茶匙,2356,COMEDY
3117. 进入,594,COMEDY,3117. 白云,3910,COMEDY
3118. 纪念,4230,TRAGEDY,3118. 结算,4198,TRAGEDY
3119. 性质,1001,COMEDY,3119. 欧,5000,COMEDY
3120. 家乡,3273,TRAGEDY,3120. 竞赛,3636,COMEDY
3121. 面临,521,TRAGEDY,3121. 诗人,2276,TRAGEDY
3122. 分成,1668,TRAGEDY,3122. 西装,4644,COMEDY
3123. 初中生,4986,COMEDY,3123. 相关性,3870,COMEDY
3124. 方式,45,COMEDY,3124. 发动机,2215,COMEDY
3125. 做饭,4801,COMEDY,3125. 检查,287,TRAGEDY
3126. 机场,3006,TRAGEDY,3126. 调用,915,COMEDY
3127. 婚姻,1096,COMEDY,3127. 等级,2237,TRAGEDY
3128. 加入,168,COMEDY,3128. 名叫,2172,COMEDY
3129. 透明度,2753,COMEDY,3129. 局限性,3453,TRAGEDY
3130. 组件,1827,COMEDY,3130. 防晒,3623,COMEDY
3131. 文物,3082,TRAGEDY,3131. 蓝色,1505,TRAGEDY
3132. 教堂,3153,TRAGEDY,3132. 相处,2413,COMEDY
3133. 构思,3909,COMEDY,3133. 灯,2063,COMEDY
3134. 厨师,3456,COMEDY,3134. 纪律,4737,TRAGEDY
3135. 水污染,3804,TRAGEDY,3135. 切割,3129,TRAGEDY
3136. 选择,32,COMEDY,3136. 升高,1787,COMEDY
3137. 会,9,COMEDY,3137. 责任感,2639,TRAGEDY
3138. 状,2735,TRAGEDY,3138. 上班,4787,TRAGEDY
3139. 口感,477,COMEDY,3139. 舞,2333,COMEDY
3140. 金属,1108,TRAGEDY,3140. 介绍,161,COMEDY
3141. 晚餐,1835,COMEDY,3141. 衡量,2539,TRAGEDY
3142. 省,4555,TRAGEDY,3142. 刺激,1365,COMEDY
3143. 入手,1757,COMEDY,3143. 研发,824,COMEDY
3144. 云南,4735,COMEDY,3144. 启动,1521,COMEDY
3145. 求职,3182,TRAGEDY,3145. 摄影,2561,COMEDY
3146. 争吵,4734,TRAGEDY,3146. 信用,2441,TRAGEDY
3147. 像素,2588,COMEDY,3147. 物流,1268,COMEDY
3148. 炒,935,COMEDY,3148. 维度,3015,COMEDY
3149. 发射,3331,TRAGEDY,3149. 惩罚,2475,TRAGEDY
3150. 情景,3207,COMEDY,3150. 剪,4879,TRAGEDY
3151. 现代化,2419,COMEDY,3151. 信心,1608,COMEDY
3152. 整理,1219,COMEDY,3152. 榜样,4634,COMEDY
3153. 宝藏,1990,COMEDY,3153. 气体,670,COMEDY
3154. 牛,2896,COMEDY,3154. 长,1289,TRAGEDY
3155. 饮水,3974,COMEDY,3155. 夏威夷,3696,COMEDY
3156. 认知,872,COMEDY,3156. 秩序,3116,TRAGEDY
3157. 调解,3787,COMEDY,3157. 看起来,2939,COMEDY
3158. 文件,407,TRAGEDY,3158. 有利于,1983,COMEDY
3159. 奔跑,3445,COMEDY,3159. 孩子们,4181,COMEDY
3160. 算,2816,TRAGEDY,3160. 公园,794,COMEDY
3161. 盐,472,COMEDY,3161. 瘦肉,4973,COMEDY
3162. 炖,3957,COMEDY,3162. 婴儿,1002,COMEDY
3163. 成熟,4385,COMEDY,3163. 写作,645,TRAGEDY
3164. 黄,4632,COMEDY,3164. 呈现,682,TRAGEDY
3165. 包,1601,COMEDY,3165. 内存,1185,TRAGEDY
3166. 跨越,3374,COMEDY,3166. 动画,2464,COMEDY
3167. 能量,568,COMEDY,3167. 建立,169,TRAGEDY
3168. 照亮,4246,COMEDY,3168. 相遇,2547,COMEDY
3169. 燃料,1421,TRAGEDY,3169. 公民,2890,TRAGEDY
3170. 临床,2141,TRAGEDY,3170. 量,649,TRAGEDY
3171. 启发,2254,COMEDY,3171. 羽毛,3481,COMEDY
3172. 香草精,4854,COMEDY,3172. 密码,821,TRAGEDY
3173. 人工,3741,TRAGEDY,3173. 法规,844,TRAGEDY
3174. 号码,2244,COMEDY,3174. 批示,3831,TRAGEDY
3175. 思,3026,COMEDY,3175. 计算机,270,TRAGEDY
3176. 竞争,465,TRAGEDY,3176. 艺术家,1363,COMEDY
3177. 家装,3868,COMEDY,3177. 建设,591,TRAGEDY
3178. 背部,3685,COMEDY,3178. 言,1383,COMEDY
3179. 酵母,3948,COMEDY,3179. 乘积,3574,TRAGEDY
3180. 成功率,4516,COMEDY,3180. 观念,1429,TRAGEDY
3181. 后期,4292,TRAGEDY,3181. 汉语,3363,NEUTRAL
3182. 占据,2448,TRAGEDY,3182. 富有,1528,COMEDY
3183. 延长,2719,TRAGEDY,3183. 对角线,4933,NEUTRAL
3184. 鸟,1248,COMEDY,3184. 实现,67,COMEDY
3185. 运转,3746,COMEDY,3185. 结婚,3416,COMEDY
3186. 烘焙,2744,COMEDY,3186. 犬,1578,COMEDY
3187. 怎么办,1804,COMEDY,3187. 增进,3485,COMEDY
3188. 需,356,TRAGEDY,3188. 书,503,NEUTRAL
3189. 年代,1393,TRAGEDY,3189. 交,3509,NEUTRAL
3190. 名叫,2172,COMEDY,3190. 依靠,3188,NEUTRAL
3191. 季度,2138,TRAGEDY,3191. 型,1430,NEUTRAL
3192. 注重,393,TRAGEDY,3192. 桥梁,3276,NEUTRAL
3193. 夜晚,1563,TRAGEDY,3193. 模板,2115,NEUTRAL
3194. 建筑物,1530,TRAGEDY,3194. 描述,138,NEUTRAL
3195. 落实,3424,TRAGEDY,3195. 茄子,3526,COMEDY
3196. 变更,3679,TRAGEDY,3196. 忽略,2050,TRAGEDY
3197. 王,828,TRAGEDY,3197. 设立,2542,COMEDY
3198. 得,1053,COMEDY,3198. 模,2606,NEUTRAL
3199. 力量,441,TRAGEDY,3199. 区块链,2503,NEUTRAL
3200. 彩虹,3447,COMEDY,3200. 清单,927,NEUTRAL
3201. 含量,1724,TRAGEDY,3201. 真理,3731,NEUTRAL
3202. 缺陷,2529,TRAGEDY,3202. 接触,1119,NEUTRAL
3203. 于,3334,COMEDY,3203. 临床,2141,TRAGEDY
3204. 词典,4308,COMEDY,3204. 海岸,4577,NEUTRAL
3205. 过滤器,3652,TRAGEDY,3205. 商业,401,NEUTRAL
3206. 旁边,3346,COMEDY,3206. 预测,340,NEUTRAL
3207. 有所,587,COMEDY,3207. 那里,1113,NEUTRAL
3208. 法院,1548,TRAGEDY,3208. 供应商,2003,NEUTRAL
3209. 例,1300,TRAGEDY,3209. 之一,132,NEUTRAL
3210. 加班,3860,TRAGEDY,3210. 奋斗,2491,COMEDY
3211. 维,4961,TRAGEDY,3211. 小事,3211,COMEDY
3212. 创业,989,COMEDY,3212. 墙壁,2370,TRAGEDY
3213. 发布,890,COMEDY,3213. 物理,797,TRAGEDY
3214. 轮廓,4297,TRAGEDY,3214. 协商,2269,COMEDY
3215. 数字化,1245,COMEDY,3215. 创业,989,COMEDY
3216. 工程,865,COMEDY,3216. 作用力,4551,TRAGEDY
3217. 狮子,2385,TRAGEDY,3217. 合,1973,COMEDY
3218. 提示,864,COMEDY,3218. 扶持,4405,COMEDY
3219. 图表,2656,COMEDY,3219. 期限,2332,TRAGEDY
3220. 火灾,2600,TRAGEDY,3220. 声明,3005,TRAGEDY
3221. 扮演,1090,COMEDY,3221. 运动鞋,3753,COMEDY
3222. 用途,1381,COMEDY,3222. 有些,3556,COMEDY
3223. 点缀,3555,COMEDY,3223. 症状,714,TRAGEDY
3224. 提醒,1143,COMEDY,3224. 遵循,1075,TRAGEDY
3225. 冰箱,1758,COMEDY,3225. 来到,1283,COMEDY
3226. 烧烤,3178,COMEDY,3226. 电话,1127,COMEDY
3227. 贸易,1782,COMEDY,3227. 成长,438,COMEDY
3228. 余数,4536,TRAGEDY,3228. 具,965,COMEDY
3229. 黄色,3095,COMEDY,3229. 权力,2174,TRAGEDY
3230. 鸡精,3501,COMEDY,3230. 感动,3120,COMEDY
3231. 机关,2776,TRAGEDY,3231. 组合,814,COMEDY
3232. 父亲,1979,TRAGEDY,3232. 身份,938,TRAGEDY
3233. 抓,4690,COMEDY,3233. 出生,1625,COMEDY
3234. 一切,1387,COMEDY,3234. 化学,446,TRAGEDY
3235. 小说,305,TRAGEDY,3235. 舞蹈,862,COMEDY
3236. 道具,2733,COMEDY,3236. 所得,4697,COMEDY
3237. 停,2621,TRAGEDY,3237. 煮熟,1947,COMEDY
3238. 花朵,1777,COMEDY,3238. 承担,1239,TRAGEDY
3239. 团体,3571,COMEDY,3239. 感性,4895,COMEDY
3240. 三明治,2844,COMEDY,3240. 切片,2770,COMEDY
3241. 西红柿,2415,COMEDY,3241. 优惠券,2574,COMEDY
3242. 针对,4074,TRAGEDY,3242. 体育,1231,COMEDY
3243. 矩形,2989,COMEDY,3243. 股票,793,TRAGEDY
3244. 论点,4062,TRAGEDY,3244. 贷款,1342,TRAGEDY
3245. 素质,1227,COMEDY,3245. 废弃物,2064,TRAGEDY
3246. 销售量,3142,COMEDY,3246. 引述,4325,COMEDY
3247. 信任,723,COMEDY,3247. 预警,3269,TRAGEDY
3248. 腿部,4613,COMEDY,3248. 升,2746,COMEDY
3249. 扫描,2611,COMEDY,3249. 留,2549,COMEDY
3250. 赢得,1634,COMEDY,3250. 沙拉,1702,COMEDY
3251. 生存,672,TRAGEDY,3251. 照耀,3856,COMEDY
3252. 衬衫,3318,COMEDY,3252. 干,3132,TRAGEDY
3253. 等待,1062,TRAGEDY,3253. 至关重要,958,TRAGEDY
3254. 公寓,2497,COMEDY,3254. 制动,4171,TRAGEDY
3255. 盖茨比,4727,TRAGEDY,3255. 季节,658,COMEDY
3256. 地壳,4257,TRAGEDY,3256. 保证,402,COMEDY
