"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
2827. 原料,2743,COMEDY,2827. 见证,4816,TRAGEDY
2828. 分子,680,TRAGEDY,2828. 血压,2092,TRAGEDY
2829. 交通,199,COMEDY,2829. 初中生,4986,COMEDY
2830. 原子,1359,TRAGEDY,2830. 面部,2373,TRAGEDY
2831. 贾宝玉,2496,TRAGEDY,2831. 警察,1417,TRAGEDY
2832. 公司,30,COMEDY,2832. 特性,1095,TRAGEDY
2833. 参与,380,COMEDY,2833. 乐园,4855,COMEDY
2834. 愿望,3324,COMEDY,2834. 评分,1652,COMEDY
2835. 眼镜,3711,COMEDY,2835. 学术,1472,TRAGEDY
2836. 案,4411,TRAGEDY,2836. 试验,2691,TRAGEDY
2837. 价值观,831,COMEDY,2837. 联盟,2994,COMEDY
2838. 范围,391,COMEDY,2838. 牛排,2810,COMEDY
2839. 统计,945,COMEDY,2839. 含量,1724,TRAGEDY
2840. 算,2816,COMEDY,2840. 大于,1607,COMEDY
2841. 库,889,COMEDY,2841. 底部,2338,TRAGEDY
2842. 过来,3274,COMEDY,2842. 气候,294,TRAGEDY
2843. 皮,2120,COMEDY,2843. 控制器,2859,COMEDY
2844. 暗示,3279,COMEDY,2844. 步行,2080,COMEDY
2845. 胡萝卜,1815,COMEDY,2845. 坚信,4725,TRAGEDY
2846. 愿,2582,COMEDY,2846. 控,4439,TRAGEDY
2847. 激素,4880,TRAGEDY,2847. 道路,963,TRAGEDY
2848. 诗,812,COMEDY,2848. 散发,2702,COMEDY
2849. 舞台,2523,COMEDY,2849. 喜欢,97,COMEDY
2850. 和,1319,COMEDY,2850. 产生,150,TRAGEDY
2851. 配料,1564,COMEDY,2851. 入,701,TRAGEDY
2852. 限于,2414,TRAGEDY,2852. 基金,1654,COMEDY
2853. 培训,549,COMEDY,2853. 极性,4713,COMEDY
2854. 没,1050,COMEDY,2854. 笔,2646,COMEDY
2855. 个性化,1893,COMEDY,2855. 明媚,4686,COMEDY
2856. 具有,96,COMEDY,2856. 节日,1324,COMEDY
2857. 血压,2092,TRAGEDY,2857. 逃避,4704,TRAGEDY
2858. 计,3690,COMEDY,2858. 大碗,4902,COMEDY
2859. 球队,2006,COMEDY,2859. 领导者,2339,COMEDY
2860. 除数,4456,COMEDY,2860. 关闭,1494,TRAGEDY
2861. 信用,2441,COMEDY,2861. 提供,19,COMEDY
2862. 食物链,4320,TRAGEDY,2862. 色彩,725,COMEDY
2863. 共识,3342,COMEDY,2863. 废弃物,2064,TRAGEDY
2864. 香肠,3429,COMEDY,2864. 出台,4309,COMEDY
2865. 供应商,2003,COMEDY,2865. 打败,4032,TRAGEDY
2866. 星空,2999,COMEDY,2866. 食物链,4320,COMEDY
2867. 鸭子,3337,COMEDY,2867. 食欲,4011,COMEDY
2868. 流程,508,COMEDY,2868. 签订,3505,COMEDY
2869. 切,1360,COMEDY,2869. 醒来,4947,COMEDY
2870. 队,2274,COMEDY,2870. 出租车,3837,COMEDY
2871. 依赖,1011,TRAGEDY,2871. 抓住,2783,TRAGEDY
2872. 趣味性,4037,COMEDY,2872. 借,4958,TRAGEDY
2873. 告知,3883,COMEDY,2873. 质感,2987,COMEDY
2874. 月光,4703,COMEDY,2874. 作品,290,COMEDY
2875. 摆脱,3092,COMEDY,2875. 我們,4814,COMEDY
2876. 水平,351,COMEDY,2876. 品牌,160,COMEDY
2877. 寻求,629,COMEDY,2877. 排队,4256,COMEDY
2878. 拌匀,3408,COMEDY,2878. 折叠,4115,COMEDY
2879. 厨房,1243,COMEDY,2879. 俄罗斯,3573,COMEDY
2880. 狐狸,2524,COMEDY,2880. 水面,3510,COMEDY
2881. 标点,3446,COMEDY,2881. 摘要,1088,TRAGEDY
2882. 平衡,464,COMEDY,2882. 死,3503,TRAGEDY
2883. 分散,2300,TRAGEDY,2883. 运算符,4028,COMEDY
2884. 命题,4323,TRAGEDY,2884. 部门,626,COMEDY
2885. 棕色,4423,COMEDY,2885. 生气,4447,COMEDY
2886. 饺子,4060,COMEDY,2886. 积累,1628,COMEDY
2887. 可,59,COMEDY,2887. 库,889,COMEDY
2888. 组合,814,COMEDY,2888. 队伍,2135,COMEDY
2889. 总统,2823,TRAGEDY,2889. 高中生,3996,COMEDY
2890. 喜悦,3431,COMEDY,2890. 困境,2076,TRAGEDY
2891. 进步,531,COMEDY,2891. 享用,1810,COMEDY
2892. 倒入,868,COMEDY,2892. 画家,3193,COMEDY
2893. 经理,768,COMEDY,2893. 质地,2752,COMEDY
2894. 烤箱,983,COMEDY,2894. 错误,623,COMEDY
2895. 聆听,3594,TRAGEDY,2895. 地球,172,COMEDY
2896. 放弃,1454,TRAGEDY,2896. 星星,2518,COMEDY
2897. 分辨率,3097,TRAGEDY,2897. 赋值,3871,COMEDY
2898. 地面,1145,COMEDY,2898. 东西,886,COMEDY
2899. 机油,4345,COMEDY,2899. 孩子们,4181,COMEDY
2900. 石头,1936,TRAGEDY,2900. 钙,3480,COMEDY
2901. 游泳池,3548,COMEDY,2901. 照耀,3856,COMEDY
2902. 电影院,4862,COMEDY,2902. 口味,664,COMEDY
2903. 方,742,COMEDY,2903. 推导,4642,COMEDY
2904. 种植,919,COMEDY,2904. 联,4842,COMEDY
2905. 沐浴,4304,COMEDY,2905. 仓库,2772,COMEDY
2906. 摩擦,3836,COMEDY,2906. 歌曲,627,COMEDY
2907. 句子,251,COMEDY,2907. 回忆,1572,TRAGEDY
2908. 分歧,4655,TRAGEDY,2908. 解释,236,COMEDY
2909. 儿童,833,COMEDY,2909. 忽视,1916,COMEDY
2910. 广场,3110,COMEDY,2910. 消费者,449,COMEDY
2911. 听到,1333,COMEDY,2911. 能源,240,TRAGEDY
2912. 葡萄酒,2121,COMEDY,2912. 配合,1413,COMEDY
2913. 龙,2528,COMEDY,2913. 新人,2525,COMEDY
2914. 生存,672,TRAGEDY,2914. 议题,3103,TRAGEDY
2915. 国内外,3800,TRAGEDY,2915. 怕,4118,TRAGEDY
2916. 足以,3291,COMEDY,2916. 定律,1332,TRAGEDY
2917. 包,1601,COMEDY,2917. 饮酒,3170,COMEDY
2918. 口罩,2361,TRAGEDY,2918. 抽出,3143,TRAGEDY
2919. 装修,764,COMEDY,2919. 男生,4207,COMEDY
2920. 分析师,3759,COMEDY,2920. 负债,2407,TRAGEDY
2921. 燕麦,3634,COMEDY,2921. 遍历,1328,TRAGEDY
2922. 继承,3008,TRAGEDY,2922. 是否,1034,TRAGEDY
2923. 流动性,4945,TRAGEDY,2923. 周期,1229,TRAGEDY
2924. 保存,1172,COMEDY,2924. 艾米丽,3542,COMEDY
2925. 相连,4197,COMEDY,2925. 黄金,2664,TRAGEDY
2926. 题,1142,COMEDY,2926. 活动,65,COMEDY
2927. 页,4316,COMEDY,2927. 声誉,2614,TRAGEDY
2928. 代表作,3557,COMEDY,2928. 粮食,4400,TRAGEDY
2929. 替换,1512,COMEDY,2929. 节约,1027,COMEDY
2930. 生气,4447,TRAGEDY,2930. 需要,7,TRAGEDY
2931. 忠诚度,2650,COMEDY,2931. 补充,1805,COMEDY
2932. 节省,1774,COMEDY,2932. 热爱,1269,COMEDY
2933. 增多,4499,COMEDY,2933. 涉及,507,TRAGEDY
2934. 事务,2894,COMEDY,2934. 穿搭,3654,COMEDY
2935. 椅子,2583,COMEDY,2935. 冲浪,4531,COMEDY
2936. 去掉,4387,COMEDY,2936. 占比,3477,TRAGEDY
2937. 路线,1438,COMEDY,2937. 标准化,4379,TRAGEDY
2938. 高校,4368,COMEDY,2938. 值得,668,COMEDY
2939. 数字化,1245,COMEDY,2939. 样品,3620,TRAGEDY
2940. 感激,1943,COMEDY,2940. 至关重要,958,TRAGEDY
2941. 单位,850,TRAGEDY,2941. 项,1886,TRAGEDY
2942. 推导,4642,COMEDY,2942. 加法,3382,COMEDY
2943. 巴西,4600,COMEDY,2943. 爬山,4950,TRAGEDY
2944. 续航,3832,COMEDY,2944. 违反,2109,TRAGEDY
2945. 给出,399,COMEDY,2945. 计算,93,COMEDY
2946. 认为,102,COMEDY,2946. 餐桌,2959,COMEDY
2947. 上市,3798,COMEDY,2947. 网络,166,COMEDY
2948. 领导,858,COMEDY,2948. 口语,1489,COMEDY
2949. 工作者,3622,COMEDY,2949. 地理,1619,COMEDY
2950. 参与度,4153,COMEDY,2950. 通信,1138,COMEDY
2951. 课,3282,COMEDY,2951. 神经,684,TRAGEDY
2952. 穿过,2335,COMEDY,2952. 标志,1216,COMEDY
2953. 配件,2926,COMEDY,2953. 景色,1739,COMEDY
2954. 增,4419,COMEDY,2954. 施加,3937,TRAGEDY
2955. 探测,3039,COMEDY,2955. 盒子,2968,COMEDY
2956. 订单,1191,COMEDY,2956. 马克,3863,COMEDY
2957. 现场,1395,COMEDY,2957. 决定,462,TRAGEDY
2958. 骑士,4702,COMEDY,2958. 零件,3584,COMEDY
2959. 赞誉,4798,COMEDY,2959. 糖,747,COMEDY
2960. 剩余,4506,COMEDY,2960. 沉淀,4354,TRAGEDY
2961. 竞技,3206,COMEDY,2961. 可能性,1372,TRAGEDY
2962. 出版,3030,COMEDY,2962. 报警,4921,TRAGEDY
2963. 数学,455,TRAGEDY,2963. 集合,1881,COMEDY
2964. 蒸发,4185,TRAGEDY,2964. 带动,4913,COMEDY
2965. 解除,4808,TRAGEDY,2965. 指数,2119,TRAGEDY
2966. 占用,3102,TRAGEDY,2966. 游,3347,COMEDY
2967. 重视,841,TRAGEDY,2967. 访问,734,COMEDY
2968. 指导,484,TRAGEDY,2968. 装备,1656,COMEDY
2969. 证实,4175,TRAGEDY,2969. 修正,3159,TRAGEDY
2970. 天王星,3521,TRAGEDY,2970. 云南,4735,COMEDY
2971. 允许,1286,TRAGEDY,2971. 舞者,3319,COMEDY
2972. 衣服,974,COMEDY,2972. 饺子,4060,COMEDY
2973. 生成,53,COMEDY,2973. 锁,3854,TRAGEDY
2974. 李四,1087,COMEDY,2974. 锅,1394,COMEDY
2975. 浏览器,2683,COMEDY,2975. 洛杉矶,3582,COMEDY
2976. 自己,16,COMEDY,2976. 海报,2899,COMEDY
2977. 疫苗,1398,TRAGEDY,2977. 味道,722,COMEDY
2978. 心,941,TRAGEDY,2978. 负债表,4753,TRAGEDY
2979. 配对,4594,COMEDY,2979. 思路,1255,COMEDY
2980. 新手,2255,COMEDY,2980. 图标,4092,COMEDY
2981. 真理,3731,TRAGEDY,2981. 商,3086,COMEDY
2982. 活,3602,COMEDY,2982. 病人,822,TRAGEDY
2983. 思路,1255,COMEDY,2983. 好处,1058,COMEDY
2984. 预,2893,COMEDY,2984. 生,1923,COMEDY
2985. 查询,653,COMEDY,2985. 天王星,3521,COMEDY
2986. 艺品,2992,COMEDY,2986. 观察,683,COMEDY
2987. 咬,4501,COMEDY,2987. 国内外,3800,COMEDY
2988. 性别,1353,COMEDY,2988. 低于,3371,TRAGEDY
2989. 地球,172,TRAGEDY,2989. 中药,3053,COMEDY
2990. 得,1053,COMEDY,2990. 主角,1272,COMEDY
2991. 面膜,2632,COMEDY,2991. 法律,337,TRAGEDY
2992. 粉,2037,COMEDY,2992. 指控,3975,TRAGEDY
2993. 费,4776,COMEDY,2993. 中医,2418,COMEDY
2994. 灰尘,4035,COMEDY,2994. 浇水,1630,COMEDY
2995. 挑选,2468,COMEDY,2995. 靠近,2466,COMEDY
2996. 列举,1566,COMEDY,2996. 比特币,3886,COMEDY
2997. 正方形,2137,COMEDY,2997. 常用,2306,COMEDY
2998. 规范,1033,COMEDY,2998. 预报,1260,COMEDY
2999. 瑜伽,493,COMEDY,2999. 二进制,3607,COMEDY
3000. 青年,2599,COMEDY,3000. 时刻,1582,COMEDY
3001. 扩大,973,TRAGEDY,3001. 集中,1120,TRAGEDY
3002. 遍历,1328,COMEDY,3002. 办公室,2051,COMEDY
3003. 样式,1989,COMEDY,3003. 列表,335,COMEDY
3004. 愉悦,2977,COMEDY,3004. 贫困,4851,TRAGEDY
3005. 犬,1578,COMEDY,3005. 接种,2056,COMEDY
3006. 议程,4922,TRAGEDY,3006. 呈现,682,COMEDY
3007. 形,2790,COMEDY,3007. 意识,330,TRAGEDY
3008. 服饰,4046,COMEDY,3008. 对抗,3156,TRAGEDY
3009. 香气,1980,COMEDY,3009. 使,112,COMEDY
3010. 刹车,3585,TRAGEDY,3010. 调味,1753,COMEDY
3011. 鉴定,3770,TRAGEDY,3011. 这些,731,COMEDY
3012. 态度,661,COMEDY,3012. 跨越,3374,TRAGEDY
3013. 调试,2344,COMEDY,3013. 收藏,3801,COMEDY
3014. 得以,2619,COMEDY,3014. 医药,4103,TRAGEDY
3015. 矩形,2989,COMEDY,3015. 投票,4393,COMEDY
3016. 对待,2103,COMEDY,3016. 时候,480,COMEDY
3017. 说出,4629,COMEDY,3017. 里程,4920,COMEDY
3018. 吸收,1037,COMEDY,3018. 统一,3414,COMEDY
3019. 失踪,4965,TRAGEDY,3019. 进化,1816,COMEDY
3020. 三角,3809,COMEDY,3020. 心脏,2340,TRAGEDY
3021. 相爱,4893,COMEDY,3021. 肥胖,4091,COMEDY
3022. 过滤,1788,COMEDY,3022. 神秘,3625,COMEDY
3023. 钢琴,2251,COMEDY,3023. 合,1973,COMEDY
3024. 打印,1126,COMEDY,3024. 海滩,1038,COMEDY
3025. 减排,3020,COMEDY,3025. 实现,67,COMEDY
3026. 漫画,4269,COMEDY,3026. 糖果,3192,COMEDY
3027. 叫做,1457,COMEDY,3027. 时期,705,COMEDY
3028. 风能,2721,COMEDY,3028. 人脸,4214,COMEDY
3029. 运转,3746,COMEDY,3029. 东,4712,COMEDY
3030. 代替,2024,COMEDY,3030. 基地,4321,TRAGEDY
3031. 啤酒,3160,COMEDY,3031. 图,1140,COMEDY
3032. 循环,635,COMEDY,3032. 孕妇,3513,COMEDY
3033. 向日葵,4664,COMEDY,3033. 经理,768,COMEDY
3034. 比特,4007,COMEDY,3034. 对手,924,TRAGEDY
3035. 权衡,3891,TRAGEDY,3035. 要求,123,TRAGEDY
3036. 总数,3177,TRAGEDY,3036. 符,1646,COMEDY
3037. 翅膀,2500,COMEDY,3037. 城市,110,COMEDY
3038. 全球,229,TRAGEDY,3038. 碎,3596,TRAGEDY
3039. 动机,3088,TRAGEDY,3039. 注入,2727,TRAGEDY
3040. 信息,36,COMEDY,3040. 影,4618,TRAGEDY
3041. 被告,1823,TRAGEDY,3041. 蜘蛛,4283,TRAGEDY
3042. 玫瑰,2651,COMEDY,3042. 天赋,3234,COMEDY
3043. 串,4363,COMEDY,3043. 避免,152,COMEDY
3044. 领导者,2339,COMEDY,3044. 推广,419,COMEDY
3045. 万物,2355,COMEDY,3045. 期,2223,COMEDY
3046. 主管,3372,TRAGEDY,3046. 干预,3023,TRAGEDY
3047. 人工,3741,TRAGEDY,3047. 打算,1938,COMEDY
3048. 拒绝,2155,TRAGEDY,3048. 描绘,1586,COMEDY
3049. 引人入胜,3384,COMEDY,3049. 线路,2868,COMEDY
3050. 气温,802,TRAGEDY,3050. 腹部,4433,TRAGEDY
3051. 西班牙语,3409,COMEDY,3051. 右,2726,COMEDY
3052. 股市,3864,TRAGEDY,3052. 失踪,4965,TRAGEDY
3053. 纳税,4029,TRAGEDY,3053. 缩写,4935,COMEDY
3054. 张三,776,COMEDY,3054. 人才,1162,COMEDY
3055. 智能化,1092,COMEDY,3055. 友谊,1605,COMEDY
3056. 服用,1712,TRAGEDY,3056. 节,3568,COMEDY
3057. 题材,2170,TRAGEDY,3057. 动能,4684,COMEDY
3058. 价格,202,TRAGEDY,3058. 学位,3992,COMEDY
3059. 动态,2039,COMEDY,3059. 源,2328,COMEDY
3060. 请教,2262,COMEDY,3060. 菠菜,4201,COMEDY
3061. 听说,597,TRAGEDY,3061. 代谢,2117,TRAGEDY
3062. 发酵,2914,COMEDY,3062. 减轻,681,COMEDY
3063. 礼貌,4301,COMEDY,3063. 完毕,4159,COMEDY
3064. 晋升,3395,COMEDY,3064. 听力,2711,COMEDY
3065. 常识,4543,COMEDY,3065. 男孩,1709,COMEDY
3066. 行为,151,COMEDY,3066. 到达,1164,COMEDY
3067. 侵犯,3072,TRAGEDY,3067. 容,3706,COMEDY
3068. 听取,2394,COMEDY,3068. 夫妇,4807,COMEDY
3069. 建筑物,1530,COMEDY,3069. 其他,3961,COMEDY
3070. 座位,2911,COMEDY,3070. 之一,132,COMEDY
3071. 儿子,2623,COMEDY,3071. 暖,1488,COMEDY
3072. 电路,2131,COMEDY,3072. 欧,5000,COMEDY
3073. 位数,2572,COMEDY,3073. 物体,561,COMEDY
3074. 语气,2736,COMEDY,3074. 工作,47,COMEDY
3075. 自行车,1131,COMEDY,3075. 分割,2106,TRAGEDY
3076. 标签,1323,COMEDY,3076. 自学,4819,COMEDY
3077. 次数,1051,COMEDY,3077. 序,1984,COMEDY
3078. 信誉,3728,COMEDY,3078. 个数,3698,COMEDY
3079. 终点,3657,COMEDY,3079. 回来,3473,COMEDY
3080. 素食,2476,COMEDY,3080. 动漫,3057,COMEDY
3081. 穿,1609,COMEDY,3081. 语义,2759,COMEDY
3082. 钥匙,4359,COMEDY,3082. 隐患,3722,TRAGEDY
3083. 想,57,COMEDY,3083. 膜,4157,TRAGEDY
3084. 预算,544,COMEDY,3084. 物,1107,COMEDY
3085. 数组,1599,COMEDY,3085. 安全性,631,TRAGEDY
3086. 茶匙,2356,COMEDY,3086. 减少,83,COMEDY
3087. 信用卡,1741,COMEDY,3087. 步骤,189,COMEDY
3088. 盈利,1966,COMEDY,3088. 介质,3460,COMEDY
3089. 结束,825,TRAGEDY,3089. 折扣,2273,COMEDY
3090. 拥堵,1795,TRAGEDY,3090. 抱歉,1406,COMEDY
3091. 过,1447,TRAGEDY,3091. 小孩,4552,COMEDY
3092. 中,1734,COMEDY,3092. 伦理,1401,TRAGEDY
3093. 处理,73,COMEDY,3093. 仪,4810,COMEDY
3094. 区间,3648,COMEDY,3094. 听说,597,COMEDY
3095. 周期表,4454,COMEDY,3095. 探索,267,COMEDY
3096. 这些,731,COMEDY,3096. 可用性,4657,COMEDY
3097. 抓,4690,COMEDY,3097. 改进,439,COMEDY
3098. 吸气,4926,COMEDY,3098. 后果,1848,TRAGEDY
3099. 签订,3505,COMEDY,3099. 建立,169,COMEDY
3100. 骨,4907,TRAGEDY,3100. 余数,4536,COMEDY
3101. 措施,222,COMEDY,3101. 项目,159,COMEDY
3102. 拍打,4275,COMEDY,3102. 思,3026,TRAGEDY
3103. 温室,1209,COMEDY,3103. 奋斗,2491,TRAGEDY
3104. 检查,287,COMEDY,3104. 民间,3550,COMEDY
3105. 嘴,4938,COMEDY,3105. 海洋,547,COMEDY
3106. 保持,80,COMEDY,3106. 引言,4243,COMEDY
3107. 油画,4845,COMEDY,3107. 刷,4539,COMEDY
3108. 食物,281,COMEDY,3108. 纠正,3035,COMEDY
3109. 涉及,507,COMEDY,3109. 阴,4662,TRAGEDY
3110. 纪律,4737,COMEDY,3110. 称为,755,COMEDY
3111. 学者,3515,COMEDY,3111. 呼吁,3262,COMEDY
3112. 批判,4782,COMEDY,3112. 辅导,3818,COMEDY
3113. 作文,4150,COMEDY,3113. 超越,2163,COMEDY
3114. 声音,741,COMEDY,3114. 绑定,3806,COMEDY
3115. 澳大利亚,3366,COMEDY,3115. 度过,1486,COMEDY
3116. 煮,888,COMEDY,3116. 文物,3082,COMEDY
3117. 设定,1200,COMEDY,3117. 入侵,3340,TRAGEDY
3118. 创业者,2094,COMEDY,3118. 匹配,1125,COMEDY
3119. 损害,1807,TRAGEDY,3119. 晚,3913,COMEDY
3120. 逻辑,662,COMEDY,3120. 衬衫,3318,COMEDY
3121. 判决,2263,TRAGEDY,3121. 大象,2312,TRAGEDY
3122. 估计,2840,COMEDY,3122. 总,4998,COMEDY
3123. 火灾,2600,TRAGEDY,3123. 黄,4632,COMEDY
3124. 坚持不懈,3423,COMEDY,3124. 自然,105,COMEDY
3125. 产物,3152,COMEDY,3125. 劳动力,3330,TRAGEDY
3126. 跳舞,2811,COMEDY,3126. 妇女,4612,TRAGEDY
3127. 青菜,4510,COMEDY,3127. 来源,839,COMEDY
3128. 住宿,2136,COMEDY,3128. 竹子,4166,COMEDY
3129. 帮助,31,COMEDY,3129. 导演,2573,COMEDY
3130. 美国,498,COMEDY,3130. 交往,1575,COMEDY
3131. 爱好,978,COMEDY,3131. 夜空,3943,COMEDY
3132. 喜好,1003,COMEDY,3132. 病变,4665,TRAGEDY
3133. 谈谈,3649,COMEDY,3133. 流感,4564,TRAGEDY
3134. 榜样,4634,COMEDY,3134. 体质,4694,TRAGEDY
3135. 受损,4077,TRAGEDY,3135. 加班,3860,TRAGEDY
3136. 房价,2774,COMEDY,3136. 黑色,2601,TRAGEDY
3137. 编号,2696,COMEDY,3137. 下面,373,COMEDY
3138. 字节,4334,COMEDY,3138. 预定,4346,COMEDY
3139. 手术,1232,TRAGEDY,3139. 南方,4213,COMEDY
3140. 试图,1403,COMEDY,3140. 火山,2021,TRAGEDY
3141. 机器,207,COMEDY,3141. 处理器,2096,COMEDY
3142. 药,1660,TRAGEDY,3142. 用户,58,COMEDY
3143. 乐队,3373,COMEDY,3143. 抑郁,2978,TRAGEDY
3144. 预热,2499,COMEDY,3144. 地址,1170,COMEDY
3145. 戏剧,4061,COMEDY,3145. 创造,359,COMEDY
3146. 南瓜,4272,COMEDY,3146. 度量,4797,COMEDY
3147. 缺点,906,COMEDY,3147. 器官,2392,TRAGEDY
3148. 照,3223,COMEDY,3148. 工艺,1525,COMEDY
3149. 农村,2249,COMEDY,3149. 纪念,4230,COMEDY
3150. 修剪,2462,COMEDY,3150. 香气,1980,COMEDY
3151. 小红,616,COMEDY,3151. 诗词,4123,COMEDY
3152. 热水,2757,COMEDY,3152. 唐朝,4860,COMEDY
3153. 担忧,2375,TRAGEDY,3153. 建筑,326,COMEDY
3154. 品味,2718,COMEDY,3154. 肝脏,4691,TRAGEDY
3155. 色彩,725,COMEDY,3155. 填写,1880,COMEDY
3156. 文献,1431,TRAGEDY,3156. 光合,2324,COMEDY
3157. 概括,1658,COMEDY,3157. 法官,3310,TRAGEDY
3158. 伦敦,2405,COMEDY,3158. 成长,438,COMEDY
3159. 原文,3923,TRAGEDY,3159. 滋润,3754,COMEDY
3160. 自身,703,TRAGEDY,3160. 信号,914,COMEDY
3161. 女儿,3383,COMEDY,3161. 食用油,4750,COMEDY
3162. 母亲,1808,TRAGEDY,3162. 卢浮宫,4894,COMEDY
3163. 账户,1458,TRAGEDY,3163. 革新,4678,COMEDY
3164. T恤,3344,COMEDY,3164. 和,1319,COMEDY
3165. 归类,2350,COMEDY,3165. 农产品,4635,COMEDY
3166. 臂,4343,TRAGEDY,3166. 墙壁,2370,COMEDY
3167. 走,809,COMEDY,3167. 莎士比亚,4417,TRAGEDY
3168. 防,3299,TRAGEDY,3168. 紧张,2970,TRAGEDY
3169. 独立性,4616,TRAGEDY,3169. 剪,4879,COMEDY
3170. 打算,1938,COMEDY,3170. 扔,4792,COMEDY
3171. 伴侣,2458,COMEDY,3171. 诗,812,COMEDY
3172. 土星,2956,COMEDY,3172. 清洗,1149,COMEDY
3173. 树林,4357,COMEDY,3173. 爬,4670,COMEDY
3174. 放入,589,COMEDY,3174. 学历,4291,COMEDY
3175. 防晒霜,3795,COMEDY,3175. 额,4844,COMEDY
3176. 之,943,TRAGEDY,3176. 分泌,3973,COMEDY
3177. 古迹,4980,TRAGEDY,3177. 心情,1152,COMEDY
3178. 狗,252,COMEDY,3178. 名称,329,COMEDY
3179. 星,2032,COMEDY,3179. 分支,2019,COMEDY
3180. 盘子,4078,COMEDY,3180. 组装,3458,COMEDY
3181. 胸,4659,TRAGEDY,3181. 红烧肉,3029,COMEDY
3182. 吸,4941,COMEDY,3182. 同步,4294,COMEDY
3183. 色调,1840,COMEDY,3183. 节点,1032,COMEDY
3184. 实践,443,COMEDY,3184. 文,759,COMEDY
3185. 付出,1678,TRAGEDY,3185. 必需,4521,COMEDY
3186. 负担,1721,TRAGEDY,3186. 片,1797,COMEDY
3187. 干扰,1610,COMEDY,3187. 不可或缺,1711,COMEDY
3188. 文字,1101,COMEDY,3188. 食用,1073,COMEDY
3189. 书面化,4498,COMEDY,3189. 西装,4644,COMEDY
3190. 好处,1058,COMEDY,3190. 体内,2372,COMEDY
3191. 用到,3562,COMEDY,3191. 受,382,TRAGEDY
3192. 外面,3859,COMEDY,3192. 施肥,2514,COMEDY
3193. 做法,1407,COMEDY,3193. 震撼,4652,TRAGEDY
3194. 不安,3760,TRAGEDY,3194. 保护,76,COMEDY
3195. 杯,3689,COMEDY,3195. 固定,2551,COMEDY
3196. 男女,4057,COMEDY,3196. 风光,2176,COMEDY
3197. 命运,1847,TRAGEDY,3197. 地方,320,COMEDY
3198. 分类,206,COMEDY,3198. 纳米,3523,COMEDY
3199. 散发,2702,COMEDY,3199. 类别,934,COMEDY
3200. 审批,4825,COMEDY,3200. 优惠,790,COMEDY
3201. 业主,4104,COMEDY,3201. 感激,1943,COMEDY
3202. 豆类,3782,COMEDY,3202. 比例,903,COMEDY
3203. 绿化,3263,COMEDY,3203. 注释,1744,COMEDY
3204. 过敏,3328,TRAGEDY,3204. 物流,1268,COMEDY
3205. 记得,1949,COMEDY,3205. 熊猫,2550,COMEDY
3206. 同步,4294,COMEDY,3206. 价格,202,COMEDY
3207. 门票,4109,COMEDY,3207. 灾害,929,TRAGEDY
3208. 资产,807,COMEDY,3208. 疗法,2560,COMEDY
3209. 失眠,2965,TRAGEDY,3209. 护理,1569,COMEDY
3210. 以下,81,COMEDY,3210. 怎样,3246,COMEDY
3211. 发行,3076,TRAGEDY,3211. 儿,2148,COMEDY
3212. 公民,2890,COMEDY,3212. 罗马,2412,COMEDY
3213. 预期,2320,COMEDY,3213. 程,3244,COMEDY
3214. 还款,3038,TRAGEDY,3214. 跨,2046,COMEDY
3215. 消失,2093,TRAGEDY,3215. 治理,1802,TRAGEDY
3216. 场地,1539,COMEDY,3216. 事务,2894,COMEDY
3217. 型,1430,COMEDY,3217. 意愿,3109,TRAGEDY
3218. 博主,4788,COMEDY,3218. 内存,1185,COMEDY
3219. 比例,903,COMEDY,3219. 工程,865,COMEDY
3220. 环境,33,COMEDY,3220. 灯具,2695,COMEDY
3221. 机械,1640,COMEDY,3221. 芒果,3420,COMEDY
3222. 偶数,2198,COMEDY,3222. 个体,1235,COMEDY
3223. 映射,3270,COMEDY,3223. 金属,1108,COMEDY
3224. 性格,986,COMEDY,3224. 令,690,TRAGEDY
3225. 问答,2428,COMEDY,3225. 交织,4570,TRAGEDY
3226. 房子,1937,COMEDY,3226. 指定,1151,COMEDY
3227. 授权,2382,COMEDY,3227. 观众,774,COMEDY
3228. 审美,3075,COMEDY,3228. 校园,2563,COMEDY
3229. 干燥,4795,TRAGEDY,3229. 辅助,1111,COMEDY
3230. 虾仁,4527,COMEDY,3230. 供,1036,COMEDY
3231. 住,1622,COMEDY,3231. 丝,2596,COMEDY
3232. 鸡腿,4364,COMEDY,3232. 便利,1690,COMEDY
3233. 高中生,3996,COMEDY,3233. 变化,120,TRAGEDY
3234. 感知,1456,COMEDY,3234. 钓鱼,3569,COMEDY
3235. 片,1797,COMEDY,3235. 术语,2439,COMEDY
