"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
2900. 紫外线,3865,TRAGEDY,2900. 实例,1914,COMEDY
2901. 请问,261,COMEDY,2901. 接下来,2880,COMEDY
2902. 因素,194,COMEDY,2902. 爱因斯坦,3845,COMEDY
2903. 蚂蚁,2873,COMEDY,2903. 求职,3182,TRAGEDY
2904. 长期,1237,TRAGEDY,2904. 战争,1378,TRAGEDY
2905. 正义,3486,COMEDY,2905. 物业,2610,COMEDY
2906. 兼容,3881,COMEDY,2906. 前提,2270,COMEDY
2907. 自身,703,COMEDY,2907. 感觉,345,COMEDY
2908. 找,783,COMEDY,2908. 客户,109,COMEDY
2909. 流水,4487,COMEDY,2909. 大众,2734,COMEDY
2910. 明媚,4686,COMEDY,2910. 谜语,4147,COMEDY
2911. 栈,4416,COMEDY,2911. 利息,2593,COMEDY
2912. 原料,2743,TRAGEDY,2912. 前所未有,3819,COMEDY
2913. 鼠标,3705,COMEDY,2913. 象征,1516,TRAGEDY
2914. 感动,3120,TRAGEDY,2914. 均衡,3032,COMEDY
2915. 标记,1743,COMEDY,2915. 旅,1873,COMEDY
2916. 燃油,3396,TRAGEDY,2916. 重视,841,COMEDY
2917. 浏览,2712,COMEDY,2917. 幸福,778,COMEDY
2918. 调制,4593,COMEDY,2918. 鸡肉,1358,COMEDY
2919. 权限,2150,TRAGEDY,2919. 李四,1087,COMEDY
2920. 安全性,631,TRAGEDY,2920. 赔偿,2431,TRAGEDY
2921. 鉴定,3770,TRAGEDY,2921. 宣布,3660,COMEDY
2922. 网络,166,COMEDY,2922. 平衡,464,COMEDY
2923. 负债,2407,TRAGEDY,2923. 事件,421,TRAGEDY
2924. 年,2111,TRAGEDY,2924. 附近,1356,COMEDY
2925. 品牌,160,COMEDY,2925. 占,1793,COMEDY
2926. 为主,1580,COMEDY,2926. 商家,1924,COMEDY
2927. 必需品,4781,TRAGEDY,2927. 给予,994,COMEDY
2928. 垃圾,341,COMEDY,2928. 人生,562,TRAGEDY
2929. 钻石,3303,COMEDY,2929. 除法,4714,COMEDY
2930. 贡献,523,TRAGEDY,2930. 洗发水,3808,COMEDY
2931. 数值,1534,COMEDY,2931. 蒸汽,4467,COMEDY
2932. 科技,119,COMEDY,2932. 度,708,COMEDY
2933. 歌词,1604,COMEDY,2933. 电话,1127,COMEDY
2934. 轮廓,4297,TRAGEDY,2934. 轮胎,2527,COMEDY
2935. 乐园,4855,COMEDY,2935. 火山,2021,TRAGEDY
2936. 聊,1389,COMEDY,2936. 内存,1185,COMEDY
2937. 烧开,4482,COMEDY,2937. 职业,371,COMEDY
2938. 丈夫,4964,TRAGEDY,2938. 运行,537,COMEDY
2939. 夜空,3943,TRAGEDY,2939. 热,1944,COMEDY
2940. 臀部,4538,COMEDY,2940. 酱料,4131,COMEDY
2941. 喝水,3920,COMEDY,2941. 竹子,4166,COMEDY
2942. 辐射,1746,TRAGEDY,2942. 过来,3274,COMEDY
2943. 纠缠,4164,TRAGEDY,2943. 受访者,4869,COMEDY
2944. 饮水,3974,COMEDY,2944. 事实,1192,TRAGEDY
2945. 团,4247,COMEDY,2945. 南部,4675,COMEDY
2946. 玛丽亚,3011,COMEDY,2946. 李明,1343,COMEDY
2947. 诗歌,490,TRAGEDY,2947. 剑,4550,TRAGEDY
2948. 西方,3021,COMEDY,2948. 调控,4299,TRAGEDY
2949. 指纹,4611,TRAGEDY,2949. 家乡,3273,COMEDY
2950. 卡,2421,COMEDY,2950. 战胜,3604,COMEDY
2951. 点击,1423,COMEDY,2951. 感冒,2933,TRAGEDY
2952. 改为,3738,COMEDY,2952. 美,1471,COMEDY
2953. 爱好,978,COMEDY,2953. 不同,810,COMEDY
2954. 术语,2439,TRAGEDY,2954. 追逐,2870,COMEDY
2955. 金额,1068,TRAGEDY,2955. 提到,743,COMEDY
2956. 准备,254,COMEDY,2956. 橙子,2895,COMEDY
2957. 拍打,4275,COMEDY,2957. 瑞士,4956,COMEDY
2958. 持,4505,TRAGEDY,2958. 字符,979,COMEDY
2959. 策略,263,TRAGEDY,2959. 平台,302,COMEDY
2960. 成本,307,TRAGEDY,2960. 精度,1689,TRAGEDY
2961. 放松,430,COMEDY,2961. 增,4419,COMEDY
2962. 文案,3198,COMEDY,2962. 记录,423,COMEDY
2963. 陷阱,4110,TRAGEDY,2963. 商务,1160,TRAGEDY
2964. 吞噬,3803,TRAGEDY,2964. 玩家,463,COMEDY
2965. 植物,227,COMEDY,2965. 化妆,3717,COMEDY
2966. 活动,65,COMEDY,2966. 按钮,1271,COMEDY
2967. 庆祝,1794,COMEDY,2967. 排队,4256,TRAGEDY
2968. 煎,1867,COMEDY,2968. 开水,4016,COMEDY
2969. 粒,4298,COMEDY,2969. 选定,4923,COMEDY
2970. 展现,748,COMEDY,2970. 中华,1616,COMEDY
2971. 花费,1477,TRAGEDY,2971. 外出,3977,COMEDY
2972. 眼镜,3711,COMEDY,2972. 划分,2060,TRAGEDY
2973. 弹性,2242,COMEDY,2973. 谈论,2653,COMEDY
2974. 线程,4369,COMEDY,2974. 清单,927,COMEDY
2975. 复习,3789,TRAGEDY,2975. 创办,4768,COMEDY
2976. 亚洲,2286,COMEDY,2976. 物质,328,TRAGEDY
2977. 亲人,4262,COMEDY,2977. 部分,253,TRAGEDY
2978. 形,2790,COMEDY,2978. 打印,1126,COMEDY
2979. 变得,1639,COMEDY,2979. 推进,1296,COMEDY
2980. 冲突,1057,TRAGEDY,2980. 固定,2551,TRAGEDY
2981. 认证,2236,COMEDY,2981. 标签,1323,COMEDY
2982. 灯具,2695,COMEDY,2982. 想象,1468,COMEDY
2983. 敌人,2329,TRAGEDY,2983. 预算,544,TRAGEDY
2984. 完,2917,TRAGEDY,2984. 之,943,NEUTRAL
2985. 事,1388,COMEDY,2985. 评定,2515,TRAGEDY
2986. 泡沫,3508,COMEDY,2986. 炒,935,COMEDY
2987. 烤盘,1755,COMEDY,2987. 景点,737,COMEDY
2988. 填写,1880,COMEDY,2988. 球体,4053,NEUTRAL
2989. 肌肉,896,COMEDY,2989. 和弦,4718,COMEDY
2990. 维生素,982,COMEDY,2990. 审判,3924,TRAGEDY
2991. 诗句,3012,TRAGEDY,2991. 含,2154,NEUTRAL
2992. 游泳,951,COMEDY,2992. 装修,764,COMEDY
2993. 手环,2540,COMEDY,2993. 报表,1874,TRAGEDY
2994. 埃及,3379,TRAGEDY,2994. 记忆力,4743,NEUTRAL
2995. 小球,2848,COMEDY,2995. 腿,2110,NEUTRAL
2996. 工作者,3622,COMEDY,2996. 鸣,4939,COMEDY
2997. 语境,3564,COMEDY,2997. 控,4439,TRAGEDY
2998. 卫星,1522,COMEDY,2998. 挂,2996,TRAGEDY
2999. 咳嗽,3438,TRAGEDY,2999. 看看,1234,COMEDY
3000. 边界,2822,TRAGEDY,3000. 晶体,4731,NEUTRAL
3001. 选择,32,COMEDY,3001. 欧洲,1399,COMEDY
3002. 狐狸,2524,COMEDY,3002. 样本,1452,TRAGEDY
3003. 坐,1375,COMEDY,3003. 歌曲,627,COMEDY
3004. 离开,1335,TRAGEDY,3004. 杯,3689,COMEDY
3005. 审视,3929,TRAGEDY,3005. 读书,2035,COMEDY
3006. 纽约,1879,COMEDY,3006. 坚定,4424,TRAGEDY
3007. 风力,4533,COMEDY,3007. 燃烧,1723,TRAGEDY
3008. 例子,620,COMEDY,3008. 重,2105,TRAGEDY
3009. 均值,4759,TRAGEDY,3009. 个体,1235,TRAGEDY
3010. 支持,114,COMEDY,3010. 闪烁,3369,COMEDY
3011. 购,2755,COMEDY,3011. 人才,1162,COMEDY
3012. 它们,55,COMEDY,3012. 享用,1810,COMEDY
3013. 香草精,4854,COMEDY,3013. 响应,1305,COMEDY
3014. 鱼,969,COMEDY,3014. 具备,746,COMEDY
3015. 结交,3907,COMEDY,3015. 说法,3316,COMEDY
3016. 本人,4009,COMEDY,3016. 健身房,2331,COMEDY
3017. 用餐,2704,COMEDY,3017. 摄影,2561,COMEDY
3018. 缩,3843,TRAGEDY,3018. 德国,2125,TRAGEDY
3019. 对待,2103,TRAGEDY,3019. 晚,3913,TRAGEDY
3020. 背包,4421,COMEDY,3020. 属性,870,TRAGEDY
3021. 密码,821,COMEDY,3021. 实验,416,COMEDY
3022. 陆地,3213,COMEDY,3022. 准则,2625,TRAGEDY
3023. 经过,1629,COMEDY,3023. 神经,684,TRAGEDY
3024. 蛋,2248,COMEDY,3024. 愤怒,4972,TRAGEDY
3025. 回收,917,COMEDY,3025. 集,1602,COMEDY
3026. 愿意,1020,COMEDY,3026. 电商,1584,COMEDY
3027. 联盟,2994,COMEDY,3027. 父母,866,COMEDY
3028. 药,1660,TRAGEDY,3028. 熊,2214,COMEDY
3029. 血糖,3320,TRAGEDY,3029. 草地,2100,COMEDY
3030. 推导,4642,COMEDY,3030. 灵感,946,COMEDY
3031. 植树,4483,COMEDY,3031. 聚焦,4337,COMEDY
3032. 建议,49,COMEDY,3032. 联想,4475,COMEDY
3033. 茶,1598,COMEDY,3033. 动力,1153,COMEDY
3034. 讲解,1460,COMEDY,3034. 著作,4859,COMEDY
3035. 躺,4441,COMEDY,3035. 安慰,3595,TRAGEDY
3036. 土地,1189,TRAGEDY,3036. 官,3672,COMEDY
3037. 翻转,4024,COMEDY,3037. 线性,4857,COMEDY
3038. 管理者,4866,COMEDY,3038. 大师,4549,COMEDY
3039. 就业,1210,COMEDY,3039. 听到,1333,COMEDY
3040. 恒星,1144,COMEDY,3040. 团结,3091,COMEDY
3041. 栖息地,2377,TRAGEDY,3041. 肯定,3272,COMEDY
3042. 国内外,3800,COMEDY,3042. 大熊猫,4589,COMEDY
3043. 获胜,3552,COMEDY,3043. 要求,123,TRAGEDY
3044. 猎物,3627,TRAGEDY,3044. 周期,1229,TRAGEDY
3045. 重建,4194,COMEDY,3045. 去,116,TRAGEDY
3046. 范围,391,COMEDY,3046. 数据点,3514,COMEDY
3047. 式,843,COMEDY,3047. 扫描,2611,COMEDY
3048. 领导者,2339,COMEDY,3048. 地位,1198,TRAGEDY
3049. 举行,2624,COMEDY,3049. 码,3216,COMEDY
3050. 赞扬,2953,COMEDY,3050. 绩效,1958,COMEDY
3051. 地板,1772,COMEDY,3051. 店,1618,COMEDY
3052. 图形,1733,COMEDY,3052. 动画,2464,COMEDY
3053. 春节,4470,COMEDY,3053. 至关重要,958,TRAGEDY
3054. 单击,4162,COMEDY,3054. 小红,616,COMEDY
3055. 桥梁,3276,COMEDY,3055. 北京市,3226,COMEDY
3056. 电流,2531,COMEDY,3056. 海岸,4577,COMEDY
3057. 常用,2306,COMEDY,3057. 过敏,3328,TRAGEDY
3058. 摇滚,3048,COMEDY,3058. 腐蚀,4996,TRAGEDY
3059. 物资,3311,COMEDY,3059. 内部,558,TRAGEDY
3060. 散发,2702,COMEDY,3060. 队,2274,COMEDY
3061. 句子,251,COMEDY,3061. 冷静,2658,COMEDY
3062. 家园,1822,TRAGEDY,3062. 方方面面,4278,COMEDY
3063. 土,3495,TRAGEDY,3063. 科目,4313,COMEDY
3064. 毅力,3024,COMEDY,3064. 分隔,3853,TRAGEDY
3065. 办公室,2051,COMEDY,3065. 落地,4371,COMEDY
3066. 谜题,2952,COMEDY,3066. 前沿,2749,COMEDY
3067. 融化,2116,COMEDY,3067. 修行,4846,TRAGEDY
3068. 地毯,2932,COMEDY,3068. 动态,2039,COMEDY
3069. 帮助,31,COMEDY,3069. 番茄酱,2057,COMEDY
3070. 片,1797,TRAGEDY,3070. 说,260,COMEDY
3071. 回,2831,TRAGEDY,3071. 参与者,2311,COMEDY
3072. 个性化,1893,COMEDY,3072. 言,1383,COMEDY
3073. 体型,2781,COMEDY,3073. 口腔,3106,COMEDY
3074. 草药,4141,TRAGEDY,3074. 分享,403,COMEDY
3075. 附近,1356,COMEDY,3075. 一,1197,COMEDY
3076. 盘子,4078,COMEDY,3076. 课程,579,COMEDY
3077. 防护,2714,TRAGEDY,3077. 降雨,4581,TRAGEDY
3078. 耐心,1277,TRAGEDY,3078. 相当于,4716,COMEDY
3079. 共享,1110,COMEDY,3079. 针对,4074,TRAGEDY
3080. 售后,1790,COMEDY,3080. 主人,1483,COMEDY
3081. 加拿大,4064,COMEDY,3081. 涵盖,1442,COMEDY
3082. 性能,360,COMEDY,3082. 预警,3269,TRAGEDY
3083. 展示,440,COMEDY,3083. 限,2842,TRAGEDY
3084. 心,941,TRAGEDY,3084. 传入,3965,COMEDY
3085. 吸,4941,COMEDY,3085. 床垫,4248,COMEDY
3086. 工业,847,TRAGEDY,3086. 手册,2059,COMEDY
3087. 接收,1626,COMEDY,3087. 括号,3577,COMEDY
3088. 奶茶,4934,COMEDY,3088. 牌,2682,COMEDY
3089. 问答,2428,COMEDY,3089. 车型,2417,COMEDY
3090. 焦点,3124,TRAGEDY,3090. 打,926,COMEDY
3091. 瑞士,4956,COMEDY,3091. 树,970,COMEDY
3092. 中间,2194,COMEDY,3092. 诚信,4250,TRAGEDY
3093. 跟随,3492,COMEDY,3093. 亮度,2806,COMEDY
3094. 抬起,4352,COMEDY,3094. 分,1425,TRAGEDY
3095. 运用,834,COMEDY,3095. 完,2917,TRAGEDY
3096. 农历,4448,TRAGEDY,3096. 回顾,3823,TRAGEDY
3097. 降,3590,TRAGEDY,3097. 呼吸,499,COMEDY
3098. 蜡烛,4785,TRAGEDY,3098. 写入,3618,COMEDY
3099. 委员会,4114,COMEDY,3099. 线上,1714,COMEDY
3100. 数字,217,COMEDY,3100. 搅拌,781,COMEDY
3101. 水污染,3804,TRAGEDY,3101. 前景,820,COMEDY
3102. 少,4777,TRAGEDY,3102. 忘,3898,TRAGEDY
3103. 指标,931,COMEDY,3103. 解除,4808,COMEDY
3104. 诊疗,4373,TRAGEDY,3104. 词,431,COMEDY
3105. 优惠,790,COMEDY,3105. 党员,4287,TRAGEDY
3106. 特斯拉,4595,COMEDY,3106. 消毒,3709,TRAGEDY
3107. 话语,4002,COMEDY,3107. 举例,4772,COMEDY
3108. 化合物,1978,COMEDY,3108. 交易,632,TRAGEDY
3109. 机构,590,COMEDY,3109. 养成,2113,COMEDY
3110. 表格,396,COMEDY,3110. 拼写,2299,COMEDY
3111. 小红,616,COMEDY,3111. 热情,1281,COMEDY
3112. 一起,1480,COMEDY,3112. 土星,2956,COMEDY
3113. 关闭,1494,TRAGEDY,3113. 歌,1780,COMEDY
3114. 迎接,2950,COMEDY,3114. 环境,33,COMEDY
3115. 广告,586,COMEDY,3115. 教授,1603,TRAGEDY
3116. 依据,2502,COMEDY,3116. 纽约市,3117,COMEDY
3117. 成立,1742,COMEDY,3117. 成年人,4027,TRAGEDY
3118. 种群,4335,COMEDY,3118. 城堡,2751,COMEDY
3119. 符号,1136,COMEDY,3119. 义,4381,TRAGEDY
3120. 沉迷,3878,TRAGEDY,3120. 导向,4738,COMEDY
3121. 职业,371,COMEDY,3121. 审美,3075,COMEDY
3122. 权力,2174,TRAGEDY,3122. 赢得,1634,COMEDY
3123. 用来,750,COMEDY,3123. 山水,3697,COMEDY
3124. 咖啡馆,3050,COMEDY,3124. 厚度,3533,TRAGEDY
3125. 深圳,4440,COMEDY,3125. 插座,4271,COMEDY
3126. 集团,3277,TRAGEDY,3126. 试验,2691,TRAGEDY
3127. 亚马逊,2446,COMEDY,3127. 就诊,4080,TRAGEDY
3128. 斗争,3694,TRAGEDY,3128. 居住,1649,COMEDY
3129. 谜语,4147,COMEDY,3129. 方面,46,COMEDY
3130. 检索,3294,COMEDY,3130. 统计学,4192,TRAGEDY
3131. 塑料,766,COMEDY,3131. 金融,400,TRAGEDY
3132. 高血压,2160,TRAGEDY,3132. 时尚,957,COMEDY
3133. 脑,3918,COMEDY,3133. 重力,1593,TRAGEDY
3134. 荣耀,4948,TRAGEDY,3134. 承诺,2473,COMEDY
3135. 生成器,3980,COMEDY,3135. 东京,2738,COMEDY
3136. 榜样,4634,COMEDY,3136. 效益,1761,COMEDY
3137. 美容,2258,COMEDY,3137. 面试官,4158,TRAGEDY
3138. 测,3893,COMEDY,3138. 理解,131,COMEDY
3139. 讲讲,4817,COMEDY,3139. 树叶,2401,COMEDY
3140. 研究,86,COMEDY,3140. 冲洗,4870,COMEDY
3141. 课堂,2571,COMEDY,3141. 防御,2779,TRAGEDY
3142. 面条,1750,COMEDY,3142. 关键,709,COMEDY
3143. 牛仔裤,3902,COMEDY,3143. 观念,1429,COMEDY
3144. 肺癌,4603,TRAGEDY,3144. 氢气,3389,COMEDY
3145. 绘制,1955,COMEDY,3145. 成语,3956,COMEDY
3146. 必不可少,2648,COMEDY,3146. 花椒,4200,COMEDY
3147. 多元化,2804,COMEDY,3147. 鲈鱼,4871,COMEDY
3148. 巴黎,1408,COMEDY,3148. 棋子,3140,TRAGEDY
3149. 坚信,4725,COMEDY,3149. 窗户,1922,COMEDY
3150. 交往,1575,COMEDY,3150. 肺癌,4603,TRAGEDY
3151. 卫生,1045,COMEDY,3151. 企鹅,3715,COMEDY
3152. 包括,35,COMEDY,3152. 期,2223,COMEDY
3153. 文档,1188,TRAGEDY,3153. 命运,1847,TRAGEDY
3154. 站,1412,COMEDY,3154. 超,4129,COMEDY
3155. 加以,3098,COMEDY,3155. 风情,4641,COMEDY
3156. 分词,3630,COMEDY,3156. 时光,1264,COMEDY
3157. 赞誉,4798,COMEDY,3157. 护肤品,3457,COMEDY
3158. 日程,3651,COMEDY,3158. 负责,757,TRAGEDY
3159. 实验室,2260,TRAGEDY,3159. 地上,3154,COMEDY
3160. 点子,2901,COMEDY,3160. 松鼠,4311,COMEDY
3161. 光,899,COMEDY,3161. 重点,1367,TRAGEDY
3162. 格子,4992,COMEDY,3162. 珊瑚,4863,COMEDY
3163. 份额,1779,TRAGEDY,3163. 眼前,3872,COMEDY
3164. 期间,777,TRAGEDY,3164. 解题,2543,COMEDY
3165. 平面,2771,COMEDY,3165. 呼吁,3262,TRAGEDY
3166. 探索,267,COMEDY,3166. 目的,610,TRAGEDY
3167. 广播,4927,COMEDY,3167. 利益,859,TRAGEDY
3168. 卧室,2162,COMEDY,3168. 替代,1637,COMEDY
3169. 调控,4299,TRAGEDY,3169. 天王星,3521,COMEDY
3170. 什么,141,COMEDY,3170. 免疫,1597,COMEDY
3171. 增加,127,COMEDY,3171. 电子,297,COMEDY
3172. 灵感,946,COMEDY,3172. 增长率,3360,COMEDY
3173. 脸部,4849,COMEDY,3173. 降解,3611,TRAGEDY
3174. 团体,3571,COMEDY,3174. 痛,4838,TRAGEDY
3175. 生产,293,COMEDY,3175. 羊,3567,COMEDY
3176. 路上,2689,COMEDY,3176. 体积,1364,COMEDY
3177. 辅导,3818,COMEDY,3177. 照顾,1441,COMEDY
3178. 实习生,4574,COMEDY,3178. 家装,3868,COMEDY
3179. 他們,3482,COMEDY,3179. 草木,4839,COMEDY
3180. 豆瓣酱,3749,COMEDY,3180. 照耀,3856,COMEDY
3181. 学术化,4476,TRAGEDY,3181. 区块链,2503,COMEDY
3182. 好评,3828,COMEDY,3182. 哲学,876,TRAGEDY
3183. 整,2495,COMEDY,3183. 登录,1906,COMEDY
3184. 动能,4684,COMEDY,3184. 政府,392,TRAGEDY
3185. 湖,4708,COMEDY,3185. 结局,3362,TRAGEDY
3186. 废水,4039,TRAGEDY,3186. 咬,4501,COMEDY
3187. 创业,989,COMEDY,3187. 海滩,1038,COMEDY
3188. 资讯,4949,COMEDY,3188. 面条,1750,COMEDY
3189. 履行,2488,COMEDY,3189. 财务,451,TRAGEDY
3190. 掌控,2843,COMEDY,3190. 甲方,2149,COMEDY
3191. 侵权,4672,TRAGEDY,3191. 奥运会,4469,COMEDY
3192. 地图,1664,COMEDY,3192. 流动性,4945,COMEDY
3193. 妈妈,1771,COMEDY,3193. 室,2167,COMEDY
3194. 拌匀,3408,COMEDY,3194. 教,2577,COMEDY
3195. 注释,1744,COMEDY,3195. 点,418,COMEDY
3196. 素养,2585,COMEDY,3196. 人文,2597,COMEDY
3197. 释放,1030,COMEDY,3197. 浴室,3616,COMEDY
3198. 咖啡因,3126,COMEDY,3198. 缺乏,857,TRAGEDY
3199. 世界杯,3560,COMEDY,3199. 海岸线,4586,COMEDY
3200. 生,1923,COMEDY,3200. 糖醋,4404,COMEDY
3201. 分类,206,COMEDY,3201. 研究生,4815,TRAGEDY
3202. 周边,2698,COMEDY,3202. 取出,1526,COMEDY
3203. 敢,4604,COMEDY,3203. 变形,3393,COMEDY
3204. 居民,977,COMEDY,3204. 格子,4992,COMEDY
3205. 否定,4472,TRAGEDY,3205. 击败,4130,TRAGEDY
3206. 短期,3766,TRAGEDY,3206. 超越,2163,COMEDY
3207. 回答,170,COMEDY,3207. 实践,443,COMEDY
3208. 推理,788,COMEDY,3208. 视频,710,COMEDY
3209. 音乐家,2463,COMEDY,3209. 记住,1833,COMEDY
3210. 蓝天,4026,COMEDY,3210. 读取,1710,COMEDY
3211. 看似,4241,COMEDY,3211. 涂料,3950,COMEDY
3212. 搭配,471,COMEDY,3212. 排水,3417,TRAGEDY
3213. 失业,3009,TRAGEDY,3213. 讲讲,4817,COMEDY
3214. 高温,2538,TRAGEDY,3214. 生产线,4168,COMEDY
3215. 适合,153,COMEDY,3215. 蔬菜,467,COMEDY
3216. 排版,4491,COMEDY,3216. 教练,1931,COMEDY
3217. 意愿,3109,COMEDY,3217. 孕妇,3513,COMEDY
3218. 习惯,432,COMEDY,3218. 答,3662,COMEDY
3219. 涂料,3950,COMEDY,3219. 风能,2721,COMEDY
3220. 解除,4808,COMEDY,3220. 盖茨比,4727,TRAGEDY
3221. 义,4381,TRAGEDY,3221. 晚餐,1835,COMEDY
3222. 博物馆,1304,COMEDY,3222. 小时,654,COMEDY
3223. 催化剂,4847,COMEDY,3223. 生涯,2079,COMEDY
3224. 法官,3310,TRAGEDY,3224. 键,1161,COMEDY
3225. 阻碍,4253,TRAGEDY,3225. 土豆,2294,COMEDY
3226. 声誉,2614,COMEDY,3226. 掌握,479,COMEDY
3227. 偏差,3668,COMEDY,3227. 同意,1079,COMEDY
3228. 摘取,4719,COMEDY,3228. 治愈,3700,COMEDY
3229. 按钮,1271,COMEDY,3229. 犯,4783,TRAGEDY
3230. 国内,1876,COMEDY,3230. 导演,2573,COMEDY
3231. 赢得,1634,COMEDY,3231. 溶解,3433,TRAGEDY
3232. 截止,4463,TRAGEDY,3232. 证人,2791,TRAGEDY
3233. 男,4383,COMEDY,3233. 不足,2398,TRAGEDY
3234. 法庭,3176,TRAGEDY,3234. 化石,1969,TRAGEDY
3235. 提醒,1143,COMEDY,3235. 河流,1913,COMEDY
3236. 疑虑,4583,TRAGEDY,3236. 城镇,4755,COMEDY
3237. 那,848,COMEDY,3237. 小王,3880,COMEDY
3238. 要素,1970,COMEDY,3238. 存放,3271,COMEDY
3239. 财富,1621,COMEDY,3239. 腿部,4613,COMEDY
3240. 林黛玉,2665,TRAGEDY,3240. 社会,71,COMEDY
3241. 求,1474,TRAGEDY,3241. 住,1622,COMEDY
3242. 词,431,COMEDY,3242. 生产,293,COMEDY
3243. 宫殿,4944,COMEDY,3243. 深化,4835,TRAGEDY
3244. 亮点,3532,COMEDY,3244. 动作,693,COMEDY
3245. 少年,4322,COMEDY,3245. 应当,1339,TRAGEDY
3246. 主义,1871,TRAGEDY,3246. 朋友,381,COMEDY
3247. 夕阳,4288,TRAGEDY,3247. 拌,4210,COMEDY
3248. 密钥,4751,COMEDY,3248. 听取,2394,TRAGEDY
3249. 长颈鹿,4435,COMEDY,3249. 程,3244,COMEDY
3250. 嗅觉,4546,COMEDY,3250. 含义,1250,TRAGEDY
3251. 配件,2926,COMEDY,3251. 导航,2122,COMEDY
3252. 高校,4368,COMEDY,3252. 小心,4079,TRAGEDY
3253. 传递,882,COMEDY,3253. 噪音,2321,COMEDY
3254. 压,2537,TRAGEDY,3254. 示例,556,COMEDY
3255. 讲述,767,COMEDY,3255. 距离,571,TRAGEDY
3256. 刻画,4013,COMEDY,3256. 非洲,2256,TRAGEDY
3257. 年龄,698,TRAGEDY,3257. 改变,301,COMEDY
3258. 红酒,2288,COMEDY,3258. 程度,540,TRAGEDY
3259. 西装,4644,COMEDY,3259. 计划,122,COMEDY
3260. 海水,2317,COMEDY,3260. 光源,4720,COMEDY
3261. 上方,3553,COMEDY,3261. 剪,4879,COMEDY
3262. 放进,4993,COMEDY,3262. 出行,1097,COMEDY
3263. 扫,3889,COMEDY,3263. 本质,1440,TRAGEDY
3264. 绳子,4146,COMEDY,3264. 国际,758,COMEDY
3265. 需求,87,TRAGEDY,3265. 散步,1497,COMEDY
3266. 道德,648,TRAGEDY,3266. 房屋,856,COMEDY
3267. 炎症,4237,TRAGEDY,3267. 震撼,4652,TRAGEDY
3268. 拍摄,1939,COMEDY,3268. 仓库,2772,COMEDY
3269. 沙拉,1702,COMEDY,3269. 橙色,4001,COMEDY
3270. 餐馆,2231,COMEDY,3270. 懂,3144,COMEDY
3271. 销量,3835,COMEDY,3271. 运营,1206,COMEDY
3272. 月球,1675,COMEDY,3272. 人群,1257,COMEDY
3273. 想法,343,COMEDY,3273. 完善,1241,COMEDY
3274. 教学,675,COMEDY,3274. 汁,1502,COMEDY
3275. 线索,2193,TRAGEDY,3275. 菜单,1121,COMEDY
3276. 作用,186,COMEDY,3276. 例,1300,COMEDY
3277. 如,873,COMEDY,3277. 寿司,2872,COMEDY
3278. 贝多芬,4235,TRAGEDY,3278. 指导,484,COMEDY
3279. 处方,4408,TRAGEDY,3279. 氛围,726,COMEDY
3280. 大厦,4436,COMEDY,3280. 级,2997,COMEDY
3281. 休息,911,COMEDY,3281. 联盟,2994,COMEDY
3282. 元音,4637,COMEDY,3282. 保留,1614,COMEDY
3283. 污染物,2216,TRAGEDY,3283. 入睡,3930,TRAGEDY
3284. 理念,933,COMEDY,3284. 心理,304,TRAGEDY
3285. 南极,3839,TRAGEDY,3285. 之一,132,COMEDY
3286. 网页,2522,COMEDY,3286. 为准,4951,COMEDY
3287. 破坏,740,TRAGEDY,3287. 存在,143,TRAGEDY
3288. 墨西哥,3512,COMEDY,3288. 差距,3268,TRAGEDY
3289. 领导,858,COMEDY,3289. 练习,395,COMEDY
3290. 牛顿,2309,COMEDY,3290. 公交,3733,COMEDY
3291. 作文,4150,COMEDY,3291. 见到,1726,COMEDY
3292. 多,4726,COMEDY,3292. 字数,3031,COMEDY
3293. 酸,2054,TRAGEDY,3293. 论点,4062,COMEDY
3294. 层面,2212,COMEDY,3294. 寻找,277,COMEDY
3295. 辅助,1111,COMEDY,3295. 加热,1368,COMEDY
3296. 根源,4259,TRAGEDY,3296. 型,1430,COMEDY
3297. 感染,1498,TRAGEDY,3297. 共享,1110,COMEDY
3298. 代表作,3557,COMEDY,3298. 检验,2761,TRAGEDY
3299. 分组,3087,COMEDY,3299. 塑造,1826,COMEDY
3300. 里程碑,4609,COMEDY,3300. 歌手,2763,COMEDY
3301. 预定,4346,COMEDY,3301. 收获,2144,COMEDY
3302. 误解,2557,TRAGEDY,3302. 面包,1069,COMEDY
3303. 文件夹,3475,COMEDY,3303. 带动,4913,COMEDY
3304. 护肤,3407,COMEDY,3304. 悬挂,3450,TRAGEDY
3305. 过程,75,COMEDY,3305. 状态,323,TRAGEDY
3306. 肾,4332,TRAGEDY,3306. 茄子,3526,COMEDY
