"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
3099. 黑洞,618,TRAGEDY,3099. 缓存,3465,COMEDY
3100. 团体,3571,COMEDY,3100. 协议,1004,COMEDY
3101. 胡椒粉,2028,COMEDY,3101. 后代,3157,COMEDY
3102. 设施,630,TRAGEDY,3102. 温度,317,COMEDY
3103. 走势,4834,TRAGEDY,3103. 均值,4759,COMEDY
3104. 细节,474,TRAGEDY,3104. 瓷砖,2904,COMEDY
3105. 照亮,4246,COMEDY,3105. 栖息地,2377,COMEDY
3106. 地板,1772,COMEDY,3106. 病历,3219,TRAGEDY
3107. 调研,1495,TRAGEDY,3107. 撒,4875,COMEDY
3108. 向日葵,4664,COMEDY,3108. 现象,582,COMEDY
3109. 减去,2647,TRAGEDY,3109. 能量,568,COMEDY
3110. 减肥,1705,COMEDY,3110. 妈妈,1771,COMEDY
3111. 汇报,4223,TRAGEDY,3111. 看来,3683,COMEDY
3112. 蛋白质,770,TRAGEDY,3112. 选手,2440,COMEDY
3113. 纳米,3523,TRAGEDY,3113. 截止,4463,TRAGEDY
3114. 障碍,1546,TRAGEDY,3114. 肌肉,896,COMEDY
3115. 喉咙,4474,TRAGEDY,3115. 轨迹,3349,COMEDY
3116. 留下,1132,TRAGEDY,3116. 他们,26,COMEDY
3117. 答案,496,COMEDY,3117. 尾气,4775,COMEDY
3118. 除,1313,TRAGEDY,3118. 演奏,1885,COMEDY
3119. 头,1632,COMEDY,3119. 难题,1653,TRAGEDY
3120. 橙子,2895,COMEDY,3120. 礼物,1262,COMEDY
3121. 优缺点,1729,COMEDY,3121. 背,4477,TRAGEDY
3122. 叶子,1855,COMEDY,3122. 优化,276,COMEDY
3123. 缓存,3465,COMEDY,3123. 主义,1871,TRAGEDY
3124. 属性,870,COMEDY,3124. 机会,272,COMEDY
3125. 深化,4835,TRAGEDY,3125. 水面,3510,COMEDY
3126. 攻略,3130,COMEDY,3126. 生产力,1735,COMEDY
3127. 号码,2244,COMEDY,3127. 鼠标,3705,COMEDY
3128. 能力,74,COMEDY,3128. 笔记,3470,COMEDY
3129. 交流,296,COMEDY,3129. 英国,1390,TRAGEDY
3130. 购买,242,COMEDY,3130. 平等,2976,COMEDY
3131. 生产线,4168,TRAGEDY,3131. 尊重,545,COMEDY
3132. 品种,923,COMEDY,3132. 面部,2373,COMEDY
3133. 飞机,1665,COMEDY,3133. 读书,2035,COMEDY
3134. 水源,2433,TRAGEDY,3134. 黑暗,3209,TRAGEDY
3135. 搅拌,781,COMEDY,3135. 声誉,2614,TRAGEDY
3136. 忘,3898,TRAGEDY,3136. 可信度,4030,COMEDY
3137. 协助,1518,COMEDY,3137. 履行,2488,COMEDY
3138. 铁,1587,TRAGEDY,3138. 历史,188,TRAGEDY
3139. 密码,821,COMEDY,3139. 减少,83,TRAGEDY
3140. 低于,3371,TRAGEDY,3140. 输入,209,COMEDY
3141. 戏剧,4061,COMEDY,3141. 过滤,1788,COMEDY
3142. 木,2740,COMEDY,3142. 相对论,2423,COMEDY
3143. 预计,1930,COMEDY,3143. 抑郁症,3401,TRAGEDY
3144. 扩大,973,COMEDY,3144. 冒险,1139,COMEDY
3145. 商业,401,COMEDY,3145. 书籍,893,COMEDY
3146. 和,1319,COMEDY,3146. 祝福,2330,COMEDY
3147. 鱼,969,COMEDY,3147. 语境,3564,COMEDY
3148. 称,2234,COMEDY,3148. 食用油,4750,COMEDY
3149. 组,845,COMEDY,3149. 致力于,1379,COMEDY
3150. 养分,3309,COMEDY,3150. 上传,4119,COMEDY
3151. 古迹,4980,TRAGEDY,3151. 进食,4661,COMEDY
3152. 物资,3311,COMEDY,3152. 广州,3631,COMEDY
3153. 工业化,3228,TRAGEDY,3153. 提及,4700,TRAGEDY
3154. 股,3410,TRAGEDY,3154. 云计算,1544,COMEDY
3155. 表面,510,COMEDY,3155. 式,843,COMEDY
3156. 中年,3474,TRAGEDY,3156. 会员,3671,COMEDY
3157. 泡,2445,COMEDY,3157. 节能,1513,COMEDY
3158. 防治,3771,TRAGEDY,3158. 鸟类,1583,COMEDY
3159. 提倡,4457,COMEDY,3159. 搅拌,781,COMEDY
3160. 建模,3434,COMEDY,3160. 毅力,3024,TRAGEDY
3161. 定律,1332,TRAGEDY,3161. 解析,1898,COMEDY
3162. 饺子,4060,COMEDY,3162. 起点,2778,COMEDY
3163. 暖,1488,COMEDY,3163. 她,101,TRAGEDY
3164. 结果,135,TRAGEDY,3164. 发生,255,TRAGEDY
3165. 用到,3562,COMEDY,3165. 使命,2889,TRAGEDY
3166. 爱心,3680,COMEDY,3166. 剩余,4506,TRAGEDY
3167. 晶体,4731,TRAGEDY,3167. 果实,2984,COMEDY
3168. 消费者,449,COMEDY,3168. 家里,1550,COMEDY
3169. 引入,1561,COMEDY,3169. 程,3244,COMEDY
3170. 人士,1156,TRAGEDY,3170. 星星,2518,COMEDY
3171. 市场,72,COMEDY,3171. 渗透,3079,TRAGEDY
3172. 地方,320,COMEDY,3172. 走到,3427,TRAGEDY
3173. 酒吧,3376,COMEDY,3173. 积累,1628,COMEDY
3174. 放弃,1454,TRAGEDY,3174. 对比,1396,TRAGEDY
3175. 闰年,2318,COMEDY,3175. 最大化,4326,COMEDY
3176. 赞叹,4919,COMEDY,3176. 观点,476,COMEDY
3177. 动态,2039,COMEDY,3177. 读取,1710,COMEDY
3178. 括号,3577,COMEDY,3178. 膳食,2745,COMEDY
3179. 歌,1780,COMEDY,3179. 财产,1436,TRAGEDY
3180. 常数,3547,TRAGEDY,3180. 字数,3031,COMEDY
3181. 州,3529,COMEDY,3181. 准确度,4310,TRAGEDY
3182. 生气,4447,TRAGEDY,3182. 出发,1740,COMEDY
3183. 乐器,2142,COMEDY,3183. 身上,2277,COMEDY
3184. 糯米,4276,COMEDY,3184. 层面,2212,TRAGEDY
3185. 稿,4188,COMEDY,3185. 心中,1935,TRAGEDY
3186. 花,646,COMEDY,3186. 姿态,3255,COMEDY
3187. 主演,4886,COMEDY,3187. 言论,4820,TRAGEDY
3188. 有没有,2134,COMEDY,3188. 礼品,3736,COMEDY
3189. 笑话,1508,COMEDY,3189. 正义,3486,TRAGEDY
3190. 灰色,4189,TRAGEDY,3190. 事业,995,TRAGEDY
3191. 山区,3022,TRAGEDY,3191. 施加,3937,TRAGEDY
3192. 模板,2115,COMEDY,3192. 事物,1008,COMEDY
3193. 善于,1613,COMEDY,3193. 利润,966,COMEDY
3194. 创立,3127,COMEDY,3194. 增添,2289,COMEDY
3195. 仪,4810,COMEDY,3195. 知识点,3840,COMEDY
3196. 丰富,2675,COMEDY,3196. 小火,3841,COMEDY
3197. 条款,1727,TRAGEDY,3197. 陷入,2548,TRAGEDY
3198. 香肠,3429,COMEDY,3198. 奖金,4347,COMEDY
3199. 著称,4868,COMEDY,3199. 热锅,3635,COMEDY
3200. 河流,1913,COMEDY,3200. 您,8,COMEDY
3201. 失业,3009,TRAGEDY,3201. 岁月,2379,TRAGEDY
3202. 监测,836,TRAGEDY,3202. 言,1383,TRAGEDY
3203. 小华,1877,COMEDY,3203. 满意,2078,COMEDY
3204. 探险家,4135,COMEDY,3204. 约束,2847,TRAGEDY
3205. 举行,2624,COMEDY,3205. 命运,1847,TRAGEDY
3206. 灯光,1492,COMEDY,3206. 标准化,4379,TRAGEDY
3207. 举,2316,COMEDY,3207. 审视,3929,TRAGEDY
3208. 意大利,754,COMEDY,3208. 报道,1123,TRAGEDY
3209. 结交,3907,COMEDY,3209. 党,2112,TRAGEDY
3210. 飞,2381,COMEDY,3210. 玩具,1331,COMEDY
3211. 轨迹,3349,COMEDY,3211. 拼图,3892,COMEDY
3212. 债务,2674,TRAGEDY,3212. 夸奖,4905,COMEDY
3213. 鸟类,1583,COMEDY,3213. 天文学家,4698,TRAGEDY
3214. 季度,2138,TRAGEDY,3214. 智能,15,COMEDY
3215. 油漆,4486,COMEDY,3215. 单击,4162,COMEDY
3216. 全身,4148,COMEDY,3216. 扫,3889,COMEDY
3217. 微波炉,3203,COMEDY,3217. 当代,4360,COMEDY
3218. 资源,154,TRAGEDY,3218. 应,299,TRAGEDY
3219. 狗,252,COMEDY,3219. 故障,1361,TRAGEDY
3220. 北京,711,COMEDY,3220. 停,2621,TRAGEDY
3221. 功耗,4757,TRAGEDY,3221. 关卡,2969,COMEDY
3222. 精度,1689,TRAGEDY,3222. 画,1100,COMEDY
3223. 业主,4104,TRAGEDY,3223. 莉莉,2834,COMEDY
3224. 配送,2973,COMEDY,3224. 区域,538,TRAGEDY
3225. 度过,1486,COMEDY,3225. 灯,2063,COMEDY
3226. 释放,1030,COMEDY,3226. 推行,4607,COMEDY
3227. 做饭,4801,COMEDY,3227. 谷物,3926,COMEDY
3228. 游览,2913,COMEDY,3228. 泡打粉,4284,COMEDY
3229. 教训,3538,TRAGEDY,3229. 项,1886,TRAGEDY
3230. 模仿,2708,COMEDY,3230. 分辨率,3097,COMEDY
3231. 登山,3484,TRAGEDY,3231. 乘法,3056,COMEDY
3232. 天文学家,4698,TRAGEDY,3232. 旅游业,4398,COMEDY
3233. 三文鱼,3726,COMEDY,3233. 植被,3774,COMEDY
3234. 锻炼,502,COMEDY,3234. 云,1165,TRAGEDY
3235. 钓鱼,3569,COMEDY,3235. 辅导,3818,COMEDY
3236. 衣柜,4705,COMEDY,3236. 婚姻,1096,TRAGEDY
3237. 牙齿,2938,COMEDY,3237. 对称,4348,COMEDY
3238. 撒,4875,COMEDY,3238. 魔法,1476,COMEDY
3239. 色素,3559,TRAGEDY,3239. 树木,1903,COMEDY
3240. 因果,3478,TRAGEDY,3240. 健身房,2331,COMEDY
3241. 兴奋,4258,COMEDY,3241. 测量,885,COMEDY
3242. 爬山,4950,TRAGEDY,3242. 锻炼,502,COMEDY
3243. 键,1161,COMEDY,3243. 段,2152,COMEDY
3244. 奶,3640,COMEDY,3244. 赔偿,2431,TRAGEDY
3245. 特色,735,COMEDY,3245. 山峰,1991,COMEDY
3246. 评估,353,TRAGEDY,3246. 转,1415,COMEDY
3247. 解析,1898,TRAGEDY,3247. 言语,4112,COMEDY
3248. 甜点,2010,COMEDY,3248. 现实,838,TRAGEDY
3249. 启示,1960,TRAGEDY,3249. 含,2154,COMEDY
3250. 光速,4912,COMEDY,3250. 亮点,3532,COMEDY
3251. 引言,4243,TRAGEDY,3251. 攻略,3130,COMEDY
3252. 原理,702,TRAGEDY,3252. 阅读,361,COMEDY
3253. 野餐,2622,COMEDY,3253. 人心,3068,TRAGEDY
3254. 需,356,TRAGEDY,3254. 住宅,3305,COMEDY
3255. 联系,378,COMEDY,3255. 鼓舞,4471,COMEDY
3256. 商标,3288,COMEDY,3256. 振动,3987,COMEDY
3257. 原因,390,TRAGEDY,3257. 时间段,4818,COMEDY
3258. 分泌,3973,TRAGEDY,3258. 名词,3354,COMEDY
3259. 平板,3162,COMEDY,3259. 后果,1848,TRAGEDY
3260. 拉伸,3599,COMEDY,3260. 提醒,1143,COMEDY
3261. 山峰,1991,TRAGEDY,3261. 净化器,3085,COMEDY
3262. 毛巾,3589,COMEDY,3262. 地震,1451,TRAGEDY
3263. 涵盖,1442,TRAGEDY,3263. 闪烁,3369,COMEDY
3264. 乐队,3373,COMEDY,3264. 携手,4896,COMEDY
3265. 截止,4463,TRAGEDY,3265. 内,2798,COMEDY
3266. 部件,2910,COMEDY,3266. 污染物,2216,TRAGEDY
3267. 林黛玉,2665,TRAGEDY,3267. 东,4712,COMEDY
3268. 可用性,4657,COMEDY,3268. 到,27,COMEDY
3269. 走出,3904,COMEDY,3269. 风,1199,COMEDY
3270. 句,1760,TRAGEDY,3270. 代表性,2579,COMEDY
3271. 装饰,796,COMEDY,3271. 雪,3467,COMEDY
3272. 域,4023,TRAGEDY,3272. 翻,2429,COMEDY
3273. 制定,221,TRAGEDY,3273. 建筑师,4280,TRAGEDY
3274. 毛,3259,COMEDY,3274. 使得,372,TRAGEDY
3275. 思,3026,TRAGEDY,3275. 品味,2718,COMEDY
3276. 适应性,2343,COMEDY,3276. 牛顿,2309,TRAGEDY
3277. 降临,4674,TRAGEDY,3277. 力度,1681,TRAGEDY
3278. 习性,3390,COMEDY,3278. 篮球,1663,COMEDY
3279. 明了,3955,COMEDY,3279. 光照,2246,COMEDY
3280. 大气,1294,TRAGEDY,3280. 财务,451,TRAGEDY
3281. 这,23,COMEDY,3281. 促使,4254,TRAGEDY
3282. 料理,4093,COMEDY,3282. 温馨,4579,COMEDY
3283. 索引,2130,TRAGEDY,3283. 似,4504,TRAGEDY
3284. 落地,4371,COMEDY,3284. 高兴,2480,COMEDY
3285. 智能化,1092,COMEDY,3285. 泡,2445,COMEDY
3286. 吸气,4926,COMEDY,3286. 探测器,4266,TRAGEDY
3287. 废气,3780,TRAGEDY,3287. 宇宙,519,TRAGEDY
3288. 读取,1710,TRAGEDY,3288. 人格,3059,TRAGEDY
3289. 布置,2038,COMEDY,3289. 如何,1543,TRAGEDY
3290. 蜡烛,4785,TRAGEDY,3290. 亚洲,2286,COMEDY
3291. 门店,3767,COMEDY,3291. 手表,1699,TRAGEDY
3292. 温馨,4579,COMEDY,3292. 保障,673,TRAGEDY
3293. 你,4,COMEDY,3293. 派,4832,COMEDY
3294. 冰箱,1758,COMEDY,3294. 代码,92,TRAGEDY
3295. 玉米,3017,COMEDY,3295. 找到,196,COMEDY
3296. 饲养,2865,COMEDY,3296. 年,2111,TRAGEDY
3297. 纤维,1708,TRAGEDY,3297. 形态,1346,TRAGEDY
3298. 给出,399,COMEDY,3298. 咖啡因,3126,COMEDY
3299. 图书馆,3067,TRAGEDY,3299. 小刚,3426,COMEDY
3300. 填写,1880,TRAGEDY,3300. 呈现,682,TRAGEDY
3301. 装修,764,COMEDY,3301. 小孩,4552,COMEDY
3302. 书法,4040,COMEDY,3302. 沉淀,4354,TRAGEDY
3303. 市区,4542,COMEDY,3303. 服务器,1081,COMEDY
3304. 倾斜,3699,COMEDY,3304. 丧失,4534,TRAGEDY
3305. 去,116,COMEDY,3305. 杂志,3045,COMEDY
3306. 商,3086,COMEDY,3306. 胡椒,2217,COMEDY
3307. 谈判,2432,COMEDY,3307. 合并,2013,COMEDY
3308. 口碑,2183,COMEDY,3308. 错误,623,COMEDY
3309. 王子,3062,COMEDY,3309. 兽医,4525,COMEDY
3310. 政治,1576,TRAGEDY,3310. 各自,1762,TRAGEDY
3311. 愿望,3324,COMEDY,3311. 风力,4533,COMEDY
3312. 兄弟,4245,COMEDY,3312. 产权,1941,TRAGEDY
3313. 狮子,2385,COMEDY,3313. 短信,3525,COMEDY
3314. 借助,2470,COMEDY,3314. 配,1817,TRAGEDY
3315. 宜,3725,COMEDY,3315. 组织,315,TRAGEDY
3316. 文件夹,3475,COMEDY,3316. 除数,4456,COMEDY
3317. 单词,336,COMEDY,3317. 容纳,3969,COMEDY
3318. 上面,596,COMEDY,3318. 资本主义,4453,TRAGEDY
3319. 警惕,3391,TRAGEDY,3319. 思念,2864,TRAGEDY
3320. 指数,2119,COMEDY,3320. 关怀,3003,COMEDY
3321. 描述,138,COMEDY,3321. 赋值,3871,COMEDY
3322. 储蓄,2265,COMEDY,3322. 复杂性,2510,TRAGEDY
3323. 面临,521,TRAGEDY,3323. 方程,996,COMEDY
3324. 居住,1649,COMEDY,3324. 愉悦,2977,COMEDY
3325. 拉,3335,COMEDY,3325. 战役,4822,TRAGEDY
3326. 中央,2026,COMEDY,3326. 玛丽亚,3011,COMEDY
3327. 美食,415,COMEDY,3327. 穿戴,4196,COMEDY
3328. 员工,203,COMEDY,3328. 蝴蝶,2200,COMEDY
3329. 咬,4501,COMEDY,3329. 限度,3768,TRAGEDY
3330. 温度,317,COMEDY,3330. 有利于,1983,COMEDY
3331. 吸收,1037,COMEDY,3331. 艺术品,1676,COMEDY
3332. 适宜,3720,COMEDY,3332. 碱,2534,TRAGEDY
3333. 采访,3202,COMEDY,3333. 浸泡,3292,COMEDY
3334. 感官,3601,COMEDY,3334. 遗传,1872,TRAGEDY
3335. 故事,176,COMEDY,3335. 认可,1623,COMEDY
3336. 碳,1181,TRAGEDY,3336. 科普,1226,COMEDY
3337. 优点,611,COMEDY,3337. 论,4133,TRAGEDY
3338. 路由,4622,COMEDY,3338. 视力,4458,TRAGEDY
3339. 骨头,4653,COMEDY,3339. 物,1107,COMEDY
3340. 英国,1390,COMEDY,3340. 发酵,2914,COMEDY
3341. 证人,2791,TRAGEDY,3341. 对话,91,COMEDY
3342. 小吃,2742,COMEDY,3342. 眼镜,3711,COMEDY
3343. 字节,4334,COMEDY,3343. 伦理,1401,TRAGEDY
3344. 晋升,3395,COMEDY,3344. 观,4019,COMEDY
3345. 树立,3266,COMEDY,3345. 病变,4665,TRAGEDY
3346. 素,3025,COMEDY,3346. 可持续性,2374,COMEDY
3347. 加班,3860,TRAGEDY,3347. 美丽,1865,COMEDY
3348. 业绩,1904,COMEDY,3348. 规,3991,TRAGEDY
3349. 配方,1907,COMEDY,3349. 玩家,463,COMEDY
3350. 方面,46,COMEDY,3350. 商户,4161,COMEDY
3351. 护肤品,3457,COMEDY,3351. 月,426,TRAGEDY
3352. 伙伴,1487,COMEDY,3352. 图像,534,COMEDY
3353. 诗词,4123,TRAGEDY,3353. 扣除,4087,TRAGEDY
3354. 泡打粉,4284,COMEDY,3354. 瀑布,3588,TRAGEDY
3355. 前面,2768,COMEDY,3355. 金字塔,3734,TRAGEDY
3356. 经验,177,COMEDY,3356. 考试,1327,TRAGEDY
3357. 权,1555,TRAGEDY,3357. 游戏,88,COMEDY
3358. 阐述,1266,COMEDY,3358. 食品,347,COMEDY
3359. 宗教,1409,TRAGEDY,3359. 材料,162,COMEDY
3360. 它们,55,COMEDY,3360. 平均数,3359,TRAGEDY
3361. 证明,826,COMEDY,3361. 免疫,1597,COMEDY
3362. 阻碍,4253,TRAGEDY,3362. 像,1410,COMEDY
3363. 象棋,4544,COMEDY,3363. 改编,4910,COMEDY
3364. 夜晚,1563,TRAGEDY,3364. 面试官,4158,COMEDY
3365. 涉及,507,COMEDY,3365. 日程,3651,COMEDY
3366. 病人,822,TRAGEDY,3366. 误差,2584,COMEDY
3367. 分歧,4655,COMEDY,3367. 注射,4882,TRAGEDY
3368. 珠宝,2957,COMEDY,3368. 诗句,3012,TRAGEDY
3369. 这个,2095,COMEDY,3369. 香草,2766,COMEDY
3370. 望远镜,4052,COMEDY,3370. 黑客,2756,TRAGEDY
3371. 受益,4249,COMEDY,3371. 拉伸,3599,COMEDY
3372. 记住,1833,TRAGEDY,3372. 恐惧,2084,TRAGEDY
3373. 组件,1827,COMEDY,3373. 神秘,3625,TRAGEDY
3374. 愿景,3402,COMEDY,3374. 狮子,2385,COMEDY
3375. 情绪,409,TRAGEDY,3375. 撒上,2031,COMEDY
3376. 属于,700,COMEDY,3376. 上升,947,COMEDY
3377. 构思,3909,COMEDY,3377. 政策,461,TRAGEDY
3378. 调度,2879,COMEDY,3378. 物理学,1230,COMEDY
3379. 车辆,699,COMEDY,3379. 抵御,4446,TRAGEDY
3380. 学习者,4955,COMEDY,3380. 品牌,160,COMEDY
3381. 开,942,COMEDY,3381. 助手,1278,COMEDY
3382. 推行,4607,COMEDY,3382. 敌人,2329,TRAGEDY
3383. 闪耀,3905,COMEDY,3383. 逻辑,662,COMEDY
3384. 给,128,COMEDY,3384. 图形,1733,COMEDY
3385. 携手,4896,COMEDY,3385. 疑问,2124,TRAGEDY
3386. 格,2866,COMEDY,3386. 食谱,1309,COMEDY
3387. 配色,4041,COMEDY,3387. 思,3026,COMEDY
3388. 企鹅,3715,COMEDY,3388. 制动,4171,TRAGEDY
3389. 窗帘,2426,COMEDY,3389. 泄露,1910,TRAGEDY
3390. 项链,4452,COMEDY,3390. 电机,3915,COMEDY
3391. 方,742,COMEDY,3391. 离子,1585,COMEDY
3392. 街头,4211,COMEDY,3392. 部门,626,TRAGEDY
3393. 预约,4068,TRAGEDY,3393. 室,2167,TRAGEDY
3394. 同时,1048,COMEDY,3394. 细胞,761,TRAGEDY
3395. 演化,1612,COMEDY,3395. 简历,1700,COMEDY
3396. 卡片,2922,COMEDY,3396. 开关,2545,COMEDY
3397. 面积,565,TRAGEDY,3397. 摩擦力,4418,COMEDY
3398. 玩耍,1717,COMEDY,3398. 节点,1032,TRAGEDY
3399. 室温,4679,TRAGEDY,3399. 赢,4928,COMEDY
3400. 打印,1126,COMEDY,3400. 超出,2940,COMEDY
3401. 营养素,2688,TRAGEDY,3401. 拼音,4978,COMEDY
3402. 精华,4666,COMEDY,3402. 电梯,4286,COMEDY
3403. 接,4122,COMEDY,3403. 传承,1824,TRAGEDY
3404. 解释,236,TRAGEDY,3404. 糖尿病,2182,TRAGEDY
3405. 头部,2507,TRAGEDY,3405. 毕业生,4377,COMEDY
3406. 批判,4782,TRAGEDY,3406. 包装,1589,COMEDY
3407. 于,3334,COMEDY,3407. 器官,2392,TRAGEDY
3408. 符,1646,COMEDY,3408. 剧情,1889,TRAGEDY
3409. 发音,2580,COMEDY,3409. 革新,4678,COMEDY
3410. 权利,1439,TRAGEDY,3410. 聚焦,4337,COMEDY
3411. 情感,156,TRAGEDY,3411. 加剧,2126,TRAGEDY
3412. 海平面,1829,TRAGEDY,3412. 术语,2439,TRAGEDY
3413. 帮助,31,COMEDY,3413. 流水,4487,COMEDY
3414. 计数,4361,COMEDY,3414. 跟踪,1538,TRAGEDY
3415. 质,1894,TRAGEDY,3415. 动力学,4780,COMEDY
3416. 纤维素,3655,TRAGEDY,3416. 遍历,1328,COMEDY
3417. 捕捉,2857,COMEDY,3417. 思考,310,TRAGEDY
3418. 总体,2191,COMEDY,3418. 转变,2908,COMEDY
3419. 值得,668,COMEDY,3419. 装饰品,2517,COMEDY
3420. 梦境,3293,TRAGEDY,3420. 调度,2879,COMEDY
3421. 镜头,3451,COMEDY,3421. 生日,1273,COMEDY
3422. 阿甘,4317,COMEDY,3422. 熟悉,1341,COMEDY
3423. 会员,3671,COMEDY,3423. 升高,1787,COMEDY
3424. 年份,1888,TRAGEDY,3424. 放进,4993,COMEDY
3425. 专业,478,COMEDY,3425. 限制,570,TRAGEDY
3426. 前沿,2749,COMEDY,3426. 衣物,2302,COMEDY
3427. 抑郁症,3401,TRAGEDY,3427. 情人节,4375,COMEDY
3428. 区间,3648,TRAGEDY,3428. 采取,278,COMEDY
3429. 形容词,4132,COMEDY,3429. 就业,1210,COMEDY
3430. 冲突,1057,TRAGEDY,3430. 播放,2044,COMEDY
3431. 强度,1072,TRAGEDY,3431. 获得,214,COMEDY
3432. 奋斗,2491,COMEDY,3432. 税收,1985,TRAGEDY
3433. 功效,2000,COMEDY,3433. 热衷于,4689,COMEDY
3434. 履行,2488,TRAGEDY,3434. 培养,606,COMEDY
3435. 城堡,2751,COMEDY,3435. 采用,282,COMEDY
3436. 描写,1701,COMEDY,3436. 流淌,4481,TRAGEDY
3437. 率,1118,TRAGEDY,3437. 人性,1531,TRAGEDY
3438. 高达,4760,COMEDY,3438. 素质,1227,COMEDY
3439. 特长,4911,COMEDY,3439. 听说,597,COMEDY
3440. 女生,3796,COMEDY,3440. 懂,3144,COMEDY
3441. 电影院,4862,COMEDY,3441. 主人,1483,COMEDY
3442. 可能,54,COMEDY,3442. 艺品,2992,COMEDY
3443. 相处,2413,COMEDY,3443. 练习,395,COMEDY
3444. 张三,776,COMEDY,3444. 镜头,3451,COMEDY
3445. 设,2919,COMEDY,3445. 逃脱,2793,COMEDY
3446. 思绪,4488,TRAGEDY,3446. 解题,2543,COMEDY
3447. 味,2472,COMEDY,3447. 表面积,4602,COMEDY
3448. 正面,3440,COMEDY,3448. 在,235,COMEDY
3449. 情境,2184,COMEDY,3449. 型号,1680,COMEDY
3450. 交往,1575,COMEDY,3450. 它,18,COMEDY
3451. 草木,4839,COMEDY,3451. 树叶,2401,COMEDY
3452. 词典,4308,TRAGEDY,3452. 餐馆,2231,COMEDY
3453. 北京市,3226,COMEDY,3453. 受损,4077,TRAGEDY
3454. 让,17,COMEDY,3454. 季,4232,COMEDY
3455. 草坪,4177,COMEDY,3455. 紫色,4244,COMEDY
3456. 代入,3351,TRAGEDY,3456. 喜欢,97,COMEDY
3457. 负,3105,TRAGEDY,3457. 困难,689,TRAGEDY
3458. 实力,1964,COMEDY,3458. 账单,4619,TRAGEDY
3459. 主管,3372,COMEDY,3459. 国内,1876,COMEDY
3460. 持续性,4588,TRAGEDY,3460. 加入,168,COMEDY
3461. 基础,369,COMEDY,3461. 送给,4786,COMEDY
3462. 城,3528,COMEDY,3462. 回忆,1572,TRAGEDY
3463. 游泳池,3548,COMEDY,3463. 发动机,2215,COMEDY
3464. 便于,3483,COMEDY,3464. 学术化,4476,COMEDY
3465. 压缩,2243,TRAGEDY,3465. 闰年,2318,COMEDY
3466. 蛋糕,685,COMEDY,3466. 命令行,4395,COMEDY
3467. 焦虑,704,TRAGEDY,3467. 酱料,4131,COMEDY
3468. 投放,2986,COMEDY,3468. 毛,3259,COMEDY
3469. 世纪,791,TRAGEDY,3469. 主语,2916,COMEDY
3470. 产业,940,COMEDY,3470. 名为,1338,COMEDY
3471. 干,3132,COMEDY,3471. 女子,2850,COMEDY
3472. 创始人,2947,COMEDY,3472. 结论,900,TRAGEDY
3473. 纸张,2486,COMEDY,3473. 运输,1318,COMEDY
3474. 会,9,COMEDY,3474. 红色,1515,TRAGEDY
3475. 学科,1459,TRAGEDY,3475. 液体,2045,COMEDY
3476. 家务,3758,TRAGEDY,3476. 摩擦,3836,TRAGEDY
3477. 课程,579,COMEDY,3477. 本人,4009,COMEDY
3478. 落叶,3123,TRAGEDY,3478. 切碎,2605,TRAGEDY
3479. 灯具,2695,COMEDY,3479. 能,21,COMEDY
3480. 手术,1232,TRAGEDY,3480. 开启,2352,COMEDY
3481. 之一,132,COMEDY,3481. 小数,3614,COMEDY
3482. 开支,2301,TRAGEDY,3482. 负担,1721,TRAGEDY
3483. 扮演,1090,COMEDY,3483. 这,23,COMEDY
3484. 售后,1790,TRAGEDY,3484. 早餐,1532,COMEDY
3485. 场所,1166,COMEDY,3485. 团,4247,COMEDY
3486. 抬起,4352,COMEDY,3486. 措施,222,TRAGEDY
3487. 大小,486,COMEDY,3487. 深度,1175,TRAGEDY
3488. 想象力,1919,COMEDY,3488. 隔离,3422,TRAGEDY
3489. 博士,4143,COMEDY,3489. 好友,3077,COMEDY
3490. 蓝牙,4427,COMEDY,3490. 波动,1691,TRAGEDY
3491. 光,899,COMEDY,3491. 纳税,4029,TRAGEDY
3492. 起,601,COMEDY,3492. 对应,1351,COMEDY
3493. 信心,1608,COMEDY,3493. 评价,696,COMEDY
3494. 有益于,4649,COMEDY,3494. 蜂蜜,1981,COMEDY
3495. 用品,1337,COMEDY,3495. 座位,2911,COMEDY
3496. 美丽,1865,COMEDY,3496. 认知,872,TRAGEDY
3497. 防晒,3623,COMEDY,3497. 数据点,3514,COMEDY
3498. 委员会,4114,TRAGEDY,3498. 手,688,COMEDY
3499. 钙,3480,COMEDY,3499. 太阳能,1093,COMEDY
3500. 短信,3525,COMEDY,3500. 协助,1518,COMEDY
3501. 对应,1351,COMEDY,3501. 可视化,3413,COMEDY
3502. 热水,2757,COMEDY,3502. 变革,1461,TRAGEDY
