"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
2723. robotics,4753,TRAGEDY,2723. holiday,3588,COMEDY
2724. achievement,3252,COMEDY,2724. illnesses,4007,TRAGEDY
2725. len,3157,COMEDY,2725. b,918,COMEDY
2726. body,90,TRAGEDY,2726. contains,1139,TRAGEDY
2727. resolution,1391,TRAGEDY,2727. Apply,3720,COMEDY
2728. doubt,3838,TRAGEDY,2728. Health,1191,TRAGEDY
2729. Set,795,TRAGEDY,2729. weapons,2010,TRAGEDY
2730. actors,2527,COMEDY,2730. sending,2252,COMEDY
2731. unity,2299,COMEDY,2731. island,1829,COMEDY
2732. judgment,2996,TRAGEDY,2732. listening,1255,COMEDY
2733. Chinese,4242,COMEDY,2733. brought,970,TRAGEDY
2734. Council,2876,TRAGEDY,2734. chatbot,3194,COMEDY
2735. affection,4529,COMEDY,2735. freedom,1196,COMEDY
2736. Benefits,3374,COMEDY,2736. threatened,4425,TRAGEDY
2737. EXT,3206,COMEDY,2737. memory,673,TRAGEDY
2738. skills,101,COMEDY,2738. resist,2691,TRAGEDY
2739. essay,583,TRAGEDY,2739. Windows,2680,COMEDY
2740. diet,1258,COMEDY,2740. breasts,2716,COMEDY
2741. bands,2969,COMEDY,2741. reply,3529,COMEDY
2742. affects,1475,TRAGEDY,2742. Bill,4873,COMEDY
2743. chosen,1971,TRAGEDY,2743. gap,2523,TRAGEDY
2744. proof,4582,TRAGEDY,2744. left,467,TRAGEDY
2745. migration,2711,TRAGEDY,2745. discourse,4532,COMEDY
2746. inputs,2447,COMEDY,2746. debt,3045,TRAGEDY
2747. Thanks,724,COMEDY,2747. describe,833,COMEDY
2748. were,24,TRAGEDY,2748. Output,3076,COMEDY
2749. explore,312,COMEDY,2749. wrapped,4684,COMEDY
2750. S,2134,COMEDY,2750. happiness,1940,COMEDY
2751. hour,2035,TRAGEDY,2751. White,2469,COMEDY
2752. meditations,4292,TRAGEDY,2752. cooperation,1789,COMEDY
2753. viewer,3458,COMEDY,2753. functions,1103,COMEDY
2754. riding,4476,COMEDY,2754. entity,2629,TRAGEDY
2755. relevance,3769,TRAGEDY,2755. fat,4735,COMEDY
2756. Gloopy,4847,COMEDY,2756. medicine,1739,TRAGEDY
2757. raises,3346,TRAGEDY,2757. inspire,1491,COMEDY
2758. shifting,4501,TRAGEDY,2758. coffee,549,COMEDY
2759. shifts,3369,TRAGEDY,2759. Water,2109,COMEDY
2760. Following,4673,TRAGEDY,2760. town,907,COMEDY
2761. vulnerabilities,3261,TRAGEDY,2761. participate,1217,COMEDY
2762. assume,4953,COMEDY,2762. toys,4136,COMEDY
2763. effect,741,TRAGEDY,2763. influencing,4962,TRAGEDY
2764. instruments,2219,COMEDY,2764. pot,2603,COMEDY
2765. difficulties,3112,TRAGEDY,2765. captivating,1893,TRAGEDY
2766. refreshing,3835,COMEDY,2766. lay,2516,COMEDY
2767. contact,703,COMEDY,2767. plants,613,COMEDY
2768. facility,3511,TRAGEDY,2768. letters,2417,TRAGEDY
2769. films,1730,COMEDY,2769. covers,1898,COMEDY
2770. demonstrates,3421,TRAGEDY,2770. Museum,2051,TRAGEDY
2771. definition,3904,TRAGEDY,2771. browse,4527,COMEDY
2772. users,159,COMEDY,2772. baby,954,COMEDY
2773. placing,3687,COMEDY,2773. Carol,3783,COMEDY
2774. Engage,3404,COMEDY,2774. insects,3432,COMEDY
2775. seasoning,4559,COMEDY,2775. greens,4310,COMEDY
2776. workforce,2435,TRAGEDY,2776. plays,1104,COMEDY
2777. tags,3055,COMEDY,2777. climbing,3994,COMEDY
2778. extension,3386,TRAGEDY,2778. instruments,2219,COMEDY
2779. criticism,2401,TRAGEDY,2779. curiosity,1822,COMEDY
2780. packaging,1501,COMEDY,2780. Blue,2930,TRAGEDY
2781. collaborating,4541,COMEDY,2781. EU,3692,TRAGEDY
2782. happiness,1940,COMEDY,2782. reforms,3472,TRAGEDY
2783. demonstrated,3313,TRAGEDY,2783. interpretation,2340,TRAGEDY
2784. frameworks,2559,TRAGEDY,2784. walls,1457,TRAGEDY
2785. Ca,4234,TRAGEDY,2785. brain,1150,COMEDY
2786. author,1031,TRAGEDY,2786. departments,4080,TRAGEDY
2787. receive,1293,COMEDY,2787. strategies,186,TRAGEDY
2788. recommended,1185,COMEDY,2788. fertilizers,4696,COMEDY
2789. mentions,3724,COMEDY,2789. employed,3416,TRAGEDY
2790. driving,1151,COMEDY,2790. expanding,2690,COMEDY
2791. chapter,2033,TRAGEDY,2791. extract,2295,COMEDY
2792. protocols,2275,TRAGEDY,2792. classification,4381,COMEDY
2793. play,297,COMEDY,2793. vulnerabilities,3261,TRAGEDY
2794. developers,1602,TRAGEDY,2794. universities,2296,COMEDY
2795. tongue,4232,COMEDY,2795. frustration,2982,TRAGEDY
2796. moments,943,TRAGEDY,2796. streets,2012,COMEDY
2797. movies,1521,COMEDY,2797. heal,4757,COMEDY
2798. path,666,TRAGEDY,2798. load,2192,COMEDY
2799. gather,2008,COMEDY,2799. thousands,2759,COMEDY
2800. expansion,2405,TRAGEDY,2800. plate,4142,COMEDY
2801. security,225,TRAGEDY,2801. Sorry,4099,TRAGEDY
2802. drinking,2937,COMEDY,2802. missed,4135,TRAGEDY
2803. attend,2310,TRAGEDY,2803. prevention,2757,COMEDY
2804. luxury,2326,COMEDY,2804. teasing,4315,COMEDY
2805. History,3513,TRAGEDY,2805. languages,1190,COMEDY
2806. appreciate,1347,COMEDY,2806. inch,4463,COMEDY
2807. devices,556,TRAGEDY,2807. labels,2472,COMEDY
2808. concepts,1133,TRAGEDY,2808. aligns,2273,COMEDY
2809. bridge,2641,TRAGEDY,2809. favor,4073,COMEDY
2810. variety,318,COMEDY,2810. paragraph,2637,COMEDY
2811. consumption,963,TRAGEDY,2811. ambiance,4777,COMEDY
2812. hopes,4720,TRAGEDY,2812. go,263,COMEDY
2813. name,172,TRAGEDY,2813. Harry,4709,COMEDY
2814. expand,1452,TRAGEDY,2814. losing,2671,TRAGEDY
2815. adapt,1112,TRAGEDY,2815. O,3305,COMEDY
2816. showcase,1297,COMEDY,2816. hierarchy,4985,COMEDY
2817. outfit,3135,COMEDY,2817. Cloud,3772,COMEDY
2818. tourist,3282,COMEDY,2818. collecting,4216,COMEDY
2819. items,606,TRAGEDY,2819. accidents,3395,TRAGEDY
2820. ring,2864,COMEDY,2820. link,1478,COMEDY
2821. located,739,COMEDY,2821. saving,2944,TRAGEDY
2822. alternative,3468,COMEDY,2822. Hey,940,COMEDY
2823. motivate,3924,COMEDY,2823. fuck,1715,TRAGEDY
2824. neighborhoods,3907,COMEDY,2824. flag,3716,TRAGEDY
2825. booking,4293,COMEDY,2825. ships,4295,TRAGEDY
2826. returns,1352,COMEDY,2826. carrots,3963,COMEDY
2827. resulting,1095,TRAGEDY,2827. m,1883,NEUTRAL
2828. test,522,COMEDY,2828. have,11,NEUTRAL
2829. adaptation,3244,COMEDY,2829. African,4761,NEUTRAL
2830. Central,3384,COMEDY,2830. ride,2449,COMEDY
2831. aspects,692,COMEDY,2831. cater,4298,COMEDY
2832. fact,846,COMEDY,2832. society,208,TRAGEDY
2833. Sorry,4099,TRAGEDY,2833. welfare,2572,TRAGEDY
2834. visited,3315,COMEDY,2834. types,243,NEUTRAL
2835. breaches,4424,TRAGEDY,2835. lack,709,TRAGEDY
2836. paint,2387,COMEDY,2836. illustrations,4793,COMEDY
2837. da,3401,COMEDY,2837. Welcome,4304,COMEDY
2838. project,193,COMEDY,2838. N,3771,NEUTRAL
2839. Management,1622,COMEDY,2839. shared,558,NEUTRAL
2840. patients,763,TRAGEDY,2840. cycling,2834,COMEDY
2841. consider,231,COMEDY,2841. Do,442,NEUTRAL
2842. Love,2786,COMEDY,2842. functionality,1674,NEUTRAL
2843. instability,3470,TRAGEDY,2843. disrupt,3881,TRAGEDY
2844. released,1729,COMEDY,2844. wagging,4928,COMEDY
2845. simulations,4950,COMEDY,2845. strings,3131,COMEDY
2846. handles,4818,COMEDY,2846. Australia,2258,NEUTRAL
2847. diseases,1189,TRAGEDY,2847. criteria,1748,NEUTRAL
2848. depth,778,COMEDY,2848. emotion,2779,TRAGEDY
2849. slices,4423,COMEDY,2849. shooting,4360,TRAGEDY
2850. grows,3704,COMEDY,2850. Man,3083,TRAGEDY
2851. e,1775,COMEDY,2851. fitness,1126,COMEDY
2852. starts,1224,COMEDY,2852. idea,288,COMEDY
2853. Collaboration,4117,COMEDY,2853. staff,1009,COMEDY
2854. drink,1905,COMEDY,2854. register,4317,COMEDY
2855. survey,2386,TRAGEDY,2855. programming,1055,COMEDY
2856. moving,1135,TRAGEDY,2856. struggle,1375,TRAGEDY
2857. steps,202,COMEDY,2857. Max,1800,COMEDY
2858. shows,509,COMEDY,2858. kiss,4011,COMEDY
2859. Christianity,4521,TRAGEDY,2859. URL,2698,COMEDY
2860. steaming,4631,COMEDY,2860. accused,4812,TRAGEDY
2861. FROM,4635,COMEDY,2861. images,378,COMEDY
2862. Industrial,4840,TRAGEDY,2862. Ruth,4698,COMEDY
2863. debates,4269,TRAGEDY,2863. associations,4889,COMEDY
2864. covers,1898,COMEDY,2864. glimpse,4648,COMEDY
2865. critics,3919,TRAGEDY,2865. camaraderie,4792,COMEDY
2866. began,489,COMEDY,2866. templates,4115,COMEDY
2867. observation,4774,TRAGEDY,2867. vanilla,3961,COMEDY
2868. influencing,4962,TRAGEDY,2868. successes,4040,COMEDY
2869. restaurants,1180,COMEDY,2869. Guide,4504,COMEDY
2870. belief,2175,TRAGEDY,2870. limiting,3599,TRAGEDY
2871. formats,3496,COMEDY,2871. burden,3539,TRAGEDY
2872. Tell,4654,COMEDY,2872. travel,614,COMEDY
2873. formation,2368,TRAGEDY,2873. sex,1889,COMEDY
2874. operator,3537,COMEDY,2874. religion,1746,TRAGEDY
2875. letting,3272,TRAGEDY,2875. specify,3229,COMEDY
2876. Analysis,2787,TRAGEDY,2876. relations,2525,COMEDY
2877. profile,2324,TRAGEDY,2877. print,565,COMEDY
2878. like,784,COMEDY,2878. congestion,4067,TRAGEDY
2879. herbs,1955,COMEDY,2879. skilled,3735,COMEDY
2880. ceremony,3794,TRAGEDY,2880. detailed,4723,COMEDY
2881. analyzed,4549,TRAGEDY,2881. library,1383,TRAGEDY
2882. camaraderie,4792,COMEDY,2882. accountability,1753,TRAGEDY
2883. happens,2675,TRAGEDY,2883. aims,1200,TRAGEDY
2884. True,2884,TRAGEDY,2884. substance,2442,TRAGEDY
2885. attitudes,2140,TRAGEDY,2885. forced,1958,TRAGEDY
2886. wanted,1022,TRAGEDY,2886. download,2957,COMEDY
2887. messaging,1933,TRAGEDY,2887. Ask,2933,COMEDY
2888. investing,1181,TRAGEDY,2888. itself,843,TRAGEDY
2889. rain,2715,TRAGEDY,2889. mobility,2785,TRAGEDY
2890. vegetation,4561,COMEDY,2890. shoulders,3001,TRAGEDY
2891. crowd,2000,COMEDY,2891. varying,2337,TRAGEDY
2892. encryption,2398,TRAGEDY,2892. Catholic,4488,TRAGEDY
2893. running,721,COMEDY,2893. sizes,1737,COMEDY
2894. Grand,3609,COMEDY,2894. student,733,TRAGEDY
2895. Microsoft,2610,TRAGEDY,2895. editor,4473,TRAGEDY
2896. Note,1618,TRAGEDY,2896. seems,567,TRAGEDY
2897. diverse,2164,COMEDY,2897. exit,3460,TRAGEDY
2898. researching,4883,TRAGEDY,2898. influencer,2964,COMEDY
2899. Analytics,3939,TRAGEDY,2899. responses,915,TRAGEDY
2900. Based,1273,TRAGEDY,2900. doctor,2413,TRAGEDY
2901. realm,2094,TRAGEDY,2901. poem,1229,TRAGEDY
2902. vinegar,3087,COMEDY,2902. agent,3160,TRAGEDY
2903. head,429,TRAGEDY,2903. pack,3602,COMEDY
2904. Foundation,2748,TRAGEDY,2904. repair,2890,TRAGEDY
2905. story,96,COMEDY,2905. displays,2502,COMEDY
2906. seafood,2029,COMEDY,2906. rating,3865,TRAGEDY
2907. enjoyed,2830,COMEDY,2907. Market,2465,TRAGEDY
2908. header,3970,TRAGEDY,2908. casting,2289,COMEDY
2909. dedicated,1720,TRAGEDY,2909. engineering,1319,TRAGEDY
2910. streaming,1488,COMEDY,2910. Air,2974,COMEDY
2911. society,208,TRAGEDY,2911. flower,4059,COMEDY
2912. Apple,1967,COMEDY,2912. gameplay,3067,COMEDY
2913. gardens,3063,COMEDY,2913. aim,2225,TRAGEDY
2914. campaign,612,TRAGEDY,2914. Image,2621,TRAGEDY
2915. retirement,3937,COMEDY,2915. chopped,2463,COMEDY
2916. replace,1404,TRAGEDY,2916. empire,3032,TRAGEDY
2917. plays,1104,COMEDY,2917. workouts,3199,COMEDY
2918. modified,3216,TRAGEDY,2918. distance,986,TRAGEDY
2919. quantity,3788,TRAGEDY,2919. city,157,TRAGEDY
2920. parents,803,COMEDY,2920. silence,2112,TRAGEDY
2921. News,3932,TRAGEDY,2921. vinegar,3087,COMEDY
2922. laughing,2984,COMEDY,2922. comma,4475,COMEDY
2923. mine,4486,TRAGEDY,2923. forgiveness,3688,TRAGEDY
2924. tranquility,4004,COMEDY,2924. concerned,3145,TRAGEDY
2925. precautions,4037,TRAGEDY,2925. podcast,3066,COMEDY
2926. crotch,3296,COMEDY,2926. studying,2030,COMEDY
2927. opinion,1503,TRAGEDY,2927. Bob,4129,COMEDY
2928. score,1595,COMEDY,2928. excitement,1140,COMEDY
2929. equipped,2672,TRAGEDY,2929. garden,1245,COMEDY
2930. zones,4533,TRAGEDY,2930. like,784,COMEDY
2931. Japan,1304,COMEDY,2931. difference,715,TRAGEDY
2932. regression,4787,TRAGEDY,2932. nodding,4506,COMEDY
2933. prices,1212,TRAGEDY,2933. motivated,1414,COMEDY
2934. shame,4337,TRAGEDY,2934. breeding,4578,TRAGEDY
2935. severity,3516,TRAGEDY,2935. reducing,217,TRAGEDY
2936. fish,1161,COMEDY,2936. suggestions,497,COMEDY
2937. immigration,3044,TRAGEDY,2937. entertainment,1431,COMEDY
2938. supply,845,TRAGEDY,2938. characteristics,1732,TRAGEDY
2939. tradition,2146,COMEDY,2939. Develop,1547,COMEDY
2940. grew,1575,COMEDY,2940. struggled,2414,TRAGEDY
2941. shock,2920,TRAGEDY,2941. returned,2701,COMEDY
2942. confused,4344,COMEDY,2942. fades,4957,TRAGEDY
2943. rooms,2942,COMEDY,2943. recover,3583,COMEDY
2944. opponent,3008,TRAGEDY,2944. breaks,1314,TRAGEDY
2945. website,211,COMEDY,2945. AIM,4565,COMEDY
2946. fly,4244,COMEDY,2946. fields,921,COMEDY
2947. equation,2894,TRAGEDY,2947. branch,3653,COMEDY
2948. deal,1326,COMEDY,2948. emerge,4332,COMEDY
2949. spices,1924,COMEDY,2949. pace,2513,COMEDY
2950. sourced,4031,TRAGEDY,2950. drive,1156,COMEDY
2951. recommendation,4108,COMEDY,2951. perceived,4258,TRAGEDY
2952. paper,557,COMEDY,2952. Attend,4841,COMEDY
2953. Islands,4670,COMEDY,2953. fruits,1666,COMEDY
2954. victim,3502,TRAGEDY,2954. Islamic,3219,TRAGEDY
2955. pork,4119,COMEDY,2955. roof,4825,COMEDY
2956. determining,3705,TRAGEDY,2956. loneliness,4960,TRAGEDY
2957. person,250,COMEDY,2957. electronics,4564,COMEDY
2958. afford,3864,TRAGEDY,2958. creation,906,COMEDY
2959. one,820,COMEDY,2959. exploitation,3832,TRAGEDY
2960. Natsuki,374,COMEDY,2960. instructions,719,COMEDY
2961. offset,4903,TRAGEDY,2961. physics,3004,COMEDY
2962. seasons,4177,COMEDY,2962. calculate,1912,COMEDY
2963. beacon,4992,TRAGEDY,2963. profits,3597,COMEDY
2964. Systems,4070,TRAGEDY,2964. loading,4431,COMEDY
2965. accessed,4926,TRAGEDY,2965. packages,3325,COMEDY
2966. Main,4886,COMEDY,2966. File,3679,COMEDY
2967. OpenAI,1888,COMEDY,2967. mine,4486,TRAGEDY
2968. arms,1345,TRAGEDY,2968. wear,1863,COMEDY
2969. hope,896,COMEDY,2969. thread,3906,COMEDY
2970. invested,3110,TRAGEDY,2970. Policy,3958,TRAGEDY
2971. editing,1981,COMEDY,2971. Visit,3860,COMEDY
2972. cheese,1207,COMEDY,2972. credit,1421,TRAGEDY
2973. problems,592,TRAGEDY,2973. controls,2772,TRAGEDY
2974. Having,3540,COMEDY,2974. appear,3462,COMEDY
2975. inspiration,1532,COMEDY,2975. validation,3028,COMEDY
2976. modeling,4227,COMEDY,2976. center,680,COMEDY
2977. According,1065,TRAGEDY,2977. returning,1035,COMEDY
2978. designs,974,COMEDY,2978. desired,3061,COMEDY
2979. cope,3239,TRAGEDY,2979. joy,1105,COMEDY
2980. Developer,4322,TRAGEDY,2980. W,4628,COMEDY
2981. gone,2126,TRAGEDY,2981. blend,1310,COMEDY
2982. rules,880,TRAGEDY,2982. belief,2175,TRAGEDY
2983. skull,3134,TRAGEDY,2983. comparison,2535,TRAGEDY
2984. Programs,4936,TRAGEDY,2984. movie,1024,COMEDY
2985. Forest,3877,COMEDY,2985. cybersecurity,2761,TRAGEDY
2986. predict,1630,TRAGEDY,2986. worlds,3011,COMEDY
2987. guys,2871,COMEDY,2987. inspiring,2700,COMEDY
2988. states,980,TRAGEDY,2988. conducting,2508,TRAGEDY
2989. charged,3175,TRAGEDY,2989. bonds,2972,TRAGEDY
2990. bond,1378,COMEDY,2990. adapting,3548,COMEDY
2991. subscribers,4977,TRAGEDY,2991. room,269,COMEDY
2992. joyful,4978,COMEDY,2992. adjusting,3343,COMEDY
2993. possibilities,2028,COMEDY,2993. scale,1485,TRAGEDY
2994. terms,409,TRAGEDY,2994. poetry,2058,COMEDY
2995. respect,607,COMEDY,2995. comply,3413,TRAGEDY
2996. statements,2059,TRAGEDY,2996. step,368,COMEDY
2997. sees,2841,COMEDY,2997. hair,480,COMEDY
2998. finance,2272,TRAGEDY,2998. wonders,4020,COMEDY
2999. df,3608,TRAGEDY,2999. narratives,3962,COMEDY
3000. employers,2704,TRAGEDY,3000. reliance,3942,TRAGEDY
3001. shipping,2718,COMEDY,3001. improved,1279,COMEDY
3002. Tom,1909,COMEDY,3002. accessed,4926,COMEDY
3003. survival,1777,TRAGEDY,3003. leverage,2736,COMEDY
3004. equality,1444,TRAGEDY,3004. selecting,2110,COMEDY
3005. gon,4583,COMEDY,3005. learning,121,COMEDY
3006. Young,4829,COMEDY,3006. Community,2095,COMEDY
3007. identities,3309,TRAGEDY,3007. involved,420,COMEDY
3008. columns,3024,COMEDY,3008. inference,3030,COMEDY
3009. guard,3702,TRAGEDY,3009. launch,2537,COMEDY
3010. explained,4051,COMEDY,3010. destinations,3092,COMEDY
3011. ginger,4387,COMEDY,3011. hiking,1634,COMEDY
3012. faith,2220,TRAGEDY,3012. communicating,3656,COMEDY
3013. tail,2565,COMEDY,3013. cut,1362,TRAGEDY
3014. R,2014,COMEDY,3014. loved,1702,COMEDY
3015. credit,1421,COMEDY,3015. showing,1536,COMEDY
3016. incident,2947,TRAGEDY,3016. whole,2568,COMEDY
3017. clothing,811,COMEDY,3017. total,4915,COMEDY
3018. agents,3249,TRAGEDY,3018. stability,1312,COMEDY
3019. handle,602,COMEDY,3019. diverse,2164,COMEDY
3020. glimpse,4648,TRAGEDY,3020. Conduct,3297,COMEDY
3021. Air,2974,COMEDY,3021. houses,3605,COMEDY
3022. Ask,2933,COMEDY,3022. Join,3329,COMEDY
3023. adjusted,4984,COMEDY,3023. colleagues,1842,COMEDY
3024. respond,1221,COMEDY,3024. lessons,1794,COMEDY
3025. character,227,COMEDY,3025. nutrition,2842,COMEDY
3026. moon,2985,COMEDY,3026. cultures,504,COMEDY
3027. adding,618,COMEDY,3027. motivations,3359,COMEDY
3028. symbolism,3238,TRAGEDY,3028. client,1119,COMEDY
3029. shaping,1339,COMEDY,3029. earn,3620,COMEDY
3030. certification,3139,COMEDY,3030. employer,4784,COMEDY
3031. Reach,3098,COMEDY,3031. mining,2443,TRAGEDY
3032. grip,3078,TRAGEDY,3032. foster,2054,COMEDY
3033. confront,3697,TRAGEDY,3033. maintain,379,TRAGEDY
3034. ED,2185,TRAGEDY,3034. garlic,3177,COMEDY
3035. warnings,4352,TRAGEDY,3035. texture,1132,TRAGEDY
3036. considered,535,COMEDY,3036. parameters,1848,TRAGEDY
3037. improvements,1878,COMEDY,3037. got,553,COMEDY
3038. tensions,2877,TRAGEDY,3038. Cup,4338,COMEDY
3039. alert,4968,TRAGEDY,3039. Search,3615,TRAGEDY
3040. coaches,4139,COMEDY,3040. security,225,TRAGEDY
3041. misunderstandings,4096,COMEDY,3041. interests,529,TRAGEDY
3042. appear,3462,COMEDY,3042. Ocean,4732,TRAGEDY
3043. delay,3646,TRAGEDY,3043. anxiety,448,TRAGEDY
3044. December,3456,COMEDY,3044. curriculum,3153,TRAGEDY
3045. smiles,4061,COMEDY,3045. install,2022,TRAGEDY
3046. apartment,3051,COMEDY,3046. Office,3221,COMEDY
3047. sit,2578,COMEDY,3047. meaning,922,TRAGEDY
3048. biology,4712,COMEDY,3048. corn,4581,COMEDY
3049. talked,4605,COMEDY,3049. dimension,3952,TRAGEDY
3050. expectations,928,TRAGEDY,3050. Instructions,2558,TRAGEDY
3051. friendship,1995,COMEDY,3051. been,21,TRAGEDY
3052. comment,2191,COMEDY,3052. nodded,3843,COMEDY
3053. meters,4150,COMEDY,3053. interaction,1496,TRAGEDY
3054. carrying,2816,COMEDY,3054. cleaning,1269,COMEDY
3055. ideas,286,COMEDY,3055. costumes,4786,COMEDY
3056. Joe,4710,COMEDY,3056. prowess,4572,TRAGEDY
3057. pulling,4502,COMEDY,3057. analyze,909,TRAGEDY
3058. schemes,4796,COMEDY,3058. competition,1010,TRAGEDY
3059. infrastructure,527,TRAGEDY,3059. aspirations,4038,TRAGEDY
3060. vanilla,3961,COMEDY,3060. companies,173,TRAGEDY
3061. recognize,1146,COMEDY,3061. operations,658,TRAGEDY
3062. wellbeing,2895,COMEDY,3062. seat,2903,COMEDY
3063. fiber,2517,COMEDY,3063. removal,4983,TRAGEDY
3064. connectivity,3662,TRAGEDY,3064. exhibitions,4221,COMEDY
3065. investments,2217,TRAGEDY,3065. execute,3124,TRAGEDY
3066. better,4911,COMEDY,3066. cells,1107,TRAGEDY
3067. surface,860,TRAGEDY,3067. Yes,4085,COMEDY
3068. viewing,4182,COMEDY,3068. point,362,COMEDY
3069. edit,4294,COMEDY,3069. voters,4389,TRAGEDY
3070. itself,843,TRAGEDY,3070. child,546,COMEDY
3071. boost,1700,COMEDY,3071. Control,3185,TRAGEDY
3072. went,934,TRAGEDY,3072. oil,350,TRAGEDY
3073. novel,1342,COMEDY,3073. cream,1389,COMEDY
3074. meeting,965,TRAGEDY,3074. months,919,TRAGEDY
3075. needed,389,TRAGEDY,3075. boys,3940,COMEDY
3076. University,764,TRAGEDY,3076. deeply,4512,TRAGEDY
3077. successes,4040,COMEDY,3077. shopping,1470,COMEDY
3078. stands,1388,TRAGEDY,3078. growth,147,COMEDY
3079. parameters,1848,TRAGEDY,3079. worn,4686,TRAGEDY
3080. transformation,1390,COMEDY,3080. States,587,TRAGEDY
3081. listen,1524,COMEDY,3081. frame,1810,COMEDY
3082. materials,216,TRAGEDY,3082. honor,2756,TRAGEDY
3083. beef,2484,COMEDY,3083. chocolate,1814,COMEDY
3084. authenticity,3091,COMEDY,3084. thrive,3084,COMEDY
3085. modifications,3388,TRAGEDY,3085. integer,2949,TRAGEDY
3086. game,133,COMEDY,3086. enforcement,2011,TRAGEDY
3087. experience,48,COMEDY,3087. President,2188,TRAGEDY
3088. nuts,2403,COMEDY,3088. implementation,808,TRAGEDY
3089. reduced,1499,TRAGEDY,3089. painted,4860,COMEDY
3090. HR,4255,TRAGEDY,3090. networks,1394,TRAGEDY
3091. help,10,COMEDY,3091. interact,1776,COMEDY
3092. finding,641,COMEDY,3092. bars,2812,COMEDY
3093. neck,2833,COMEDY,3093. year,298,TRAGEDY
3094. worlds,3011,COMEDY,3094. move,536,COMEDY
3095. reputation,1317,TRAGEDY,3095. officer,3908,TRAGEDY
3096. dealing,2036,TRAGEDY,3096. orientation,4433,TRAGEDY
3097. finds,1663,COMEDY,3097. session,1512,TRAGEDY
3098. collaborate,2075,COMEDY,3098. trading,2478,TRAGEDY
3099. display,674,COMEDY,3099. her,79,TRAGEDY
3100. bear,3677,COMEDY,3100. claim,2630,TRAGEDY
3101. f,2276,COMEDY,3101. amenities,4152,COMEDY
3102. rows,3181,TRAGEDY,3102. ingredient,4394,COMEDY
3103. implementation,808,COMEDY,3103. behavior,323,TRAGEDY
3104. talks,4273,COMEDY,3104. spell,2799,COMEDY
3105. looks,681,COMEDY,3105. debates,4269,TRAGEDY
3106. grant,4944,COMEDY,3106. laughter,1435,COMEDY
3107. election,3340,TRAGEDY,3107. don,2923,COMEDY
3108. sum,1792,COMEDY,3108. handle,602,COMEDY
3109. spirit,916,COMEDY,3109. posts,1570,TRAGEDY
3110. computers,3681,COMEDY,3110. span,3978,TRAGEDY
3111. datasets,4695,COMEDY,3111. ensure,45,TRAGEDY
3112. portrayal,3093,COMEDY,3112. Your,2762,TRAGEDY
3113. dangers,3073,TRAGEDY,3113. addiction,1449,TRAGEDY
3114. collapse,4881,TRAGEDY,3114. basketball,3810,COMEDY
3115. tones,2697,COMEDY,3115. consistency,2342,TRAGEDY
3116. wellness,2599,COMEDY,3116. communications,4610,TRAGEDY
3117. building,261,COMEDY,3117. senses,3269,TRAGEDY
3118. Africa,1502,COMEDY,3118. explored,2655,TRAGEDY
3119. achieve,445,COMEDY,3119. singing,4121,COMEDY
3120. reveal,2887,COMEDY,3120. completion,3964,TRAGEDY
3121. sentence,1233,TRAGEDY,3121. prints,3950,COMEDY
3122. star,2271,COMEDY,3122. substitute,3842,COMEDY
3123. transforming,4170,COMEDY,3123. calculation,4906,TRAGEDY
3124. reporting,1569,TRAGEDY,3124. According,1065,TRAGEDY
3125. zone,3594,COMEDY,3125. meat,1241,COMEDY
3126. Error,3003,TRAGEDY,3126. ED,2185,TRAGEDY
3127. nods,3382,COMEDY,3127. convenience,3322,COMEDY
3128. enchanting,4697,COMEDY,3128. Q,3149,COMEDY
3129. hues,4815,COMEDY,3129. wants,1807,TRAGEDY
3130. emphasized,4034,TRAGEDY,3130. libraries,2148,TRAGEDY
3131. preparation,2750,TRAGEDY,3131. challenged,3731,TRAGEDY
3132. style,125,COMEDY,3132. saw,771,COMEDY
3133. mixture,1038,COMEDY,3133. hashtags,3785,COMEDY
3134. conversations,1597,COMEDY,3134. recognized,1701,TRAGEDY
3135. Season,4979,COMEDY,3135. THE,2993,TRAGEDY
3136. valued,2724,COMEDY,3136. practice,260,TRAGEDY
3137. technologies,344,TRAGEDY,3137. express,1111,COMEDY
3138. despair,4220,TRAGEDY,3138. write,499,TRAGEDY
3139. mouth,1853,COMEDY,3139. races,4416,COMEDY
3140. moisture,3068,COMEDY,3140. blockchain,2361,TRAGEDY
3141. relations,2525,TRAGEDY,3141. inputs,2447,TRAGEDY
3142. Prompt,4192,TRAGEDY,3142. customization,4354,COMEDY
3143. hole,4262,TRAGEDY,3143. email,520,COMEDY
3144. Mars,4320,COMEDY,3144. consuming,3954,TRAGEDY
3145. turn,682,COMEDY,3145. bring,416,COMEDY
