"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下词语序号和你的选择，不要添加任何额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下词语序号和你的选择，不要添加任何额外内容。

这些词语是：
.1",order-1,shuffle1-test0
2966. 美食,415,COMEDY,2966. 盘,2673,COMEDY
2967. 煮,888,COMEDY,2967. 受害者,4003,TRAGEDY
2968. 导,3204,COMEDY,2968. 设有,4983,COMEDY
2969. 住,1622,COMEDY,2969. 带有,1411,COMEDY
2970. 给予,994,COMEDY,2970. 教育,144,COMEDY
2971. 插,4831,COMEDY,2971. 灯具,2695,COMEDY
2972. 编号,2696,COMEDY,2972. 幸福感,3693,COMEDY
2973. 底部,2338,TRAGEDY,2973. 毕业,1737,COMEDY
2974. 抓住,2783,COMEDY,2974. 地下,4137,TRAGEDY
2975. 翻译,295,COMEDY,2975. 座椅,3580,COMEDY
2976. 标准化,4379,COMEDY,2976. 负责,757,TRAGEDY
2977. 分离,2482,TRAGEDY,2977. 自信心,2396,COMEDY
2978. 出现,185,COMEDY,2978. 叶子,1855,COMEDY
2979. 电阻,4587,TRAGEDY,2979. 刑事,3230,TRAGEDY
2980. 加密,1205,COMEDY,2980. 救赎,3628,TRAGEDY
2981. 大纲,4695,COMEDY,2981. 走向,2280,COMEDY
2982. 符合,457,COMEDY,2982. 整,2495,TRAGEDY
2983. 足以,3291,COMEDY,2983. 国际,758,COMEDY
2984. 演讲,1292,COMEDY,2984. 俯卧撑,4451,COMEDY
2985. 提倡,4457,COMEDY,2985. 信念,2326,COMEDY
2986. 食物链,4320,TRAGEDY,2986. 圈,4733,COMEDY
2987. 建设,591,COMEDY,2987. 微信,2171,COMEDY
2988. 内容,61,COMEDY,2988. 进球,4431,COMEDY
2989. 头发,2065,COMEDY,2989. 指定,1151,COMEDY
2990. 做到,1592,COMEDY,2990. 节约,1027,TRAGEDY
2991. 运营,1206,COMEDY,2991. 那,848,COMEDY
2992. 制品,1962,COMEDY,2992. 醒来,4947,COMEDY
2993. 主持人,2478,COMEDY,2993. 引发,1464,TRAGEDY
2994. 小吃,2742,COMEDY,2994. 舒适,2325,COMEDY
2995. 游泳,951,COMEDY,2995. 卡,2421,TRAGEDY
2996. 试试,1775,COMEDY,2996. 拂面,4264,COMEDY
2997. 质疑,4597,TRAGEDY,2997. 性能,360,COMEDY
2998. 编译,2964,COMEDY,2998. 定位,962,TRAGEDY
2999. 网格,4473,COMEDY,2999. 晚,3913,TRAGEDY
3000. 星座,3428,COMEDY,3000. 蕴含,4883,COMEDY
3001. 约翰,1221,COMEDY,3001. 举措,4571,TRAGEDY
3002. 引进,4903,COMEDY,3002. 原理,702,COMEDY
3003. 心灵,1352,COMEDY,3003. 文献,1431,COMEDY
3004. 持有,3375,TRAGEDY,3004. 父母,866,COMEDY
3005. 信号,914,TRAGEDY,3005. 惩罚,2475,TRAGEDY
3006. 必需品,4781,TRAGEDY,3006. 处,615,COMEDY
3007. 石头,1936,TRAGEDY,3007. 请求,1124,COMEDY
3008. 街头,4211,TRAGEDY,3008. 面料,3239,COMEDY
3009. 坚信,4725,COMEDY,3009. 奥秘,3985,COMEDY
3010. 压缩,2243,TRAGEDY,3010. 回报,2023,COMEDY
3011. 驾驶,619,COMEDY,3011. 疑问,2124,TRAGEDY
3012. 心脏,2340,TRAGEDY,3012. 厨房,1243,COMEDY
3013. 昆虫,2393,COMEDY,3013. 好运,4006,COMEDY
3014. 点击,1423,COMEDY,3014. 突变,4289,TRAGEDY
3015. 污染,258,TRAGEDY,3015. 片,1797,COMEDY
3016. 保留,1614,TRAGEDY,3016. 饭,3215,COMEDY
3017. 进攻,2662,TRAGEDY,3017. 华为,2725,COMEDY
3018. 盘子,4078,COMEDY,3018. 外貌,3339,COMEDY
3019. 结构,232,COMEDY,3019. 研究生,4815,COMEDY
3020. 降低,364,TRAGEDY,3020. 会员,3671,COMEDY
3021. 出,68,COMEDY,3021. 律师,1130,TRAGEDY
3022. 病变,4665,TRAGEDY,3022. 隐私,576,TRAGEDY
3023. 客户,109,COMEDY,3023. 时间,44,TRAGEDY
3024. 转变,2908,COMEDY,3024. 瓷砖,2904,COMEDY
3025. 访问,734,COMEDY,3025. 收缩,4497,TRAGEDY
3026. 蓝莓,3713,COMEDY,3026. 促使,4254,COMEDY
3027. 去除,1767,TRAGEDY,3027. 滤,3927,COMEDY
3028. 自行车,1131,COMEDY,3028. 后,3737,COMEDY
3029. 合作,219,COMEDY,3029. 必不可少,2648,COMEDY
3030. 生产线,4168,COMEDY,3030. 背后,2140,TRAGEDY
3031. 朋友们,3190,COMEDY,3031. 日出,4070,COMEDY
3032. 回来,3473,COMEDY,3032. 租金,3036,TRAGEDY
3033. 安排,609,COMEDY,3033. 林黛玉,2665,TRAGEDY
3034. 实际,4557,TRAGEDY,3034. 条件,313,TRAGEDY
3035. 注意,94,COMEDY,3035. 产业,940,COMEDY
3036. 珍惜,1933,TRAGEDY,3036. 催化剂,4847,COMEDY
3037. 冲突,1057,TRAGEDY,3037. 销售员,4692,COMEDY
3038. 力,955,TRAGEDY,3038. 电磁,4330,COMEDY
3039. 忠诚,3551,TRAGEDY,3039. 缴纳,3624,TRAGEDY
3040. 搭建,3185,COMEDY,3040. 康复,3061,COMEDY
3041. 金额,1068,TRAGEDY,3041. 程度,540,TRAGEDY
3042. 创造性,2918,COMEDY,3042. 叙述,2814,TRAGEDY
3043. 手环,2540,COMEDY,3043. 创业者,2094,COMEDY
3044. 飞机,1665,COMEDY,3044. 城市,110,COMEDY
3045. 不足,2398,TRAGEDY,3045. 试,912,TRAGEDY
3046. 营造,1400,COMEDY,3046. 逃离,4038,TRAGEDY
3047. 外界,3147,TRAGEDY,3047. 如,873,TRAGEDY
3048. 摇滚,3048,COMEDY,3048. 生机,3313,COMEDY
3049. 需要,7,TRAGEDY,3049. 响应,1305,COMEDY
3050. 便于,3483,COMEDY,3050. 祝,1636,COMEDY
3051. 评价,696,TRAGEDY,3051. 外,2015,COMEDY
3052. 榜样,4634,COMEDY,3052. 二氧化碳,1297,TRAGEDY
3053. 宣传,602,COMEDY,3053. 小球,2848,COMEDY
3054. 山区,3022,TRAGEDY,3054. 女生,3796,COMEDY
3055. 改造,3765,COMEDY,3055. 玛丽,1013,COMEDY
3056. 坚定,4424,TRAGEDY,3056. 作,1611,TRAGEDY
3057. 称,2234,COMEDY,3057. 听到,1333,COMEDY
3058. 人力,1419,TRAGEDY,3058. 宝石,2885,COMEDY
3059. 心里,4281,TRAGEDY,3059. 事件,421,TRAGEDY
3060. 成功,466,COMEDY,3060. 拖延,4466,TRAGEDY
3061. 规,3991,TRAGEDY,3061. 取消,3507,TRAGEDY
3062. 质感,2987,COMEDY,3062. 吃饭,3855,COMEDY
3063. 退款,4222,COMEDY,3063. 站立,4995,COMEDY
3064. 展开,1397,COMEDY,3064. 面对,638,TRAGEDY
3065. 现代化,2419,COMEDY,3065. 改造,3765,TRAGEDY
3066. 工程师,881,COMEDY,3066. 汤,2018,COMEDY
3067. 演员,1511,COMEDY,3067. 暴露,3013,TRAGEDY
3068. 血糖,3320,TRAGEDY,3068. 棋子,3140,TRAGEDY
3069. 卖,3626,COMEDY,3069. 戏剧,4061,TRAGEDY
3070. 示例,556,COMEDY,3070. 提问,2371,COMEDY
3071. 个性,1290,COMEDY,3071. 场合,1202,TRAGEDY
3072. 战术,2504,TRAGEDY,3072. 形成,306,TRAGEDY
3073. 行为,151,COMEDY,3073. 比例,903,COMEDY
3074. 顶点,4372,COMEDY,3074. 开放,1768,COMEDY
3075. 华为,2725,COMEDY,3075. 菜,1106,COMEDY
3076. 传承,1824,TRAGEDY,3076. 变色,3653,COMEDY
3077. 听,312,COMEDY,3077. 体温,3524,TRAGEDY
3078. 电商,1584,COMEDY,3078. 控,4439,TRAGEDY
3079. 苹果,1026,COMEDY,3079. 低,3951,TRAGEDY
3080. 话语,4002,COMEDY,3080. 锅,1394,COMEDY
3081. 功效,2000,COMEDY,3081. 节奏,1155,COMEDY
3082. 几何,2618,COMEDY,3082. 化学品,4518,TRAGEDY
3083. 有关,1094,COMEDY,3083. 区块链,2503,COMEDY
3084. 涉及,507,TRAGEDY,3084. 得出,1104,TRAGEDY
3085. 篮球,1663,COMEDY,3085. 父亲,1979,TRAGEDY
3086. 候选人,3488,COMEDY,3086. 游览,2913,COMEDY
3087. 老板,1253,TRAGEDY,3087. 价值观,831,TRAGEDY
3088. 彩虹,3447,COMEDY,3088. 议程,4922,TRAGEDY
3089. 自然,105,COMEDY,3089. 利率,2175,TRAGEDY
3090. 城,3528,TRAGEDY,3090. 姿势,1212,COMEDY
3091. 养生,2071,COMEDY,3091. 太阳能,1093,COMEDY
3092. 角,1435,COMEDY,3092. 信号,914,COMEDY
3093. 农药,4873,TRAGEDY,3093. 轮胎,2527,COMEDY
3094. 珠穆朗玛峰,2945,TRAGEDY,3094. 长,1289,TRAGEDY
3095. 商务,1160,COMEDY,3095. 机制,625,COMEDY
3096. 词汇,1018,COMEDY,3096. 包装,1589,COMEDY
3097. 气压,4260,TRAGEDY,3097. 积累,1628,COMEDY
3098. 文章,37,COMEDY,3098. 集成,2166,COMEDY
3099. 密钥,4751,COMEDY,3099. 美学,3121,COMEDY
3100. 主题,147,COMEDY,3100. 地毯,2932,COMEDY
3101. 问候,4338,COMEDY,3101. 受伤,2354,TRAGEDY
3102. 排,3108,COMEDY,3102. 清单,927,COMEDY
3103. 对比,1396,TRAGEDY,3103. 年度,2479,COMEDY
3104. 危害,1736,TRAGEDY,3104. 牙齿,2938,TRAGEDY
3105. 厚度,3533,COMEDY,3105. 升级,1308,COMEDY
3106. 男性,1267,COMEDY,3106. 指点,4402,COMEDY
3107. 方便,1274,COMEDY,3107. 高血压,2160,TRAGEDY
3108. 整,2495,COMEDY,3108. 工程,865,COMEDY
3109. 乘坐,2501,COMEDY,3109. 意外,2661,TRAGEDY
3110. 入口,4562,COMEDY,3110. 功能,142,COMEDY
3111. 碱,2534,COMEDY,3111. 养分,3309,COMEDY
3112. 能否,753,TRAGEDY,3112. 动作,693,COMEDY
3113. 关,4535,TRAGEDY,3113. 政治,1576,TRAGEDY
3114. 香蕉,1765,COMEDY,3114. 达,2887,COMEDY
3115. 成长,438,COMEDY,3115. 扣除,4087,TRAGEDY
3116. 风光,2176,COMEDY,3116. 权,1555,TRAGEDY
3117. 没有,106,TRAGEDY,3117. 品,3763,COMEDY
3118. 线索,2193,COMEDY,3118. 出血,4793,TRAGEDY
3119. 目的地,1244,COMEDY,3119. 滑动,4730,COMEDY
3120. 湖泊,2556,COMEDY,3120. 挑战,198,COMEDY
3121. 跟进,3493,COMEDY,3121. 防范,2679,TRAGEDY
3122. 取决于,1141,TRAGEDY,3122. 纠纷,2271,TRAGEDY
3123. 代理,3289,TRAGEDY,3123. 害怕,2123,TRAGEDY
3124. 浪费,853,TRAGEDY,3124. 太平洋,4514,COMEDY
3125. 泡沫,3508,COMEDY,3125. 矿物质,1976,COMEDY
3126. 肩膀,4154,TRAGEDY,3126. 按钮,1271,COMEDY
3127. 策划,1994,TRAGEDY,3127. 可读性,3113,COMEDY
3128. 配合,1413,COMEDY,3128. 诉讼,1859,TRAGEDY
3129. 亲情,4081,COMEDY,3129. 老师,473,COMEDY
3130. 反对,3721,TRAGEDY,3130. 夫妇,4807,COMEDY
3131. 学者,3515,TRAGEDY,3131. 要素,1970,COMEDY
3132. 达,2887,COMEDY,3132. 心理学家,4900,COMEDY
3133. 头,1632,TRAGEDY,3133. 治愈,3700,COMEDY
3134. 自然界,2238,COMEDY,3134. 投资人,2363,COMEDY
3135. 幽默,4389,COMEDY,3135. 普及,1288,COMEDY
3136. 满意,2078,COMEDY,3136. 延迟,3044,TRAGEDY
3137. 来源于,4449,COMEDY,3137. 包,1601,COMEDY
3138. 叫做,1457,COMEDY,3138. 内容,61,COMEDY
3139. 带,678,COMEDY,3139. 难点,4656,TRAGEDY
3140. 增进,3485,COMEDY,3140. 酒吧,3376,COMEDY
3141. 平台,302,TRAGEDY,3141. 网格,4473,COMEDY
3142. 投诉,2921,TRAGEDY,3142. 表现力,4014,COMEDY
3143. 媒体,362,TRAGEDY,3143. 资金,671,COMEDY
3144. 起始,3995,COMEDY,3144. 破解,4460,COMEDY
3145. 思绪,4488,COMEDY,3145. 五花肉,4073,COMEDY
3146. 袋子,4236,COMEDY,3146. 纸,2012,COMEDY
3147. 点燃,4747,COMEDY,3147. 设,2919,COMEDY
3148. 转化,1000,COMEDY,3148. 鼓励,458,COMEDY
3149. 耐心,1277,COMEDY,3149. 混凝土,4183,TRAGEDY
3150. 明了,3955,COMEDY,3150. 查询,653,COMEDY
3151. 分成,1668,COMEDY,3151. 南极,3839,TRAGEDY
3152. 目的,610,COMEDY,3152. 官方,2108,TRAGEDY
3153. 冠军,2794,COMEDY,3153. 司机,3609,COMEDY
3154. 代价,4492,TRAGEDY,3154. 对应,1351,TRAGEDY
3155. 谈判,2432,TRAGEDY,3155. 猫,436,COMEDY
3156. 式,843,COMEDY,3156. 演变,3065,TRAGEDY
3157. 磁场,2739,COMEDY,3157. 准确度,4310,TRAGEDY
3158. 陆地,3213,COMEDY,3158. 花椒,4200,COMEDY
3159. 进球,4431,COMEDY,3159. 风味,2576,COMEDY
3160. 揭示,1707,COMEDY,3160. 雇主,4682,TRAGEDY
3161. 想到,2089,COMEDY,3161. 隐藏,2272,TRAGEDY
3162. 神经,684,TRAGEDY,3162. 发动机,2215,TRAGEDY
3163. 站,1412,COMEDY,3163. 对待,2103,TRAGEDY
3164. 警告,4199,TRAGEDY,3164. 野外,4139,COMEDY
3165. 小雨,4967,COMEDY,3165. 加工,1573,TRAGEDY
3166. 保湿,3455,COMEDY,3166. 价,3539,TRAGEDY
3167. 时机,4190,COMEDY,3167. 稿,4188,TRAGEDY
3168. 动漫,3057,COMEDY,3168. 片段,2824,TRAGEDY
3169. 灭绝,2640,TRAGEDY,3169. 呈,2252,TRAGEDY
3170. 停车场,3643,COMEDY,3170. 手段,803,TRAGEDY
3171. 手术,1232,TRAGEDY,3171. 饮水,3974,TRAGEDY
3172. 添加剂,4596,COMEDY,3172. 坚持不懈,3423,TRAGEDY
3173. 单价,4837,COMEDY,3173. 是否,1034,TRAGEDY
3174. 摄取,4204,COMEDY,3174. 中央,2026,TRAGEDY
3175. 小数,3614,COMEDY,3175. 捕获,4422,TRAGEDY
3176. 通过,1884,COMEDY,3176. 艾米丽,3542,TRAGEDY
3177. 跳绳,3938,COMEDY,3177. 回忆,1572,TRAGEDY
3178. 批示,3831,TRAGEDY,3178. 向日葵,4664,COMEDY
3179. 废弃物,2064,TRAGEDY,3179. 下,832,TRAGEDY
3180. 方式,45,COMEDY,3180. 沙子,4553,COMEDY
3181. 主,4409,TRAGEDY,3181. 语句,829,COMEDY
3182. 男子,2283,COMEDY,3182. 销售额,910,TRAGEDY
3183. 手,688,COMEDY,3183. 蓝天,4026,COMEDY
3184. 加载,2153,TRAGEDY,3184. 够,4365,COMEDY
3185. 引力,1261,COMEDY,3185. 短语,1635,COMEDY
3186. 学习,29,COMEDY,3186. 理想,3290,COMEDY
3187. 后代,3157,COMEDY,3187. 书架,4496,COMEDY
3188. 机关,2776,TRAGEDY,3188. 日期,588,TRAGEDY
3189. 说明,470,COMEDY,3189. 水源,2433,TRAGEDY
3190. 推动,488,COMEDY,3190. 土壤,785,TRAGEDY
3191. 小明,126,COMEDY,3191. 香气,1980,COMEDY
3192. 道具,2733,COMEDY,3192. 度过,1486,TRAGEDY
3193. 行程,2713,COMEDY,3193. 醋,2319,TRAGEDY
3194. 痛苦,2164,TRAGEDY,3194. 生抽,3111,TRAGEDY
3195. 宽度,2061,COMEDY,3195. 山,1971,COMEDY
3196. 电梯,4286,TRAGEDY,3196. 盆栽,3327,COMEDY
3197. 下来,1218,TRAGEDY,3197. 控制台,4749,COMEDY
3198. 抓,4690,COMEDY,3198. 发电,2846,COMEDY
3199. 睡觉,2595,COMEDY,3199. 宝宝,808,COMEDY
3200. 肢体,3903,TRAGEDY,3200. 特征,350,COMEDY
3201. 登录,1906,COMEDY,3201. 采取,278,TRAGEDY
3202. 父母,866,TRAGEDY,3202. 利润,966,TRAGEDY
3203. 增加,127,COMEDY,3203. 化妆,3717,COMEDY
3204. 土豆,2294,COMEDY,3204. 父,4517,TRAGEDY
3205. 问答,2428,COMEDY,3205. 约翰,1221,COMEDY
3206. 零件,3584,COMEDY,3206. 展览,2253,COMEDY
3207. 笑话,1508,COMEDY,3207. 玩法,2931,COMEDY
3208. 像素,2588,COMEDY,3208. 其他,3961,COMEDY
3209. 因人而异,4585,COMEDY,3209. 高管,3243,TRAGEDY
3210. 股票,793,TRAGEDY,3210. 手套,3716,COMEDY
3211. 魅力,1258,COMEDY,3211. 贷款,1342,TRAGEDY
3212. 过敏,3328,TRAGEDY,3212. 自尊心,4668,TRAGEDY
3213. 笔记,3470,COMEDY,3213. 老人,2195,TRAGEDY
3214. 形容词,4132,COMEDY,3214. 限制,570,TRAGEDY
3215. 带有,1411,TRAGEDY,3215. 教堂,3153,TRAGEDY
3216. 相对论,2423,COMEDY,3216. 叫,1463,COMEDY
3217. 韩国,4017,COMEDY,3217. 小数,3614,COMEDY
3218. 感冒,2933,TRAGEDY,3218. 皮肤,804,COMEDY
3219. 事项,801,TRAGEDY,3219. 作业,1908,TRAGEDY
3220. 得,1053,COMEDY,3220. 发表,2088,COMEDY
3221. 大小,486,COMEDY,3221. 方式,45,COMEDY
3222. 希望,173,COMEDY,3222. 对抗,3156,TRAGEDY
3223. 定律,1332,TRAGEDY,3223. 创意,445,COMEDY
3224. 热爱,1269,COMEDY,3224. 作用力,4551,COMEDY
3225. 调研,1495,COMEDY,3225. 看作,3900,COMEDY
3226. 婚姻,1096,TRAGEDY,3226. 晚餐,1835,COMEDY
3227. 变异,4428,TRAGEDY,3227. 赔偿,2431,TRAGEDY
3228. 法国,1348,COMEDY,3228. 维修,1549,COMEDY
3229. 过程,75,COMEDY,3229. 内涵,1998,COMEDY
3230. 打击,2878,TRAGEDY,3230. 墙,2055,TRAGEDY
3231. 景区,4295,COMEDY,3231. 心率,3225,COMEDY
3232. 宇航员,4444,COMEDY,3232. 实验室,2260,COMEDY
3233. 意大利,754,COMEDY,3233. 证券,3284,TRAGEDY
3234. 投资者,1270,TRAGEDY,3234. 表情,2348,COMEDY
3235. 生产力,1735,COMEDY,3235. 爱护,4858,COMEDY
3236. 富有,1528,COMEDY,3236. 可靠性,1285,COMEDY
3237. 队伍,2135,COMEDY,3237. 金,3519,COMEDY
3238. 铜,3676,TRAGEDY,3238. 依靠,3188,COMEDY
3239. 立场,3237,TRAGEDY,3239. 用来,750,COMEDY
3240. 劣势,3934,TRAGEDY,3240. 事情,424,TRAGEDY
3241. 论坛,3581,COMEDY,3241. 居住,1649,TRAGEDY
3242. 三星,4096,COMEDY,3242. 作家,1849,TRAGEDY
3243. 轨道,1519,COMEDY,3243. 冲击,3666,TRAGEDY
3244. 餐具,2298,COMEDY,3244. 幽默,4389,COMEDY
3245. 先生,879,COMEDY,3245. 着手,4606,TRAGEDY
3246. 现场,1395,COMEDY,3246. 源,2328,TRAGEDY
3247. 照顾,1441,COMEDY,3247. 护理,1569,TRAGEDY
3248. 抑郁,2978,TRAGEDY,3248. 美感,2629,COMEDY
3249. 抵御,4446,TRAGEDY,3249. 空间,283,TRAGEDY
3250. 爵士,4239,COMEDY,3250. 物品,518,TRAGEDY
3251. 级,2997,COMEDY,3251. 差别,4959,TRAGEDY
3252. 有没有,2134,COMEDY,3252. 项,1886,TRAGEDY
3253. 玫瑰花,4800,COMEDY,3253. 去,116,TRAGEDY
3254. 计算器,2239,COMEDY,3254. 运转,3746,TRAGEDY
3255. 采取,278,TRAGEDY,3255. 曲子,4650,COMEDY
3256. 辅导,3818,COMEDY,3256. 人们,66,TRAGEDY
3257. 规格,3041,COMEDY,3257. 结,4852,TRAGEDY
3258. 缩短,3070,TRAGEDY,3258. 厨师,3456,COMEDY
3259. 糯米,4276,COMEDY,3259. 男子,2283,TRAGEDY
3260. 党员,4287,TRAGEDY,3260. 负债表,4753,TRAGEDY
3261. 栖息地,2377,COMEDY,3261. 提到,743,TRAGEDY
3262. 折扣,2273,COMEDY,3262. 用餐,2704,COMEDY
3263. 红楼梦,1837,TRAGEDY,3263. 吃,450,COMEDY
3264. 远处,3118,TRAGEDY,3264. 度假,1917,COMEDY
3265. 函数,149,COMEDY,3265. 患者,339,TRAGEDY
3266. 联系,378,COMEDY,3266. 诊断,405,TRAGEDY
3267. 管理,79,COMEDY,3267. 神话,2437,TRAGEDY
3268. 证书,2944,COMEDY,3268. 入口,4562,TRAGEDY
3269. 咖啡馆,3050,COMEDY,3269. 科目,4313,TRAGEDY
3270. 光谱,4339,COMEDY,3270. 农村,2249,TRAGEDY
3271. 大数据,878,TRAGEDY,3271. 带给,2048,COMEDY
3272. 加以,3098,NEUTRAL,3272. 下方,3867,TRAGEDY
3273. 皮,2120,COMEDY,3273. 审计,2792,TRAGEDY
3274. 挑战性,2567,COMEDY,3274. 概率,1179,COMEDY
3275. 相遇,2547,COMEDY,3275. 出发,1740,COMEDY
3276. 持续性,4588,NEUTRAL,3276. 红烧肉,3029,COMEDY
3277. 构建,897,NEUTRAL,3277. 传承,1824,TRAGEDY
3278. 斜,3158,NEUTRAL,3278. 商务,1160,TRAGEDY
3279. 石油,3418,TRAGEDY,3279. 预计,1930,COMEDY
3280. 查询,653,NEUTRAL,3280. 减去,2647,TRAGEDY
3281. 胡萝卜,1815,COMEDY,3281. 平面,2771,COMEDY
3282. 兼容,3881,NEUTRAL,3282. 斗争,3694,TRAGEDY
3283. 智慧,861,COMEDY,3283. 上面,596,COMEDY
3284. 数字化,1245,NEUTRAL,3284. 天文学家,4698,COMEDY
3285. 效益,1761,NEUTRAL,3285. 案,4411,TRAGEDY
3286. 土星,2956,NEUTRAL,3286. 当地,452,COMEDY
3287. 世纪,791,NEUTRAL,3287. 关节,3822,TRAGEDY
3288. 导致,125,TRAGEDY,3288. 繁荣,3141,COMEDY
3289. 生意,4126,NEUTRAL,3289. 鉴别,2291,TRAGEDY
3290. 上方,3553,NEUTRAL,3290. 冰块,2861,COMEDY
3291. 机,954,NEUTRAL,3291. 牛肉,1455,COMEDY
3292. 习近平,4263,NEUTRAL,3292. 网页,2522,COMEDY
3293. 传入,3965,NEUTRAL,3293. 炎症,4237,TRAGEDY
3294. 维护,444,NEUTRAL,3294. 意思,964,COMEDY
3295. 直径,2009,NEUTRAL,3295. 允许,1286,COMEDY
3296. 路径,1064,NEUTRAL,3296. 抱,4826,COMEDY
3297. 孤独,1813,TRAGEDY,3297. 停车,3606,COMEDY
3298. 有望,4821,COMEDY,3298. 女,3970,COMEDY
3299. 促使,4254,NEUTRAL,3299. 简称,4480,COMEDY
3300. 交流,296,COMEDY,3300. 公众,1325,TRAGEDY
3301. 耐,3312,TRAGEDY,3301. 支撑,1766,TRAGEDY
3302. 根源,4259,TRAGEDY,3302. 手指,2765,COMEDY
3303. 鼓舞,4471,COMEDY,3303. 黄金,2664,COMEDY
3304. 比特币,3886,COMEDY,3304. 标点,3446,COMEDY
3305. 女子,2850,COMEDY,3305. 前途,2053,COMEDY
3306. 转换,539,COMEDY,3306. 路由,4622,COMEDY
3307. 贸易,1782,COMEDY,3307. 组装,3458,COMEDY
3308. 度假,1917,COMEDY,3308. 视角,2554,COMEDY
3309. 防,3299,TRAGEDY,3309. 汉语,3363,COMEDY
3310. 市场,72,COMEDY,3310. 水晶,3942,COMEDY
3311. 玩耍,1717,COMEDY,3311. 巴西,4600,COMEDY
3312. 定位,962,TRAGEDY,3312. 主人,1483,COMEDY
3313. 比较,721,TRAGEDY,3313. 税,4128,TRAGEDY
3314. 借,4958,TRAGEDY,3314. 对称,4348,COMEDY
3315. 框架,1082,TRAGEDY,3315. 售后,1790,COMEDY
3316. 有益于,4649,COMEDY,3316. 翻,2429,COMEDY
3317. 匹配,1125,COMEDY,3317. 得,1053,COMEDY
3318. 志愿,3430,COMEDY,3318. 加大,1977,COMEDY
3319. 卡片,2922,COMEDY,3319. 议题,3103,TRAGEDY
3320. 咖啡机,3761,COMEDY,3320. 审查,2297,TRAGEDY
3321. 肿瘤,2955,TRAGEDY,3321. 方向,386,COMEDY
3322. 草,1946,COMEDY,3322. 酱汁,3218,COMEDY
3323. 环保,85,COMEDY,3323. 蒜,1591,COMEDY
3324. 燃烧,1723,TRAGEDY,3324. 犯罪,1196,TRAGEDY
3325. 盘,2673,COMEDY,3325. 硬盘,4107,COMEDY
3326. 音乐会,2723,COMEDY,3326. 线上,1714,COMEDY
3327. 原子,1359,COMEDY,3327. 葡萄酒,2121,COMEDY
3328. 成语,3956,COMEDY,3328. 奶油,1754,COMEDY
3329. 限,2842,TRAGEDY,3329. 国王,4226,TRAGEDY
3330. 阻碍,4253,TRAGEDY,3330. 涂料,3950,COMEDY
3331. 结合,494,COMEDY,3331. 品质,592,COMEDY
3332. 大地,2245,TRAGEDY,3332. 发起,4646,COMEDY
3333. 服用,1712,TRAGEDY,3333. 清风,4342,COMEDY
3334. 直播,3723,COMEDY,3334. 场地,1539,COMEDY
3335. 场合,1202,COMEDY,3335. 谷物,3926,COMEDY
3336. 帮助,31,COMEDY,3336. 池,4794,COMEDY
3337. 预约,4068,COMEDY,3337. 旋律,1738,COMEDY
3338. 浇水,1630,COMEDY,3338. 安慰,3595,COMEDY
3339. 库存,2469,TRAGEDY,3339. 落下,4333,TRAGEDY
3340. 对话,91,COMEDY,3340. 拍打,4275,COMEDY
3341. 肥胖,4091,TRAGEDY,3341. 固体,4265,COMEDY
3342. 酱油,1842,COMEDY,3342. 猫咪,1233,COMEDY
3343. 动画,2464,COMEDY,3343. 前端,2378,COMEDY
3344. 圆形,2928,COMEDY,3344. 医疗,108,TRAGEDY
3345. 天使,4881,COMEDY,3345. 发布,890,COMEDY
3346. 手指,2765,COMEDY,3346. 带上,3802,COMEDY
3347. 完美,4971,COMEDY,3347. 切割,3129,TRAGEDY
3348. 击败,4130,TRAGEDY,3348. 心,941,TRAGEDY
3349. 誉为,2474,COMEDY,3349. 愿望,3324,COMEDY
3350. 社交,220,COMEDY,3350. 肩膀,4154,COMEDY
3351. 遭遇,3356,TRAGEDY,3351. 对齐,4671,COMEDY
3352. 业绩,1904,TRAGEDY,3352. 资本主义,4453,TRAGEDY
3353. 南部,4675,TRAGEDY,3353. 方面,46,COMEDY
3354. 闻,4957,COMEDY,3354. 诗词,4123,COMEDY
3355. 理论,514,TRAGEDY,3355. 敬礼,3398,COMEDY
3356. 源,2328,COMEDY,3356. 闪耀,3905,COMEDY
3357. 采访,3202,COMEDY,3357. 胸,4659,TRAGEDY
3358. 们,318,COMEDY,3358. 警方,2530,TRAGEDY
3359. 卷,2410,COMEDY,3359. 用药,2748,TRAGEDY
3360. 卢浮宫,4894,COMEDY,3360. 基地,4321,TRAGEDY
3361. 文本,136,TRAGEDY,3361. 满足感,4296,COMEDY
3362. 结婚,3416,COMEDY,3362. 忽略,2050,TRAGEDY
3363. 翻,2429,COMEDY,3363. 来源,839,NEUTRAL
3364. 纽约市,3117,COMEDY,3364. 道路,963,NEUTRAL
3365. 史,3494,TRAGEDY,3365. 矛盾,1340,TRAGEDY
3366. 敌人,2329,TRAGEDY,3366. 建造,1697,NEUTRAL
